編號,原文,臺灣用語,大陸用語,其他用語,
78,unanchored mode,非錨定模式（模式配對）,,,
79,unanticipated request,非先行請求,,,
80,unary,一元關係；一元的,,,
81,unary array,一元陣列,,,
82,unary Boolean operator,一元布林運算子,,,
83,unary expression,一元表式,,,
84,unary minus operator,一元減運算子,,,
85,unary minus quadruple,一元減四元組,,,
86,unary operation,一元運算,,,
87,unary operator,一元運算子,,,
88,unary predicate calculus,單述詞演算,,,
89,unary restricted zerosided Lindenmayer system,單元限制零邊林美耳系統,,,
90,unary subquery,一元子查詢；一元子詢問,,,
91,unassignable node,未賦值節點,,,
92,unassignable primary input,未賦值基本輸入,,,
93,unassigned real address area,未賦值真實位址區,,,
94,unassigned reference,未賦值參考,,,
95,unassigned variable,未賦值變數,,,
96,unassured operation,未保證操作,非確保操作 ,,
97,unate,單邊,,,
98,unate function,單邊函數,,,
99,unate two-level network,單邊二階網路,,,
100,unattached,未附加,,,
101,unattached processing,未附加處理,,,
102,unattended,無人式；無人值守,,,
103,unattended automatic exchange,無人式自動交換,,,
104,unattended communication,無人值守通訊,,,
105,unattended earth terminal,無人值守地面終端站,,,
106,unattended error,無人式錯誤,,,
107,unattended mode,無人模式,,,
108,unattended multipoint communications station,無人值守多點通訊站,,,
109,unattended operation,無人值守作業,,,
110,unattended program,無人式節目,,,
111,unattended relay station,無人式中繼站,,,
112,unattended scope,無人值守範圍,,,
113,unattended standby time,無人值守時間,,,
114,unattended time,無人照管時間；待修時間,,,
115,unattended trail printer,無人式存底列印機,,,
116,unaugmentable matching,不可擴張匹配,,,
117,unauthorized access,未授權存取,,,
118,unauthorized use,未授權使用,,,
119,unauthorized user,未授權使用者,,,
120,unauthorized withdrawal,未經授權之提貨,,,
121,unavailability,不可利用性；無用性,,,
122,unavailable time,不可用時間；（機器）不可用時間,,,
123,unbalance effect,不平衡效應,,,
124,unbalance transmission,不平衡傳輸,,,
125,unbalance tree,不平衡樹,,,
126,unbalanced circuit,不平衡電路,,,
127,unbalanced configuration,不平衡組態,,,
128,unbalanced data link,不平衡資料鏈接,,,
129,unbalanced error,不平衡誤差,,,
130,unbalanced line,不平衡線路,,,
131,unbalanced merge sort,不平衡合併排序,,,
132,unbalanced modulator,不平衡調變器,,,
133,unbalanced network,不平衡網路,,,
134,unbalanced to ground,對地不平衡（狀態）,,,
135,unbalanced tree,非平衡樹,非平衡樹 ,,
136,unbalanced wire circuit,不平衡電路,,,
137,unbiased estimation,無偏估計,無偏估計 ,,
138,unbiased estimator,無偏估計器,,,
139,unbiased importance sampling,無偏重要性抽樣,,,
140,unbiased test,無偏測試,,,
141,unbind,解開；切斷；未結合,,,
142,unbind session,解開對話,,,
143,unblank,增輝,,,
144,unblind,非封閉,,,
145,unblock,解塊；消除阻塞；解鎖,,,
146,unblocked file,非成塊檔案,,,
147,unblocked mode,非成塊模式,,,
148,unblocked record,不分塊記錄；塊分解記錄；非成塊記錄；非成組記錄,,,
149,unblocking,方塊分解；解塊,,,
150,unbound control mode,無約束控制模式,,,
151,unbound task set load module,無約束任務集載入模組,,,
152,unbound task set,無約束任務集,,,
153,unbounded function,無界函數,,,
154,unbounded movement,無界移動,,,
155,unbounded program,無界程式,,,
156,unbounded solution,無界解,,,
157,unbounded universal quantifier,無界全稱量詞,,,
158,unbracketing signal,未加括號信號,,,
159,unbuffered,無緩衝,,,
160,unbuffered attribute,無緩衝屬性,,,
161,unbuffered input,無緩衝輸入,,,
162,unbuffered option,無緩衝任選,,,
163,unbundled,非附隨,,,
164,unbundled price,非附隨價格,,,
165,unbundled program,（另行計價）非附隨程式,,,
166,unby-passed,非旁路的；無旁路的,,,
167,uncatalog,未編目；未列入目錄；解除編目,,,
168,uncertain evidence,不確定證據,不確定証據 ,,
169,uncertain inference,不確定性推理,不確定性推理 ,,
170,uncertain inference system,不確定推理系統,,,
171,uncertain knowledge,不確定知識,不確定知識 ,,
172,uncertain reasoning,不確定推理,不確定推理 ,,
173,uncertain region,不確定區域,,,
174,uncertainty,不確定性,非必然性 ,,
175,uncertainty relation,不確定關係,,,
176,unchecked storage deallocation,未檢查儲存解除配置,,,
177,unchecked symbol,未檢查符號,,,
178,unchecked type conversion,未檢查類型轉換,,,
179,unclamp,鬆開,,,
180,unclassified,未分類的；未列入保密級的；不保密的,,,
181,unclocked,無時鐘,,,
182,uncoded digit communication,未編碼數位通信,,,
183,uncoded transmission,未編碼傳輸,,,
184,uncoded word,未編碼字,,,
185,uncollectible account,非收集性的帳戶,,,
186,uncommitted array logic,自由陣列邏輯,,,
187,uncommitted logic array,自由邏輯陣列；獨立邏輯陣列,,,
188,uncommitted orders,未承諾的訂單,,,
189,uncommitted storage list,未用儲存表,,,
190,uncommunicate,不能通訊,,,
191,uncomplemented form,非補碼形式,,,
192,uncondition statement,無條件敘述,,,
193,unconditional,無條件；無條件的,,,
194,unconditional branch,無條件分支,,,
195,unconditional branch instruction,無條件分支指令,,,
196,unconditional branch microprogram instruction,無條件微程式分支指令,,,
197,unconditional capture,無條件擷取,,,
198,unconditional control transfer instruction,無條件控制轉移指令,,,
199,unconditional force,無條件強制,,,
200,unconditional jump,無條件跳越；無條件跳位,,,
201,unconditional jump instruction,無條件跳越指令；無條件跳位指令,,,
202,unconditional jump instruction debug,無條件跳越指令除錯,,,
203,unconditional statement,無條件敘述,,,
204,unconditional transfer,無條件轉移,,,
205,unconditional transfer instruction,無條件轉移指令,,,
206,unconditional transfer of control,無條件轉移控制,,,
207,unconditionally stable,無條件穩定,,,
208,unconditioned circuits,未調整電路,,,
209,unconditioned response,無條件回應,,,
210,unconnected graph,非連接圖,,,
211,unconsolidated subsidiary,分散的副業,,,
212,unconstrained array,無約束陣列,,,
213,unconstrained minimization,無約束最小化,,,
214,unconstrained optimization,無約束最佳化,,,
215,unconstrained record type,無約束記錄類型,,,
216,unconstrained restoration,無約束復原,,,
217,uncontinuity,不連續性,,,
218,uncontrollable floor stock,無控制現場庫存,,,
219,uncontrolled asynchronous,無控制異步,,,
220,uncontrolled fashion,無控制方式,,,
221,uncontrolled join,無控制聯合,,,
222,uncontrolled language,無控制語言,,,
223,uncontrolled lines,無控制線路,,,
224,uncontrolled satellite system,無控制衛星系統,,,
225,unconverter,無變化,,,
226,uncorrectable error,無法校正的錯誤；不可校正的錯誤,,,
227,uncorrected error,漏校錯誤；不可校錯誤,,,
228,uncorrelated function,不相關函數,,,
229,uncorrelated increment process,不相關增量處理,,,
230,uncorrelated variable,不相關變數,,,
231,uncovered symbol,未涵蓋符號,,,
232,undamped frequency,無阻尼頻率,,,
233,undamped oscillation,無阻尼振盪,,,
234,undecidability theorem,不可決策性定理,,,
235,undecidable,不可決策的,,,
236,undecidable problem,不可決策問題,不可判定問題 ,,
237,undeclared identifier,未說明識別符,,,
238,undefined,未定義的；不明確的,,,
239,undefined code,未定義碼,,,
240,undefined data,未定義資料,,,
241,undefined element,未定義元素,,,
242,undefined file designator,未定義檔案指定符,,,
243,undefined format,未定義格式,,,
244,undefined instruction trap,未定義指令陷阱,,,
245,undefined length record,不定長記錄,,,
246,undefined operation,未定義運算,,,
247,undefined operation code,未定義運算碼,,,
248,undefined record,未定義記錄,,,
249,undefined record format,未定義記錄格式,,,
250,undefined statement label,未定義敘述標號,,,
251,undefined symbol,未定義符號,,,
252,undefined variable,未定義變數,,,
253,undefinition,未定義；無定義,,,
254,undelayed channel,無延遲通道,,,
255,undelayed pulse,無延遲脈衝,,,
256,undeletion,恢復刪除,恢復刪除 ,,
257,under carpet cable,扁平線；毯下電纜,,,
258,under flow ,（計算器中之）欠位,,,
259,under frequency,頻率過低；降低的頻率,,,
260,under variance,低於變異,,,
261,underbackorder,未出貨訂單不足,,,
262,undercalculation,失算；計算不足,,,
263,undercapacity,容量不足,,,
264,undercompensation,欠補償；不完全補償,,,
265,undercoupling,欠耦合；耦合不足,,,
266,undercut,下部切割；底割,,,
267,underdamping,欠阻尼,,,
268,underdeterminant,子行列式,,,
269,underexposure,曝光不足,,,
270,underfloor raceway,地板下電纜通道,,,
271,underflow,下溢；欠位；低於下限,下溢 ,,
272,underflow characteristics,下溢特性,,,
273,underflow exception,下溢異常,,,
274,underflow in calculators,計算器中之下溢,,,
275,underflow indication,下溢指示；欠位指示,,,
276,underflow indicator,下溢指示符,,,
277,underframe,底架；底框,,,
278,underground communication,地下通信,,,
279,underlap,久重疊,,,
280,underline,底線,下划線,,
281,underline mark,底線標示,,,
282,underlined character,加底線字元,,,
283,underload,欠載,,,
284,underlying carrier,基本載體,,,
285,underlying characteristic grammar,基本特性文法,,,
286,underlying database,基本數據庫,,,
287,underlying digraph,基本有向圖,,,
288,underlying graph,基本圖,,,
289,underlying net,基本網,基網 ,,
290,undermodulation,欠調制,,,
291,underpan,底盤,,,
292,underplate,底板；底座,,,
293,underpunch,標下孔；下部打孔（緊接同一標準代碼孔之下）,,,
294,underrun,欠載運行；底面通過,,,
295,underrun counter,低限運轉計數器,,,
296,underscanning,欠掃瞄；狹掃瞄,,,
297,underscore,底線；下劃線,,,
298,underscore cursor,底線游標,,,
299,undershipment,出貨不足,,,
300,undershoot,下衝；負尖峰,反沖 ,,
301,underspeed,速度不足,,,
302,understandability,可理解性,可理解性 ,,
303,understander,理解程式；理解器,,,
304,understanding connected speech,理解連貫語音,,,
305,understanding natural language,理解自然語言,,,
306,understanding program,理解程式,,,
307,underswing,負尖峰信號；幅度不足,,,
308,under-the-cover modem,內裝式數據機,,,
309,undervoltage,欠壓,,,
310,undervoltage shutdown,欠壓關機,,,
311,undervoltage/overvoltage,欠壓過壓,,,
312,underwater communication,水下通訊,,,
313,undesired signal,干擾信號；不需要的信號,,,
314,undetectable error,無法偵測誤差,,,
315,undetected branch,未檢出分支,,,
316,undetected error rate,未檢出錯誤率,,,
317,undetected failure time,未偵測到的故障時間,,,
318,undetermined coefficient,待定係數,,,
319,undetermined multiplier,待定乘數,,,
320,undirected action,不定向動作；不定向作用,,,
321,undirected fuzzy system,無向乏晰系統,,,
322,undirected graph,無向圖,,,
323,undirected tree,不定向樹；雙向樹,,,
324,undirectional approach,不定向逼近法；雙向逼近法,,,
325,undistorted power output,不失真功率輸出,,,
326,undistorted signaling,不失真發信,,,
327,undistorted signalling,不失真傳信,,,
328,undistorted transmission,不失真傳輸,,,
329,undisturbed one output,不受擾1輸出,,,
330,undisturbed output signal,無干擾輸出信號,,,
331,undisturbed response voltage,無受擾回應電壓,,,
332,undisturbed zero output,未受擾0輸出,,,
333,undisturbed zero output signal,未受擾零輸出信號,,,
334,undo,取消；廢除,撤銷還原 ,,
335,undulate,波動；起伏,,,
336,unemployed time,停歇時間；未使用時間,,,
337,unencrypted password file,未加密的通行碼檔案,,,
338,unequal,不等的,,,
339,unequivalence interrupt,不等價中斷,,,
340,unequivocal acceptance,不含糊接收；明確接收,,,
341,unevaluated operand,不估值的運算元,,,
342,uneven data usage,非均衡資料使用,,,
343,uneven length code,不均勻長度碼,,,
344,unexpected halt,意外停止；意外中斷,,,
345,unfailing service,可靠服務；無故障的工作業務,,,
346,unfiltered annual forecast,未篩選年度預測,,,
347,unfiltered cost,未篩選成本,,,
348,unfiltered demand,未篩選需求,,,
349,unfixed-length coding,不等長編碼,不等長編碼 ,,
350,unfold,展開,展開,,
351,unformat,未格式化,,,
352,unformatted capacity,未格式化容量,未格式化容量 ,,
353,unformatted diskette,未格式化磁片,,,
354,unformatted display,未格式化顯示,,,
355,unformatted image,未格式化影像,,,
356,unformatted input/output statement,未格式化輸入輸出敘述,,,
357,unformatted logic record,未格式化邏輯記錄,,,
358,unformatted media,未格式化媒體,,,
359,unformatted mode,未格式化模式,,,
360,unformatted program interface,未格式化程式介面,,,
361,unformatted random access call,未格式化隨機存取呼叫,,,
362,unformatted random file input/output statement,未格式化隨機檔案輸入輸出敘述,,,
363,unformatted read and write statement,未格式化讀寫敘述,,,
364,unformatted record,未格式化記錄,,,
365,unformatted request,未格式化請求,,,
366,unformatted system services,未格式化系統服務,,,
367,unformatted write statement,未格式化寫敘述,,,
368,ungrounded system,不接地制,,,
369,unguarded interval,無保護間隔,,,
370,UNI,用戶-網路介面,用戶-網絡接口 ,,
371,uniary operation,單項運算,,,
372,uniaxial anisotropy,單軸各向導性,,,
373,unibus,統一匯流排,單總線 ,,
374,UNIBUS adapter,UNIBUS配接器,,,
375,unibus microchannel,單匯流排微通道,,,
376,unicast,單播,單播 ,,
377,unichannel,單通道,,,
378,unichassis,單層底板,,,
379,Unicode,萬國碼,,,
380,unicode state assignment,單一代碼狀態指定,,,
381,unicomputer,單計算機,,,
382,unicomputer system,單計算機系統,單計算機系統 ,,
383,unicontrol,單一控制,,,
384,unicyclic graph,單圈圖,,,
385,unidensity coherent light recording,均光記錄,,,
386,unidentifiability,不可識別（性）,,,
387,unidentified material allocation record,未識別材料分配記錄,,,
388,unidimensional,一維的,,,
389,unidirection,單向,,,
390,unidirection flow of information,資訊單向流,,,
391,unidirectional,單向的,,,
392,unidirectional antenna,單向天線,,,
393,unidirectional bus,單向匯流排,,,
394,unidirectional current,單向電流,,,
395,unidirectional dialog,單向對話,,,
396,unidirectional fault,單向故障,單向故障 ,,
397,unidirectional file allocation,單向檔案分配,,,
398,unidirectional flow of data,資料單向流,,,
399,unidirectional microphone,單向話筒；單向麥克風,,,
400,unidirectional pulse,單向脈衝,,,
401,unidirectional transducer,單向轉換器,,,
402,unidirectional transmission,單向傳輸,單向傳輸 ,,
403,unidirectioned,單方向的,,,
404,uni-FET,單結型場效應電晶體,,,
405,unifiable,可統一的；可一致的,,,
406,unification,統一,合一 ,,
407,unification algorithm,統一演算法,,,
408,unification based grammar,統一為本文法,,,
409,unification rule,統一規則,,,
410,unification set,統一集合,,,
411,unification unit,統一單元,合一部件 ,,
412,unification-based grammar,統一為主的語法,基于合一語法 ,,
413,unified communications,統一通訊系統；統一通訊（設備）；統一通訊法,,,
414,unified database language,統一資料庫語言,,,
415,unified design methodology,統一設計方法學,,,
416,unified direct access standards,統一的直接存取標準,,,
417,unified file access system environment,統一檔案存取系統環境,,,
418,unified file format,統一檔案格式,,,
419,unified functional design technique,統一功能設計技術；統一操作設計技術,,,
420,unified memory,統一記憶體(架構),,,
421,unified modeling language,統一模型化語言,統一建模語言 ,,
422,unified network management architecture,統一網路管理架構,,,
423,unified numerical control language,統一的數值控制語言,,,
424,unified software gauge,統一軟體量器,,,
425,unified software systems,統一標準軟體系統,,,
426,unifier,一致器；合一器；一致置換（符）；通代（符）,合一子 ,,
427,unifile volume,單檔案文卷,,,
428,uniflow,單向流（程）,,,
429,unifluxor,勻磁線,,,
430,uniform approximation,一致近似法；一致逼近,,,
431,uniform array,一致陣列；一致數組,,,
432,uniform automatic data processing system,一致自動資料處理系統；標準自動資料處理系統,,,
433,uniform baseline offset,一致基線偏置,,,
434,uniform bound,一致界限,,,
435,uniform channel,均勻通道,,,
436,uniform command language,一致命令語言,,,
437,uniform commercial code,統一商業碼,,,
438,uniform convergence,一致收斂,,,
439,uniform distribution,均勻分佈,,,
440,uniform encoding,線性編碼；均勻編碼,,,
441,uniform evaluation rule,一致評估規則,,,
442,uniform file,均勻檔案,,,
443,uniform function,單值函數,,,
444,uniform game tree,一致競賽樹,,,
445,uniform geometry technique,規則形狀技術（器件形狀相同的高密度裝配技術）,,,
446,uniform grid method,均格法,,,
447,uniform grid search pattern,均格搜尋型樣,,,
448,uniform hashing,均勻散列,,,
449,uniform hashing function,均勻散列函數,,,
450,uniform inquiry update element,一致詢問更新元件,,,
451,uniform interface,一致介面；統一介面,,,
452,uniform line,均勻線,,,
453,uniform magnetic field,均勻磁場,,,
454,uniform memory access,均勻記憶體存取,均勻存儲器訪問 ,,
455,uniform norm,一致範數,,,
456,uniform product code council,統一產品碼委員會,,,
457,uniform programming environment,一致程式設計環境,,,
458,uniform quantization,均勻量化,,,
459,uniform random number,均勻隨機數,,,
460,uniform referencing,均勻參照,,,
461,uniform reporting system,統一報告系統；一致報告系統,,,
462,uniform resource locater,統一資源定位器,統一資源定位地址, *URL地址 ,,
463,uniform resource locator,共通資源指標,,,
464,uniform sampling,均勻抽樣,,,
465,uniform sampling design,均勻抽樣設計,,,
466,uniform systems of accounts,統一帳目系統,,,
467,uniformity,均勻性；一致性,,,
468,uniformity argument,一致性引數,,,
469,uniformity segment,一致段,,,
470,uniformization,單值化,,,
471,uniformly accessible storage,均勻可存取儲存器,,,
472,unifunctional pipeline,單功能管線,,,
473,unify processor,合一處理機,,,
474,unifying composition,合一複合；一致合成；一致罝換合成,,,
475,unigauge design,單一標準設計,,,
476,unijunction transistor,單結電晶體；單結型電晶體,,,
477,unilateral circuit,單面電路,,,
478,unilateral conductivity,單面導電性,,,
479,unilateral connected digraph,單面連接有向圖,,,
480,unilateral continuity,單面連續性,,,
481,unilateral diffusion,單面擴散,,,
482,unilateral digraph,單面有向圖,,,
483,unilateral impedance,單面阻抗,,,
484,unilateral network,單面網路,,,
485,unilateral signal transmission,單面信號傳輸,,,
486,unilateral synchronization system,單面同步系統,,,
487,unilateral system,單面系統,,,
488,unilateral variational problem,單面變動問題,,,
489,unilateralization,單面化,,,
490,unilaterally connected graph,單面連接圖,,,
491,uniline,單線；單一線路；單行,,,
492,uniline message,單線信息,,,
493,unimicroprocessor,單微處理機,,,
494,unimodal distribution,單峰分佈,,,
495,unimodal function,單峰函數,,,
496,unimodal search,單峰搜尋,,,
497,unimodality,單峰性,,,
498,unimodel response surface,單模型回應表面,,,
499,unimodular matrix,單模矩陣,,,
500,unimodular property,單模性質,,,
501,unimplemented user operations,未實作使用者操作,,,
502,uninformed graph search,無啟動圖搜尋；無資訊的圖形搜尋,,,
503,uninitialized variable,未初始化變數,,,
504,uninked ribbon,無油墨色帶,,,
505,uninstallation,卸載,卸載 ,,
506,unintegrated,未積分的,,,
507,unintelligent terminal,非智慧終端（設備）,,,
508,unintelligible crosstalk,不可懂串音,,,
509,uninterpreted name,未解釋名,,,
510,uninterrupted,不中斷的；連續的；不停的,,,
511,uninterrupted power supply,不中斷的電源,,,
512,uninterruptible computer power,不中斷計算機電力,,,
513,uninterruptible power supply,不中斷電力供應,不間斷電源 ,,
514,uninterruptible power system,不中斷電力系統,,,
515,union,聯合；聯集；聯盟,并 ,,
516,union algorithm,聯集演算法,,,
517,union catalogue,聯合目錄,,,
518,union function,聯集函數,,,
519,union gate,聯集閘；聯閘；或閘,,,
520,union ideal,聯合理想,,,
521,union of set,集合聯集,,,
522,union of subinterval,子區間的聯合,,,
523,union operation,聯合操作,,,
524,union operator,聯集運算子,,,
525,union pattern,聯合型樣,,,
526,union rule,聯合規則,,,
527,union rule of functional dependencies,函數相依合併律,函數依賴合并律 ,,
528,union sequence,聯合序列,,,
529,union set,聯集,,,
530,union station,總站,,,
531,union tag,聯合標籤,,,
532,union theorem,合併定理,并定理 ,,
533,union-compatible,可相容的,,,
534,union-find algorithm,合併尋找演算法,,,
535,unipath,單通路,,,
536,uniphase,單相,,,
537,unipolar,單極；單極性的,,,
538,unipolar analog signal,單極類比信號,,,
539,unipolar signal,單極信號,,,
540,unipolar transistor,單極（型）電晶體,,,
541,uniprocessing,單一處理,,,
542,uniprocessing system,單一處理系統,,,
543,uniprocessor,單一處理機,單處理器 ,,
544,uniprocessor mode,單處理機模式,,,
545,uniprocessor operating system,單一處理機操作系統,,,
546,uniprogrammed system,單道程式（控制）系統,,,
547,uniprogramming,單一規劃,,,
548,uniprogramming interactive system,單一規劃交談系統,,,
549,uniprogramming interactive time-sharing system,單一規劃交談分時系統,,,
550,unipunch,單打孔器；單打孔機,,,
551,unique,唯一；唯一的；獨特的,,,
552,unique address,唯一位址,,,
553,unique alternate key,唯一替用鍵,,,
554,unique application program,唯一應用程式,,,
555,unique array,唯一陣列,,,
556,unique factorization theorem,唯一因式分解定理,,,
557,unique file,唯一檔案,,,
558,unique handle,唯一句柄,,,
559,unique identification,唯一識別,,,
560,unique identifier,唯一識別符,,,
561,unique initial snapshot,唯一初始快照,,,
562,unique key,唯一鍵,,,
563,unique load module,唯一載入模組,,,
564,unique name,唯一編名,,,
565,unique name generator,唯一名字產生器；唯一名字產生程式,,,
566,unique programming language,唯一程式設計語言,,,
567,unique sequential access method,唯一順序存取法,,,
568,unique solution,唯一解,,,
569,unique subprogram,唯一次程式,,,
570,unique system header segment,唯一系統標頭段,,,
571,unique variable,唯一變數,,,
572,unique word,唯一字；獨特字,,,
573,unique working space,唯一工作空間,,,
574,uniquely colorable graph,唯一可著色圖,,,
575,uniquely decipherable code,唯一可譯代碼,,,
576,uniquely decodable code,唯一可解譯碼,,,
577,uniquely n-colorable graph,唯一n可著色圖,,,
578,uniqueness,唯一性,,,
579,uniqueness condition,唯一性條件,,,
580,unirecord,單一記錄,,,
581,unirecord block,單一記錄塊,,,
582,uniselector,單動作選擇器,,,
583,uniset console,單體機控制台,,,
584,unisolvent function,唯一可解函數,,,
585,UNISYS Corporation,優利公司,,,
586,unit,單位；單元；部件；裝置；設備；器,單元 ,,
587,unit address register,單元位址暫存器,,,
588,unit address,設備位址；單元位址,,,
589,unit affinity,單位相似,,,
590,unit architecture,單元架構,,,
591,unit area,單位面積；單位區域,,,
592,unit automatic exchange,單元自動交換,,,
593,unit backspace character,單位退格字元,,,
594,unit bit,單元位元,,,
595,unit buffer terminal,單位緩衝區終端,,,
596,unit check,設備校驗,,,
597,unit class,單元類別,,,
598,unit code element,單位碼元件,,,
599,unit command word,設備命令字；單元命令字,,,
600,unit construction computer,單元構造計算機,,,
601,unit construction principle,單元構造原理,,,
602,unit control,單元控制,,,
603,unit control block,單位控制段；單方控制方塊；設備控制塊；單元控制塊,,,
604,unit control file,單元控制檔案；設備控制檔案,,,
605,unit control word,設備控制字；單元控制字,,,
606,unit cost,單位成本,,,
607,unit cost default,單位成本預設,,,
608,unit data,單元資料,,,
609,unit data and control diagram,單元資料與控制圖,,,
610,unit delay operator,單位延遲運算子,,,
611,unit development folder,單元開發卷,,,
612,unit diagnostics,單元診斷（程式）；設備診斷（程式）,,,
613,unit dislocation,單位位錯,,,
614,unit disparity binary code,單位不均等二進制碼,,,
615,unit displacement method,單位位移法,,,
616,unit distance code,單位距離碼；單位間距碼,,,
617,unit doublet,單元偶極,,,
618,unit element,單位碼元；單位元素,,,
619,unit emergency power-off,裝置緊急切電,,,
620,unit equipment record,單位設備記錄,,,
621,unit essential equipment,單位主要設備,,,
622,unit exception,設備異常；設備例外；單元異常；單元例外,,,
623,unit factor clause,單元因子子句,,,
624,unit gap,單位間隙,,,
625,unit identification system,單元識別系統,,,
626,unit information,單元資訊；單位資訊,,,
627,unit initialization routine,單位初始化常式,,,
628,unit interface,單元介面；設備介面,,,
629,unit interval,單位間隔；單位時隔；單位區間；單位（信號）間隔,,,
630,unit length,單位長度,,,
631,unit load,單位載荷；單位負載；（按某一）單位裝入（資料）,,,
632,unit logic device,單元邏輯裝置,,,
633,unit matrix,單位矩陣,,,
634,unit module,單位模組,,,
635,unit number,單元號碼,,,
636,unit of allocation list,分配單位表,,,
637,unit of measure,量測單位,,,
638,unit of measure conversion factor,測量單位轉換因數,,,
639,unit of measurement,測量單位,,,
640,unit of processing capacity,處理能力單位,,,
641,unit of transfer,傳送單位,,,
642,unit of work,工作單元,,,
643,unit position,單位位置,,,
644,unit preference strategy,單位居先策略,,,
645,unit price,單價,,,
646,unit price discount/markup code,單價折扣／加成碼,,,
647,unit price discount/markup percent,單價折扣／加成百分比,,,
648,unit production,單位生成式,單一生成式 ,,
649,unit program,單位程式,,,
650,unit quantity required,所需單位數量,,,
651,unit ready,裝置備妥,,,
652,unit ready light,裝置備妥指示燈,,,
653,unit record,單位記錄；單元記錄（包括一個完整記錄的一張打孔卡片）UR,,,
654,unit record data processing machines,單位記錄資料處理機,,,
655,unit record device,單位記錄裝置,,,
656,unit record equipment,單位記錄設備,,,
657,unit record file,單位記錄檔案；單元記錄檔案,,,
658,unit record machine,單位記錄機,,,
