編號,原文,臺灣用語,大陸用語,其他用語,
151,vectorization,向量化,向量化 ,,
152,vectorization ratio,向量化比率,向量化率 ,,
153,vectorizing compiler,向量化編譯程式,向量化編譯器 ,,
154,Veitch diagram,維奇圖,,,
155,velocity control,速度控制,,,
156,velocity for input,輸入速率,,,
157,velocity profile,速度設定檔,,,
158,velocity servo,速度伺服,,,
159,velocity servo-integrator gear,速度伺服積分齒輪,,,
160,velocity transducer,速度轉換器,速度傳感器 ,,
161,vendor network,供應商網路,,,
162,vendor support,支援供應商,,,
163,Venn diagram,范恩圖,,,
164,venture analysis,風險分析,,,
165,verb,動詞,,,
166,verb forms,動詞形式,,,
167,verb group case,動詞群案例,,,
168,verb group structure,動詞群結構,,,
169,verb phrase,動詞片語,動詞短語 ,,
170,verb semantics,動詞語意學,動詞語義學 ,,
171,verge-punched card,邊沿穿孔卡片,,,
172,verification,驗證,驗証 ,,
173,verification algorithm,驗證演算法,驗証算法 ,,
174,verification and validation	,驗證與確認,,,
175,verification checking,驗證檢查,,,
176,verification mode,驗證模式,,,
177,verification system,驗證系統,驗証系統 ,,
178,verified design,驗證化設計,驗証化設計 ,,
179,verified protection,驗證化保護,驗証化保護 ,,
180,verifier,驗孔機；驗證器,驗証者 ,,
181,verify,驗證；驗孔,,,
182,verifying punch,驗孔機；驗證打孔機,,,
183,verifying unit,驗證裝置,檢驗裝置 ,,
184,versatile message transaction protocol,通用訊息交易協定,通用消息事務協議 ,,
185,version,版本,版本 ,,
186,version control,版本控制,版本控制 ,,
187,version management,版本管理,版本管理 ,,
188,version number,版本編號,版本號 ,,
189,version upgrade,版本升級,版本升級 ,,
190,verso,左頁,,,
191,vertex,頂點,,,
192,vertex blending,頂點混合,頂點混合 ,,
193,vertex cover,頂點覆蓋,頂點覆蓋 ,,
194,vertex cover problem,頂點涵蓋問題,,,
195,vertical application,垂直模指標,,,
196,vertical blanking,垂直遮沒,,,
197,vertical check,垂直檢查,縱向檢驗 ,,
198,vertical composition,垂直組合,豎排 ,,
199,vertical data processing	,垂直資料處理,,,
200,vertical feed,垂直饋,,,
201,vertical film head,垂直薄膜磁頭,,,
202,vertical format unit	,垂直格式裝置,,,
203,vertical formatting,垂直格式化,縱向格式化,,
204,vertical fragmentation,垂直片段,垂直分片 ,,
205,vertical magnetic recording,垂直磁性記錄,垂直磁記錄 ,,
206,vertical microinstruction,垂直微指令,,,
207,vertical microprogramming,垂直微程式設計,,,
208,vertical mode index,垂直模式索引,,,
209,vertical parity check,垂直奇偶檢查,縱向奇偶檢驗 ,,
210,vertical processing,垂直處理,垂直處理 ,,
211,vertical recording,垂直記錄,,,
212,vertical redundancy check,垂直冗餘檢查,縱向冗余檢驗 ,,
213,vertical retrace,垂直回掃,,,
214,vertical tabulation,垂直製表；垂直定格,垂直制表,,
215,vertical tabulation character,垂直製表字元；垂直定格宇元,,,
216,very high frequency	,特高頻,,,
217,very high level language,高階語言,甚高級語言 ,,
218,very high level language method,高階語言方法,,,
219,very high speed integrated circuit,高速積體電路,超高速集成電路 ,,
220,very large scale integrated circuit	,超大型積體電路,,,
221,very long instruction word,超長指令字,超長指令字 ,,
222,very low bit-rate coding,超低位元率編碼,超低位速率編碼 ,,
223,very low frequency	,特低頻（率）,,,
224,very small quad flat packages,小四平包,,,
225,VESA local bus	,視訊電子標準協會區域匯流排,,,
226,vestigial sideband,殘邊帶,,,
227,vestigial sideband filter,殘邊帶濾波器,,,
228,vestigial sideband modulation	,殘邊帶；殘旁波帶；退化邊帶調變,,,
229,vestigial sideband transmission,殘邊帶傳輸,,,
230,VGA,視頻圖形陣列,視頻圖形陣列[適配器] ,,
231,V-groove metal oxide semiconductor	,V槽金屬氧化半導體,,,
232,VHSIC,高速積體電路,超高速集成電路 ,,
233,VHSIC hardware description language,高速積體電路硬體描述語言,超高速集成電路硬件描述語言 ,,
234,via hole,通孔,過孔 ,,
235,video,視頻,視像, *視頻[媒體] ,,
236,video adapter,視訊配接器,視頻卡 ,,
237,video and cassette based personal computer,帶電視和卡帶個人電腦,,,
238,video attribute,視訊屬性,,,
239,video buffer,視訊緩衝區,視頻緩沖區 ,,
240,video camera,視訊攝影機,攝像機 ,,
241,video camera digitizer,視訊攝影機數化器,,,
242,video card,視訊卡,視頻卡 ,,
243,video cassette recorder	,磁帶錄影機,,,
244,video CD,影音光碟,影碟 ,,
245,video conference,視訊會議,,,
246,video conference ,視訊會議,,,
247,video conferencing,視訊會議,視頻會議, *電視會議 ,,
248,video data interrogator,視訊資料訊問器,,,
249,video disc player,光碟機,,,
250,video disk,光碟,光盤,,
251,video disk technology,光碟技術,,,
252,video display board,視頻顯示板,,,
253,video display terminal	,視頻顯示終端機,視頻顯示終端,,
254,video display unit	,視頻顯示單元,,,
255,video electronics standards association	,視電標準協會,,,
256,video form,視訊格式,,,
257,video graphic array,視頻圖形陣列,視頻圖形陣列[適配器] ,,
258,video intelligent terminal	,視訊智慧終端機,,,
259,video line rate,視頻行數,,,
260,video lottery terminal	,樂透電傳終端機,,,
261,video memory,視訊記憶體,視頻存儲器 ,,
262,video mode,視訊模式,視頻模式 ,,
263,video module,視訊模組,,,
264,video on demand,隨選視訊,視頻點播 ,,
265,video privacy protection act,視訊隱私保護,,,
266,video RAM,視覺記憶體,視頻隨機存儲器 ,,
267,video tape recorder	,磁帶錄影機,,,
268,video tape	,錄影帶,,,
269,video teleconferencing,視訊電傳會議,,,
270,video terminal,視訊終端機,,,
271,video text communication network,影像文字通信網,,,
272,videodisc microprocessor,光碟微處理機,,,
273,videomessaging service,視訊訊息服務,視頻消息[處理]型業務 ,,
274,videotape format,錄影帶格式,,,
275,videotex,視訊,,,
276,videotext,電傳視訊,,,
277,video-wall,電視牆,電視牆 ,,
278,Vienna definition language,維也納定義語言,維也納定義語言 ,,
279,Vienna definition method,維也納定義方法,維也納定義方法 ,,
280,Vienna development method,維也納開發方法,維也納開發方法 ,,
281,view,視野；觀點,視圖 ,,
282,view box,視框,視框 ,,
283,view direction,視向,視向 ,,
284,view plan,視平面,,,
285,view plane,投影平面,視平面 ,,
286,view plane distance,視野平面距離,,,
287,view plane normal,投影平面法線,,,
288,view port,視域,視口, *視區 ,,
289,view ray,視線,視線 ,,
290,view reference point,視野參考點,視參考點 ,,
291,view surface,視野面,,,
292,view volume,視野卷,視體 ,,
293,viewdata,電傳視訊,,,
294,viewing algorithm,瀏覽算法,,,
295,viewing frustum,視見平截頭體,,,
296,viewing pyramid,視錐,視錐 ,,
297,viewing transformation,景轉換,取景變換 ,,
298,viewpoint,視點,視點 ,,
299,violative operation,妨害性作業,,,
300,Vionna development method,維也納發展方法,,,
301,VIP,結合VESA、ISA、PCI三個介面的主機板,,,
302,virgin coil,未用線圈,,,
303,virgin medium,未用媒體,,,
304,virgin paper tape coil,未用紙帶捲,,,
305,virtual,虛擬,虛擬[的] ,,
306,virtual access extension,虛擬存取延伸,,,
307,virtual address,虛擬位址,虛擬地址 ,,
308,virtual address space,虛擬位址空間,,,
309,virtual addressing,虛擬定址,虛擬尋址 ,,
310,virtual addressing mechanism,虛擬定址機制,虛擬尋址機制 ,,
311,virtual assembly,虛擬組合,虛擬裝配 ,,
312,virtual call,虛呼叫,虛呼叫 ,,
313,virtual call facility,虛擬呼叫設施,虛呼叫設施 ,,
314,virtual channel,虛擬通道,虛通道 ,,
315,virtual channel connection,虛擬通道連接,虛通道連接 ,,
316,virtual channel link,虛擬通道鏈接,虛通道鏈路 ,,
317,virtual channel logic,虛擬通道邏輯,,,
318,virtual circuit,虛擬電路,虛電路 ,,
319,virtual classroom,虛擬教室,虛擬教室 ,,
320,virtual computer,虛擬電腦,虛擬計算機 ,,
321,virtual connection,虛擬連接,,,
322,virtual console,虛擬控制台,虛擬控制台 ,,
323,virtual console spooling,虛擬控制台排存,虛擬控制台假脫機操作 ,,
324,virtual control program interface,虛擬控制程式介面,虛擬控制程序接口 ,,
325,virtual cut-through,虛跨步,虛跨步 ,,
326,virtual data,虛擬資料,,,
327,virtual data-item,虛擬資料項,,,
328,virtual device driver,虛擬設備驅動程器,虛擬設備驅動程序 ,,
329,virtual device driver	,虛擬裝置驅動器,,,
330,virtual disk,虛擬磁碟,虛擬盤 ,,
331,virtual disk initialization program,虛擬磁碟初始化程式,虛擬盤初始化程序 ,,
332,virtual disk system,虛擬磁碟系統,虛擬磁盤系統 ,,
333,virtual domain/field,虛擬域／欄,,,
334,virtual DOS machine	,虛擬DOS機器,,,
335,virtual earth,虛擬接地,,,
336,virtual enterprise,虛擬企業,虛擬企業 ,,
337,virtual environment,虛擬環境,虛擬環境 ,,
338,virtual field,虛擬欄,,,
339,virtual field device,虛擬現場設備,虛擬現場設備 ,,
340,virtual file,虛擬檔,,,
341,virtual filestore,虛擬檔案儲存,,,
342,virtual floppy disk,虛擬軟碟,虛擬軟盤 ,,
343,virtual goal record,虛擬目標記錄,,,
344,virtual human,虛擬人,虛擬人 ,,
345,virtual I/O device,虛擬輸入輸出裝置,虛擬輸入輸出設備 ,,
346,virtual I/O instruction,虛擬輸入輸出指令,,,
347,virtual key,虛擬鍵,,,
348,virtual LAN,虛擬區域網路,虛擬局域網 ,,
349,virtual library,虛擬圖書館,虛擬圖書館 ,,
350,virtual library,虛擬程式庫,虛擬庫 ,,
351,Virtual Loadable Module	,可載入模組,,,
352,virtual local area network,虛擬區域網路,虛擬局域網 ,,
353,virtual machine,虛擬機器,虛擬機 ,,
354,virtual machine concept,虛擬機概念,,,
355,virtual manufacturing,虛擬製造,虛擬制造 ,,
356,virtual manufacturing device	,虛擬製造裝置,,,
357,virtual member,虛擬成員,虛擬成員 ,,
358,virtual memory,虛擬記憶體,虛擬存儲[器] ,,
359,virtual memory address,虛擬記憶體位址,,,
360,virtual memory management,虛擬記憶體管理,虛擬存儲管理 ,,
361,virtual memory management	,虛擬記憶體管理,,,
362,virtual memory mechanism,虛擬記憶體機制,虛存機制 ,,
363,virtual memory operating system,虛擬記憶體作業系統,虛存操作系統 ,,
364,virtual memory page swap,虛擬記憶體頁面調換,虛存頁面對換 ,,
365,virtual memory stack,虛擬記憶體堆疊,虛擬存儲棧 ,,
366,virtual memory strategy,虛擬記憶體策略,虛存策略 ,,
367,virtual memory structure,虛擬記憶體結構,虛擬存儲結構, *虛存結構 ,,
368,virtual memory support,虛擬記憶體支援,,,
369,virtual memory system,虛擬記憶體統,虛存系統 ,,
370,virtual memory	,虛擬記憶體,,,
371,virtual mode,虛擬模式,虛擬方式 ,,
372,virtual networking system,虛擬網路系統,,,
373,virtual operating system,虛擬作業系統,虛擬操作系統 ,,
374,virtual page,虛擬頁面,虛頁 ,,
375,virtual page number,虛擬頁面編號,虛頁號 ,,
376,virtual pairing,虛擬配對,,,
377,virtual path,虛擬路徑,虛通路 ,,
378,virtual path connection,虛擬路徑連接,虛通路連接 ,,
379,virtual path link,虛擬路徑鏈接,虛通路鏈路 ,,
380,virtual privacy network,虛擬專用網路,虛擬專用網絡 ,,
381,virtual private network,虛擬專用網路,虛擬專用網 ,,
382,virtual processor,虛擬處理器,虛擬處理器 ,,
383,virtual prototype,虛擬原型,,,
384,virtual prototyping,虛擬原型,虛擬原型制作 ,,
385,virtual push button,虛按鈕,,,
386,virtual reality,虛擬實境,虛擬現實 ,,
387,virtual reality interface,虛擬實境介面,虛擬現實界面 ,,
388,virtual reality markup language	,虛擬實境聚集語言,,,
389,virtual reality modeling language,虛擬實境模型化語言,虛擬現實建模語言 ,,
390,virtual region,虛擬區域,虛區域 ,,
391,virtual route,虛擬路線,,,
392,virtual run-time object oriented memory manager	,虛擬運行時間物件導向記憶體管理器,,,
393,virtual security network,虛擬安全網路,虛擬安全網絡 ,,
394,virtual segment,虛擬段,虛段 ,,
395,virtual segment structure,虛擬段結構,虛段結構 ,,
396,virtual space,虛擬空間,虛擬空間 ,,
397,virtual space ,虛擬空間（電腦圖形的）,,,
398,virtual storage access method	,虛擬儲存存取法,,,
399,virtual storage technology,虛擬儲存技術,,,
400,virtual storage	,虛擬儲存器,,,
401,virtual system,虛擬系統,虛擬系統 ,,
402,virtual table,虛擬表,虛表 ,,
403,virtual telecommunications access method	,虛擬電信存取方法,,,
404,virtual terminal,虛擬終端,虛擬終端 ,,
405,virtual terminal approach,虛擬終端方式,,,
406,virtual terminal protocol	,虛擬終端協定,,,
407,virtual terminal service,虛擬終端服務,虛擬終端服務 ,,
408,virtual terminal	,虛擬終端,,,
409,virtual world,虛擬世界,虛擬世界 ,,
410,virtually addressing cache,虛擬定址快取,虛尋址高速緩存 ,,
411,virus,病毒,病毒 ,,
412,virus safe,抗毒程式,,,
413,virus scanning program,病毒掃瞄程式,,,
414,virus signature,病毒簽名,病毒簽名 ,,
415,VISC,視覺化科學計算,科學計算可視化 ,,
416,visibility,可見性,可見性 ,,
417,visibility graph,可見度圖,,,
418,visibility of a point,點可見性,點可見性 ,,
419,visibility problem,可見性問題,可見性問題 ,,
420,visibility test,可視度測試,,,
421,visible file,可見檔案,,,
422,visible point,可見點,可見點 ,,
423,visible polygon,可見多邊形,可見多邊形 ,,
424,vision,視域,視覺 ,,
425,vision aided robot	,視覺輔助機器人,,,
426,vision model,視覺模型,視覺模型 ,,
427,vision optical system,視覺光學系統,,,
428,vision system	,視覺系統,,,
429,visual,視覺,,,
430,Visual Basic,視覺Basic語言,可視Basic語言 ,,
431,Visual C++,視覺C++語言,可視C++語言 ,,
432,visual display terminal,顯示終端機,可視顯示終端,,
433,visual display unit,視覺顯示單元,可視顯示單元,,
434,visual inquiry station,視覺詢問站,,,
435,visual inquiry-display terminal,視覺詢問顯示終端,,,
436,Visual J++,視覺J++語言,可視J++語言 ,,
437,visual language,視覺語言,可視語言 ,,
438,visual phenomena,視覺現象,可視現象 ,,
439,visual programming,視覺規劃,可視程序設計 ,,
440,visual programming language,視覺程式設計語言,可視編程語言 ,,
441,visual scanner,視覺掃瞄器,,,
442,visual simulation,視覺模擬,,,
443,visual telephony	,視訊電話,,,
444,visualization,視覺化,可視化 ,,
445,visualization in scientific computing,視覺化科學計算,科學計算可視化 ,,
446,Viterbi algorithm,維特比演算法,,,
447,VJ,視覺J++語言,可視J++語言 ,,
448,VLC,不定長編碼,變長編碼 ,,
449,VLIW,超長指令字,超長指令字 ,,
450,VLSI parallel algorithm,VLSI平行演算法,VLSI并行算法, *VLSI, *超大規模集成電路” ,,
451,v-mail,語音郵遞,,,
452,VMOS,虛擬記憶體作業系統,虛存操作系統 ,,
453,VMTP,通用訊息交易協定,通用消息事務協議 ,,
454,vocabulary,詞彙,詞匯 ,,
455,vocabulary control,詞彙控制,,,
456,vocoder,聲碼器,,,
457,VOD,隨選視訊,視頻點播 ,,
458,voice,語音,話音 ,,
459,voice band,音頻帶,,,
460,voice channel,音頻通道,,,
461,voice coil motor,音頻線圈馬達,音圈電機 ,,
462,voice grade line,音頻線測試,,,
463,voice input device	,語音輸入裝置,,,
464,voice mail,語音郵件,話音郵件 ,,
465,voice mailbox,語音信箱,,,
466,voice operated device,語音操作裝置,,,
467,voice operated gain adjusting device	,語音操作增益調節裝置,,,
468,voice oriented curriculum author language	,語音導向課程寫作語言,,,
469,voice output,語音輸出,,,
470,voice output device	,語音輸出裝置,,,
471,voice recognition,語音辨識,聲音識別 ,,
472,voice recognition terminal	,語音識別終端機,,,
473,voice synthesis,語音合成,聲音合成 ,,
474,voice unit	,語音單位,,,
475,voice-frequency,音頻,,,
476,voice-frequency carrier telegraph,音頻載波電報,,,
477,voice-frequency carrier telegraphy,音頻載波電報術,,,
478,voice-frequency telegraph system,音頻電報系統,,,
479,voice-grade channel,語音級通道,,,
480,void,作廢,,,
481,volatibility test,易失測試,,,
482,volatile,依電性,,,
483,volatile checkpoint,易失性檢查點,易失性檢查點 ,,
484,volatile file,依電性檔案,,,
485,volatile memory,依電性記憶體,易失性存儲器 ,,
486,volatile storage,依電性儲存器,易失性存儲器,,
487,volatility,易失性,,,
488,volatility of the file,易失性檔案,,,
489,voltage control oscillator,壓控震盪器,,,
490,voltage regulation,電壓調整,,,
491,voltage step,電壓階躍,電壓階躍 ,,
492,voltage-controlled current,電壓控制電流,,,
493,voltage-controlled voltage source,電壓控制電壓源,,,
494,voltage-current curve,電壓電流曲線,電壓電流曲線 ,,
495,volume,卷；容體；容量,卷 ,,
496,volume header,卷標頭,,,
497,volume header label,磁卷容量起首標記,,,
498,volume mark,卷標示,,,
499,volume matrix,體矩陣,體矩陣 ,,
500,volume model,體模型,體模型 ,,
501,volume rendering,體顯示,體繪制 ,,
502,volume table of content	,磁卷內容量表,,,
503,volume test,卷測試；音量測試,,,
504,volume unit	,音量單位,,,
505,volume visualization,體可視化,體可視化 ,,
506,volumetric efficiency,容體效率,,,
507,Von Neumann architecture,范紐曼型架構,馮﹒諾依曼體系結構 ,,
508,von Neumann machine,范紐曼計算機,馮﹒諾依曼[計算]機 ,,
509,Von Neumann type computer,范紐曼型計算機,,,
510,voter,表決器,表決器 ,,
511,voting circuit,表決電路,,,
512,voting system,表決系統,表決系統 ,,
513,VP,虛擬路徑,虛通路 ,,
514,VPN,虛擬專用網路,虛擬專用網絡 ,,
515,VPN,虛擬專用網路,虛擬專用網 ,,
516,VR,虛擬實境,虛擬現實 ,,
517,VRAM,視覺記憶體,視頻隨機存儲器 ,,
518,VRML,虛擬實境模型化語言,虛擬現實建模語言 ,,
519,VSN,虛擬安全網路,虛擬安全網絡 ,,
520,VT-association,VT協會,,,
521,VT-environment,VT環境,,,
522,VTE-parameter,VTE參數,,,
523,VTE-profile,VTE設定檔,,,
524,VTS,虛擬終端服務,虛擬終端服務 ,,
525,VT-user,VT用戶,,,
526,vulnerabilities,易損性,脆弱點 ,,
527,vulnerability,易損性,,,
