系統編號,英文名稱,中文名稱,圖片,更新時間
2362599,Ease,Ease 平行程式語言,,2015-09-11
2362600,ease of Use,簡易操作,,2015-09-11
2362601,easer,減黏劑,,2015-09-11
2362602,EAST,EAST 專案,,2015-09-11
2362603,East Asian character codes，EA-CC,東亞字元碼,,2015-09-11
2362604,East Asian character sets，EACS,東亞字元集,,2015-09-11
2362605,Easter egging,復活節蛋化,,2015-09-11
2362606,eastern,東方,,2015-09-11
2362607,easy axis,易磁化軸,,2015-09-11
2362608,easy processing channel，EPC,易處理通道,,2015-09-11
2362609,easycoder to COBOL，ETC,COBOL簡易編碼器,,2015-09-11
2362610,easymove,易移,,2015-09-11
2362611,easyupdate,易用更新,,2015-09-11
2362612,eaves dropping,竊聽,,2015-09-11
2362613,EB Control Circuit Breaker (A Car),A 車緊急煞車控制斷路器,,2015-09-11
2362614,EBASIC,EBASIC 語言,,2015-09-11
2362615,EBCDIC code,EBCDIC碼,,2015-09-11
2362616,Ebone,歐洲骨幹網路,,2015-09-11
2362617,eBook,電子書,,2015-09-11
2362618,EC level,工程變更層次,,2015-09-11
2362619,EC++,EC++ 前置處理器,,2015-09-11
2362620,eccentricity,離心距,,2015-09-11
2362621,Eccles-Jordan circuit,愛克士約丹電路,,2015-09-11
2362622,Eccles-Jordan trigger，EJT,愛克士約丹觸發器,,2015-09-11
2362623,eCcommerce site,電子商務(網)站,,2015-09-11
2362624,Echelon,Echelon 網路,,2015-09-11
2362625,Echidna,Echidna 約束邏輯程式設計語言,,2015-09-11
2362626,echo,回應，回音,,2015-09-11
2362627,echo (in computer graphics),回訊（電腦圖形的）,,2015-09-11
2362628,echo attenuation,回音衰減,,2015-09-11
2362629,echo back,回音返回,,2015-09-11
2362630,echo canceling,回音刪去,,2015-09-11
2362631,echo canceling hybrid,回音消除併合,,2015-09-11
2362632,echo cancellation,回音消除,,2015-09-11
2362633,echo chamber,回音箱,,2015-09-11
2362634,echo check,回波核對,,2015-09-11
2362635,echo control,回音控制,,2015-09-11
2362636,echo frame,回音框,,2015-09-11
2362637,echo mode,回波模態,,2015-09-11
2362638,echo off,回音關閉,,2015-09-11
2362639,echo on,回音開啟,,2015-09-11
2362640,echo plex,回送叢,,2015-09-11
2362641,echo suppressor,回音抑制器,,2015-09-11
2362642,echo talker,回音干擾,,2015-09-11
2362643,echo test,回音測試,,2015-09-11
2362644,echo(in computer graphics),(電腦圖學之)回訊,,2015-09-11
2362645,echoplex mode,回送模,,2015-09-11
2362646,ECIP2,ECIP2 語言,,2015-09-11
2362647,Eckert-Mauchly Computer Corporation,Eckert-Mauchly 電腦公司,,2015-09-11
2362648,ECL microprocessor,射極耦合邏輯微處理機,,2015-09-11
2362649,ECLIPSE,ECLIPSE 編譯器,,2015-09-11
2362650,ECMA International,ECMA 國際組織,,2015-09-11
2362651,ECMAScript,ECMAScript 語言,,2015-09-11
2362652,eco design,生態設計,,2015-09-11
2362653,eco system,生態系統,,2015-09-11
2362654,eco-efficiency,生態效益,,2015-09-11
2362655,ecodesign strategies wheel,生態設計策略環,,2015-09-11
2362656,Econet,Econet 網路,,2015-09-11
2362657,econometric software package，ESP,計量經濟套裝軟體,,2015-09-11
2362658,econometrics,經濟計量學,,2015-09-11
2362659,economic analysis,經濟分析,,2015-09-11
2362660,economic data,經濟資料,,2015-09-11
2362661,Economic Evaluation,經濟評估,,2015-09-11
2362662,economic feasibility,經濟可行性,,2015-09-11
2362663,economic inventory procedures，EIP,經濟庫存程序,,2015-09-11
2362664,economic life,經濟生命,,2015-09-11
2362665,economic lot size,經濟批量,,2015-09-11
2362666,economic order quantity，EOQ,經濟訂購量,,2015-09-11
2362667,economic ordering quantity，EOQ,經濟訂購量,,2015-09-11
2362668,economical order quantity，EOQ,經濟訂購量,,2015-09-11
2362669,economies of scope,範疇經濟,,2015-09-11
2362670,economy of mechanism,機制經濟,,2015-09-11
2362671,economy of scale,規模經濟,,2015-09-11
2362672,ecosphere,自由呼吸空間,,2015-09-11
2362673,ECSL,ECSL 語言,,2015-09-11
2362674,ECSP,ECSP 語言；擴充通信順序處理,,2015-09-11
2362675,ECSSL,ECSSL 語言,,2015-09-11
2362676,Edapt,Edapt 程式,,2015-09-11
2362677,edata,edata 型式,,2015-09-11
2362678,eddress,電子郵件地址,,2015-09-11
2362679,Eden,Eden 作業系統和語言,,2015-09-11
2362680,edge,邊緣,,2015-09-11
2362681,edge coloring,邊緣著色,,2015-09-11
2362682,edge connectivity,邊連接性,,2015-09-11
2362683,edge connector,邊緣連接器,,2015-09-11
2362684,edge crossing,邊交叉,,2015-09-11
2362685,edge decoration,書邊裝飾；邊飾,,2015-09-11
2362686,edge detection,邊檢測,,2015-09-11
2362687,edge detection operator,邊檢測運算子,,2015-09-11
2362688,edge device,邊裝置,,2015-09-11
2362689,edge effect,邊效應,,2015-09-11
2362690,edge enhancement,邊增強,,2015-09-11
2362691,edge finding,邊緣找尋,,2015-09-11
2362692,edge following,邊跟隨演算法,,2015-09-11
2362693,edge illusory,邊錯覺,,2015-09-11
2362694,edge lighted display，ELD,邊緣發光顯示器,,2015-09-11
2362695,edge notched card,刻緣卡（片）,,2015-09-11
2362696,edge perforated card,邊緣打孔卡,,2015-09-11
2362697,edge pixel,邊像素,,2015-09-11
2362698,edge punched card,邊緣打孔卡（片）,,2015-09-11
2362699,edge receptacle,邊插座,,2015-09-11
2362700,edge router,邊選路器,,2015-09-11
2362701,edge segmentation,邊分段,,2015-09-11
2362702,edge switch,邊交換器,,2015-09-11
2362703,edge tearing strength,紙邊撕裂強度,,2015-09-11
2362704,edge-based stereo,邊為基的身歷聲技術,,2015-09-11
2362705,edge-coated card,邊塗層卡,,2015-09-11
2362706,edge-connector test points,邊連接器測試點,,2015-09-11
2362707,edge-lit display,邊緣光顯示器,,2015-09-11
2362708,edgeboard connector,邊緣板連接器,,2015-09-11
2362709,edging,描邊,,2015-09-11
2362710,EDI forwarding,電子資料交換轉接,,2015-09-11
2362711,EDI message,電子資料交換訊息,,2015-09-11
2362712,EDI message responsibility,電子資料交換訊息回應性,,2015-09-11
2362713,EDI messaging system,電子資料交換系統,,2015-09-11
2362714,EDI notification,電子資料交換通知,,2015-09-11
2362715,EDI service,電子資料交換服務,,2015-09-11
2362716,EDIFACT,電子資料交換協會,,2015-09-11
2362717,Edinburgh multi access system，EMAS,愛丁堡多重存取系統,,2015-09-11
2362718,Edinburgh Prolog,Edinburgh Prolog 程式語言,,2015-09-11
2362719,Edison,Edison語言,,2015-09-11
2362720,edit,編輯,,2015-09-11
2362721,edit and continue,編輯後繼續,,2015-09-11
2362722,edit buffer,編輯緩衝器,,2015-09-11
2362723,edit capabilities,編輯能力,,2015-09-11
2362724,edit checks,編輯檢查,,2015-09-11
2362725,edit commands,編輯命令,,2015-09-11
2362726,edit control,編輯控制項,,2015-09-11
2362727,edit control character,編輯控制字元,,2015-09-11
2362728,edit copy,編輯副本,,2015-09-11
2362729,Edit Date/Time,修改日期／時間,,2015-09-11
2362730,edit decision list,編輯決策列表,,2015-09-11
2362731,edit directed input/output,編輯式輸入輸出,,2015-09-11
2362732,edit directed stream I/O,編輯導引輸入輸出流,,2015-09-11
2362733,edit envelope,編輯包封,,2015-09-11
2362734,edit file,編輯檔案,,2015-09-11
2362735,edit in,編輯輸入,,2015-09-11
2362736,edit key,編輯鍵,,2015-09-11
2362737,edit lines command,編輯行命令,,2015-09-11
2362738,edit link,編輯鏈接,,2015-09-11
2362739,edit macro,編輯巨集,,2015-09-11
2362740,edit mode,編輯模態,,2015-09-11
2362741,edit operation,編輯操作,,2015-09-11
2362742,edit out,編輯輸出,,2015-09-11
2362743,edit point,編輯點,,2015-09-11
2362744,edit project configurations,編輯專案組態,,2015-09-11
2362745,edit routine,編輯常式,,2015-09-11
2362746,edit script,編輯劇本,,2015-09-11
2362747,edit statements,編輯敘述,,2015-09-11
2362748,edit string,編輯字串,,2015-09-11
2362749,edit symbol,編輯符號,,2015-09-11
2362750,edit-directed transmission,編輯引導傳輸,,2015-09-11
2362751,edit-in point,編輯起點,,2015-09-11
2362752,edit-out point,編輯終止點,,2015-09-11
2362753,editability,可編輯性,,2015-09-11
2362754,editable stored program，ESP,可編輯儲存程式,,2015-09-11
2362755,edited master,編輯主檔,,2015-09-11
2362756,editing,編輯，編排,,2015-09-11
2362757,editing character,編輯字元,,2015-09-11
2362758,editing clause,編輯子句,,2015-09-11
2362759,editing environment,編輯環境,,2015-09-11
2362760,editing input data,編輯輸入資料,,2015-09-11
2362761,editing keys,編輯鍵,,2015-09-11
2362762,editing mode,編輯模態,,2015-09-11
2362763,editing recording environmental and print,編輯記錄環境及列印,,2015-09-11
2362764,editing room,編輯室,,2015-09-11
2362765,editing routine,編輯常式,,2015-09-11
2362766,editing session,編輯場次,,2015-09-11
2362767,editing sheet,編輯表單,,2015-09-11
2362768,editing statement,編輯敘述,,2015-09-11
2362769,editing subroutine,編輯次常式,,2015-09-11
2362770,editing symbol,編輯符號,,2015-09-11
2362771,editing tab key,編輯標號鍵,,2015-09-11
2362772,editing values,編輯屬性數值,,2015-09-11
2362773,editing window,編輯視窗,,2015-09-11
2362774,edition,版，編輯,,2015-09-11
2362775,edition binding,精裝,,2015-09-11
2362776,editor,編輯器，編輯程式,,2015-09-11
2362777,editor card,卡片編輯器,,2015-09-11
2362778,editor controller,編輯控制器,,2015-09-11
2362779,editor format,編輯器格式,,2015-09-11
2362780,editor function,編輯器功能,,2015-09-11
2362781,editor linkage,鏈結編輯器,,2015-09-11
2362782,editor macros,編輯器巨集,,2015-09-11
2362783,editor math,數學編輯器,,2015-09-11
2362784,editor menu,編輯器選項單,,2015-09-11
2362785,editor mode,編輯模態,,2015-09-11
2362786,editor print-punch,印打編輯器,,2015-09-11
2362787,editor program,編輯程式,,2015-09-11
2362788,editor programmer,編輯器程式員,,2015-09-11
2362789,editor punch-print,打印編輯器,,2015-09-11
2362790,editor types,編輯器類型,,2015-09-11
2362791,EDO memory,EDO記憶體,,2015-09-11
2362792,EDP auditors' foundation,EDP稽核基金會,,2015-09-11
2362793,EDP management science,電子資料處理管理科學,,2015-09-11
2362794,edu,教育行業的網域,,2015-09-11
2362795,education,教育,,2015-09-11
2362796,education language,教育語言,,2015-09-11
2362797,education on information technology,資訊技術教育,,2015-09-11
2362798,education on-demand,隨選教育,,2015-09-11
2362799,educational information network，EIN,教育資訊網路,,2015-09-11
2362800,educational resources information center,教育資源資訊中心,,2015-09-11
2362801,educational television，ETV,教育電視,,2015-09-11
2362802,EDUCOM planning council,EDUCOM 規劃委員會,,2015-09-11
2362803,educomp time-shared operating system，ETOS,教育計算機分時作業系統,,2015-09-11
2362804,Edulcorate,無價值信號去除,,2015-09-11
2362805,edutainment,教育休閒軟體,,2015-09-11
2362806,eekday,非假日,,2015-09-11
2362807,EERODM programmer,電子抹除式唯讀記憶體規劃員,,2015-09-11
2362808,EEROM programmer,電可抹僅讀記憶器程式設計器,,2015-09-11
2362809,effect category,效應種類,,2015-09-11
2362810,effect of action,效應行動,,2015-09-11
2362811,effective address,有效位址,,2015-09-11
2362812,effective bandwidth,有效頻寬,,2015-09-11
2362813,effective byte,有效位元組,,2015-09-11
2362814,effective byte location,有效位元組位置,,2015-09-11
2362815,effective computable,可有效計算,,2015-09-11
2362816,effective data transfer rate,有效數據傳輸率,,2015-09-11
2362817,effective date,有效日期,,2015-09-11
2362818,Effective Date Range,有效日期範圍,,2015-09-11
2362819,Effective Date/Time,有效日期／時間,,2015-09-11
2362820,Effective Date/Time of Change,變更之有效日期／時間,,2015-09-11
2362821,effective double-word,有效雙字,,2015-09-11
2362822,effective double-word location,有效雙字位置,,2015-09-11
2362823,Effective End Date,有效結束日期,,2015-09-11
2362824,Effective End Date of Provider Role,提供者角色之有效結束日期,,2015-09-11
2362825,effective frame,有效框架,,2015-09-11
2362826,effective group ID,有效群組識別碼,,2015-09-11
2362827,effective half-word,有效半字,,2015-09-11
2362828,effective half-word address，EHA,有效半字位址,,2015-09-11
2362829,effective half-word location,有效半字位置,,2015-09-11
2362830,effective information rate,有效資訊率,,2015-09-11
2362831,effective instruction,有效指令,,2015-09-11
2362832,effective isotropic radiated power,有效等向發射電力,,2015-09-11
2362833,effective isotropic radiated power dBw contour map,有效等向輻射功率dBw輪廓圖,,2015-09-11
2362834,effective location byte,有效位置位元組,,2015-09-11
2362835,effective noise bandwidth，ENB,有效雜訊頻寬,,2015-09-11
2362836,effective number of bits,有效位元數,,2015-09-11
2362837,effective operand address,有效運算元位址,,2015-09-11
2362838,effective procedure,有效程序,,2015-09-11
2362839,effective radiated power，ERP,有效輻射功率,,2015-09-11
2362840,effective rights,有效權限,,2015-09-11
2362841,effective signal duration,有效信號期間,,2015-09-11
2362842,effective size,有效尺寸,,2015-09-11
2362843,effective sound pressure,有效聲壓,,2015-09-11
2362844,effective speed,有效速率,,2015-09-11
2362845,effective speed of transmission,有效傳輸速率,,2015-09-11
2362846,Effective Start Date,有效起始日期,,2015-09-11
2362847,Effective Start Date of Provider Role,提供者角色之有效起始日期,,2015-09-11
2362848,effective switching field,有效開關場,,2015-09-11
2362849,Effective Test/Service End Date/Time,有效檢驗／服務結束日期／時間,,2015-09-11
2362850,Effective Test/Service Start Date/Time,有效檢驗／服務開始日期／時間,,2015-09-11
2362851,effective time,有效時間,,2015-09-11
2362852,effective track width,有效磁軌寬度,,2015-09-11
2362853,effective transfer rate,有效轉移率,,2015-09-11
2362854,effective transmission,有效傳輸,,2015-09-11
2362855,effective transmission rate,有效傳輸率,,2015-09-11
2362856,effective transmission speed,有效傳輸速率,,2015-09-11
2362857,effective user ID,有效使用者識別碼,,2015-09-11
2362858,effective utilization,有效利用率,,2015-09-11
2362859,effective value,有效值,,2015-09-11
2362860,effective virtual address,有效虛擬位址,,2015-09-11
2362861,effective word,有效字,,2015-09-11
2362862,effective word location,有效字位置,,2015-09-11
2362863,effectiveness,效用，有效,,2015-09-11
2362864,effectivity,有效性,,2015-09-11
2362865,effectivity change,有效性變更,,2015-09-11
2362866,effectivity date,有效日期,,2015-09-11
2362867,effector,效應器,,2015-09-11
2362868,effects,效應,,2015-09-11
2362869,effects bus 1,效應匯流排1,,2015-09-11
2362870,efficiency,效率,,2015-09-11
2362871,efficiency algorithm,效率演算法,,2015-09-11
2362872,efficiency Alpha factor,效率Alpha因數,,2015-09-11
2362873,efficiency analysis,效率分析,,2015-09-11
2362874,efficiency degradation,效率退化,,2015-09-11
2362875,efficiency factor,效率因數,,2015-09-11
2362876,efficiency test,效率測試,,2015-09-11
2362877,efficient codes,有效碼,,2015-09-11
2362878,efficient consumer response,有效消費者回應,,2015-09-11
2362879,efficient customer response system,有效客戶回應系統,,2015-09-11
2362880,efficient estimators,有效估計量,,2015-09-11
2362881,efficient operation,有效操作,,2015-09-11
2362882,efficient parallel algorithm,有效平行演算法,,2015-09-11
2362883,efficient protocol,有效協定,,2015-09-11
2362884,efficient resource utilization,有效資源利用,,2015-09-11
2362885,efficient run-time code,有效運行時間碼,,2015-09-11
2362886,efficient slave support feature,有效從屬支援特徵,,2015-09-11
2362887,efficient space management,有效（儲存）空間管理,,2015-09-11
2362888,efficient syntax,有效語法,,2015-09-11
2362889,efficient typesetting,有效排版,,2015-09-11
2362890,effort,工作量,,2015-09-11
2362891,effort adjustment factor，EAF,工作量調整因子,,2015-09-11
2362892,effort measure,工作量測度,,2015-09-11
2362893,EFNet,EFNet 網路,,2015-09-11
2362894,eform,電子表格,,2015-09-11
2362895,egg,蛋色,,2015-09-11
2362896,Eggdrop,Eggdrop 程式,,2015-09-11
2362897,egoless programming,無自我程式設計,,2015-09-11
2362898,egosurfing,自我漫遊,,2015-09-11
2362899,egrep,egrep 命令（Unix系統）,,2015-09-11
2362900,egress,外出,,2015-09-11
2362901,Egyptian,埃及體,,2015-09-11
2362902,Eh,Eh 語言,,2015-09-11
2362903,EHTS,EHTS 系統,,2015-09-11
2362904,EIA CCITT standards,美國電子工業協會與國際電話電報顧問委員會標準,,2015-09-11
2362905,EIA communication adapter,電子工業協會通訊配接器,,2015-09-11
2362906,EIA interface,電子工業協會介面,,2015-09-11
2362907,EIA interface standard RS-232 B or C,電子工業協會介面標準RS－232 B或C,,2015-09-11
2362908,EIA RS-232 connector,EIA RS-232 連接器,,2015-09-11
2362909,EIA standard code,電子工業協會標準碼,,2015-09-11
2362910,EIA standard RS-232 B or C,EIA 標準RS-232 B 或 C 規格,,2015-09-11
2362911,EIA-422,EIA-422 通信標準,,2015-09-11
2362912,EIA-423,EIA-423 通信標準,,2015-09-11
2362913,EIA-449,EIA-449 通信標準,,2015-09-11
2362914,EIA-485,EIA-485 通信標準,,2015-09-11
2362915,EIA-530,EIA-530標準,,2015-09-11
2362916,EIAJ standards,日本電子工業協會標準,,2015-09-11
2362917,EICAR standard antivirus test file,EICAR標準抗病毒測試檔案,,2015-09-11
2362918,Eiffel,Eiffel 語言,,2015-09-11
2362919,Eiffel source checker,Eiffel 原始碼核對器,,2015-09-11
2362920,eigenfrequency,特徵頻率,,2015-09-11
2362921,eigenfunction,特徵函數,,2015-09-11
2362922,eigenvalue,特徵值，特性值,,2015-09-11
2362923,eigenvector,特徵向量,,2015-09-11
2362924,eight ball,球形全向性麥克風,,2015-09-11
2362925,eight bit adder,八位元加法器,,2015-09-11
2362926,eight level,八階(碼),,2015-09-11
2362927,eight place,八位,,2015-09-11
2362928,eight queens problem,八皇后問題,,2015-09-11
2362929,eight queens puzzle,八皇后謎題,,2015-09-11
2362930,eight-bit,八位元,,2015-09-11
2362931,eight-bit byte,八位元位元組,,2015-09-11
2362932,eight-bit clean,八位元清潔,,2015-09-11
2362933,eight-bit data path,八位元資料路徑,,2015-09-11
2362934,eight-bit system,八位元系統,,2015-09-11
2362935,eight-digit binary number,八位元二進制數,,2015-09-11
2362936,eight-digit number,八位數,,2015-09-11
2362937,eight-level code,八級碼,,2015-09-11
2362938,eight-level paper tape,八級紙帶,,2015-09-11
2362939,eighty column card,八十行卡片,,2015-09-11
2362940,eighty column puncher,八十行打孔機,,2015-09-11
2362941,eighty-column mind,八十行心態,,2015-09-11
2362942,Eihill,艾你希你資訊檢索軟體,,2015-09-11
2362943,EISA bus controller,EISA 匯流排控制器,,2015-09-11
2362944,either symbol,任一符號,,2015-09-11
2362945,either way communication,任一方向通訊,,2015-09-11
2362946,either way operation,任一方向操作,,2015-09-11
2362947,EITHER-OR operation,二選一操作,,2015-09-11
2362948,either/or circuit,或電路,,2015-09-11
2362949,eject,彈出,,2015-09-11
2362950,eject button,彈出鈕,,2015-09-11
2362951,eject CD,彈出光碟,,2015-09-11
2362952,eject key,彈出鍵,,2015-09-11
2362953,ejected,跳出,,2015-09-11
2362954,ejection,彈出,,2015-09-11
2362955,ejection capsule,彈出坐椅,,2015-09-11
2362956,EKG transmission,心電圖傳輸,,2015-09-11
2362957,El Gamal algorithm,El Gamal非對稱密碼的演算法,,2015-09-11
2362958,el(alpha),el(alpha) 語言,,2015-09-11
2362959,elaborate collaterally,並行加工,,2015-09-11
2362960,elaboration,加工,,2015-09-11
2362961,elapsed CPU execution time,中央處理機執行經過的時間,,2015-09-11
2362962,elapsed processing time,處理經過時間,,2015-09-11
2362963,elapsed time,耗時，經過時間,,2015-09-11
2362964,elapsed time measurement,經過時間測量,,2015-09-11
2362965,elapsed time value,經過時間值,,2015-09-11
2362966,elapsed timer,經過計時器,,2015-09-11
2362967,elastic buffer,彈性緩衝器,,2015-09-11
2362968,elastic caulking material,彈性填縫料,,2015-09-11
2362969,elastic fastening,彈性扣件,,2015-09-11
2362970,elastic memory distributor,彈性記憶分配器,,2015-09-11
2362971,elastic store,彈性儲存器,,2015-09-11
2362972,elastic strength pressure,彈性強度壓力,,2015-09-11
2362973,elastic-bucket trie,橡皮圈- 水桶線索,,2015-09-11
2362974,elasticity,彈性,,2015-09-11
2362975,elasticity buffer and link management,彈性緩衝及鏈接管理,,2015-09-11
2362976,elastomeric bearing pad,彈性支承墊,,2015-09-11
2362977,elastomeric contact switching,彈性接觸交換,,2015-09-11
2362978,Electing a Pope,超載冒煙,,2015-09-11
2362979,election,選擇,,2015-09-11
2362980,election markup language,選舉標示語言,,2015-09-11
2362981,electret,駐極體,,2015-09-11
2362982,electret condenser,駐極體電容器,,2015-09-11
2362983,electret microphone,駐極體麥克風,,2015-09-11
2362984,electric,電,,2015-09-11
2362985,electric accounting machine,電子計帳機,,2015-09-11
2362986,electric and magnetic units,電與磁單位,,2015-09-11
2362987,electric arc welding equipment,電弧焊接設備,,2015-09-11
2362988,electric battery locomotive,電力電瓶式機車頭,,2015-09-11
2362989,electric battery，ELB,電池,,2015-09-11
2362990,electric blasting circuit,電爆電路,,2015-09-11
2362991,electric cable，ELC,電纜,,2015-09-11
2362992,electric calculating machine,電子計算機,,2015-09-11
2362993,electric cash register,電子現金收銀機,,2015-09-11
2362994,electric charge,電荷,,2015-09-11
2362995,electric circuit,電路,,2015-09-11
2362996,electric current,電流,,2015-09-11
2362997,electric current density,電流密度,,2015-09-11
2362998,electric current measurement,電流測量,,2015-09-11
2362999,electric delay line,電延遲線,,2015-09-11
2363000,electric detonator,電雷管,,2015-09-11
2363001,electric diaphragm switch,電子薄膜開關,,2015-09-11
2363002,electric discharge printer,放電式列印機,,2015-09-11
2363003,electric displacement density,電子位移密度,,2015-09-11
2363004,electric double layer,電子雙層,,2015-09-11
2363005,electric doublet,電偶極,,2015-09-11
2363006,electric field,電場,,2015-09-11
2363007,electric field force,電場力,,2015-09-11
2363008,electric field strength,電場強度,,2015-09-11
2363009,electric machine CAD,電機的計算機輔助設計,,2015-09-11
2363010,electric magnetic interference,電磁干擾,,2015-09-11
2363011,electric mail,電子郵件,,2015-09-11
2363012,electric moment,電矩,,2015-09-11
2363013,electric motor，EM,電動馬達,,2015-09-11
2363014,electric permittivity,電容率,,2015-09-11
2363015,electric polarization,電極化（作用）,,2015-09-11
2363016,electric potential,電位,,2015-09-11
2363017,electric power,電力；功率,,2015-09-11
2363018,electric power research institute，EPRI,電力研究學會,,2015-09-11
2363019,electric power supply，EPS,電源供應,,2015-09-11
2363020,electric primer,電導火線,,2015-09-11
2363021,electric robot,電子機器人,,2015-09-11
2363022,electric spark,電子火花,,2015-09-11
2363023,electric squib,電導火管,,2015-09-11
2363024,electric strainer,電磁過濾器,,2015-09-11
2363025,electric transducer,變電器,,2015-09-11
2363026,electric typewriter,電動打字機,,2015-09-11
2363027,electric video-signal technique,電子視訊信號處理技術,,2015-09-11
2363028,electric zoom,電動變焦,,2015-09-11
2363029,electrical accounting machine，EAM,電子記帳機,,2015-09-11
2363030,electrical adder,電子加法器,,2015-09-11
2363031,electrical analog,電子類比,,2015-09-11
2363032,electrical analogy,電子類比,,2015-09-11
2363033,electrical brake,電力煞車,,2015-09-11
2363034,electrical brush,電刷,,2015-09-11
2363035,electrical charge,電荷,,2015-09-11
2363036,electrical circuit,電路,,2015-09-11
2363037,electrical communication,電子通訊,,2015-09-11
2363038,electrical computer,電子計算機,,2015-09-11
2363039,electrical conductivity,導電性,,2015-09-11
2363040,electrical conductor,電導體,,2015-09-11
2363041,electrical connector,電連接器,,2015-09-11
2363042,electrical contact,電接頭,,2015-09-11
2363043,electrical coupler,電氣連結器,,2015-09-11
2363044,electrical degree,電度,,2015-09-11
2363045,electrical diagram schematic,電路簡圖,,2015-09-11
2363046,electrical engineer,電機工程師,,2015-09-11
2363047,electrical engineering,電子工程,,2015-09-11
2363048,electrical impulses,電脈衝,,2015-09-11
2363049,electrical insulation，EI,電絕緣,,2015-09-11
2363050,electrical interface,電子介面,,2015-09-11
2363051,electrical interference,電子干擾,,2015-09-11
2363052,electrical isolation,電氣絕緣,,2015-09-11
2363053,electrical kilowatts，ekW,電氣千瓦,,2015-09-11
2363054,electrical locker,電氣箱,,2015-09-11
2363055,electrical machine,電機,,2015-09-11
2363056,electrical measurement,電子測量,,2015-09-11
2363057,electrical multiple unit,電聯車組,,2015-09-11
2363058,electrical network,電子網路,,2015-09-11
2363059,electrical network analysis,電子網路分析,,2015-09-11
2363060,electrical picture signal,電子圖象信號,,2015-09-11
2363061,electrical potential,電位,,2015-09-11
2363062,electrical power control unit，EPCU,電源控制裝置,,2015-09-11
2363063,electrical readout,電子讀出,,2015-09-11
2363064,electrical research association，ERA,電子研究協會,,2015-09-11
2363065,electrical reset,電子重置,,2015-09-11
2363066,electrical schematic diagram,電路簡圖,,2015-09-11
2363067,electrical signal,電子信號,,2015-09-11
2363068,electrical storm,電襲擊,,2015-09-11
2363069,electrical tough pitch，ETP,電韌距,,2015-09-11
2363070,electrical transmission,電子傳輸,,2015-09-11
2363071,electrical-to-electrical connection,電-至-電裝置的連接,,2015-09-11
2363072,electrical-to-optical converter,電-至-光轉換器,,2015-09-11
2363073,electrically alterable memory，EAM,電子可改寫記憶體,,2015-09-11
2363074,electrically alterable read only memory，EAROM,電子可改寫唯讀記憶體,,2015-09-11
2363075,electrically alterable ROM，EAROM,電子可改唯讀記憶體,,2015-09-11
2363076,electrically controlled birefringence LCD,ECB 液晶螢幕,,2015-09-11
2363077,electrically driven duplicator,電子驅動複製機,,2015-09-11
2363078,electrically erasable programmable read only memory，EEPROM,電子可抹除可程式化唯讀記憶體,,2015-09-11
2363079,electrically erasable read only memory，EEROM,電子可抹除唯讀記憶體,,2015-09-11
2363080,electrically erasable ROM，EEROM,電可抹除唯讀記憶體,,2015-09-11
2363081,electrically erasable，EE,電可抹除,,2015-09-11
2363082,electrically eraseable programmable read only memory,電子可抹;除可程式唯讀記憶體,,2015-09-11
2363083,electrically powered telephone,電力電話,,2015-09-11
2363084,electrically programmable logic device,電氣可程式邏輯裝置,,2015-09-11
2363085,electrically programmable read only memory,電子可程式唯讀記憶體,,2015-09-11
2363086,electricaltype noise,電力型雜訊,,2015-09-11
2363087,electricity,電，電學,,2015-09-11
2363088,electricity meter,電表,,2015-09-11
2363089,electrization,電子化,,2015-09-11
2363090,electro chromic device，ECD,電裝置,,2015-09-11
2363091,electro interference,電子干擾,,2015-09-11
2363092,electro jet,電子束,,2015-09-11
2363093,electro lens,電透鏡,,2015-09-11
2363094,electro lithography,電子平版印刷術,,2015-09-11
2363095,electro photographic laser,電照相雷射,,2015-09-11
2363096,electro polishing,電解拋光,,2015-09-11
2363097,electro radiation,電輻射,,2015-09-11
2363098,electro sensitive,電敏,,2015-09-11
2363099,electro switching system,電子交換系統,,2015-09-11
2363100,electro thermal link damper,電熱式鏈接阻尼器,,2015-09-11
2363101,electro-acoustic tablet,電聲板,,2015-09-11
2363102,electro-acoustic transducer,電聲轉換器,,2015-09-11
2363103,electro-beam accessed memory,電子束存取記憶體,,2015-09-11
2363104,electro-beam fabrication,電子束加工,,2015-09-11
2363105,electro-beam valve,電子束閥,,2015-09-11
2363106,electro-camera,電子照像機,,2015-09-11
2363107,electro-communication,電子通訊,,2015-09-11
2363108,electro-explosive device,電子爆破裝置,,2015-09-11
2363109,electro-magnetic emission,電磁發射,,2015-09-11
2363110,electro-optic coefficient,電光係數,,2015-09-11
2363111,electro-optic crystal storage,電光晶體儲存器,,2015-09-11
2363112,electro-optic deflection,電光偏轉,,2015-09-11
2363113,electro-optic effect,電光效應,,2015-09-11
2363114,electro-optic frequency response,電光頻率回應,,2015-09-11
2363115,electro-optic phase modulation,電光相位調變,,2015-09-11
2363116,electro-optic transmitter,電光傳輸器,,2015-09-11
2363117,electro-optical alignment unit,電光調正單元,,2015-09-11
2363118,electro-optical deflector,電光偏轉器,,2015-09-11
2363119,electro-optical effect,電光效應,,2015-09-11
2363120,electro-optical system,電光系統,,2015-09-11
2363121,electro-optical system design，EOSD,電光系統設計,,2015-09-11
2363122,electro-optic，E-O,電光的,,2015-09-11
2363123,electro-visual system，ELVIS,電子視訊系統,,2015-09-11
