系統編號,英文名稱,中文名稱,圖片,更新時間
2343620,breakin facility,插入設施,,2015-09-11
2343621,breakin function,插入功能,,2015-09-11
2343622,breakin keying，BK,插入鍵控,,2015-09-11
2343623,breakin operate time,插入操作時間,,2015-09-11
2343624,breakin system,插入通信系統,,2015-09-11
2343625,breaking,斷開,,2015-09-11
2343626,breaking halt,暫時停機,,2015-09-11
2343627,breaking hyphen,斷開連字符,,2015-09-11
2343628,breaking news,最新新聞,,2015-09-11
2343629,breakout,中斷,,2015-09-11
2343630,breakout box,盒,,2015-09-11
2343631,breakout point,中斷點,,2015-09-11
2343632,breakpoint fault,斷點故障,,2015-09-11
2343633,breakpoint halt,斷點停機，暫停點,,2015-09-11
2343634,breakpoint insertion,斷點插入,,2015-09-11
2343635,breakpoint instruction,斷點指令，休息點指令,,2015-09-11
2343636,breakpoint operation,斷點作業,,2015-09-11
2343637,breakpoint program,斷點程式,,2015-09-11
2343638,breakpoint stop,斷點停止,,2015-09-11
2343639,breakpoint switch,斷點開關,,2015-09-11
2343640,breakpoint symbol,斷點符號,,2015-09-11
2343641,breakpoint Text,中斷點文字,,2015-09-11
2343642,breakpoint trap,間斷點陷阱,,2015-09-11
2343643,breakpoint，BP,間斷點，暫停點,,2015-09-11
2343644,breakup data source definition,分離型資料源定義,,2015-09-11
2343645,break，BK,中斷，暫停，間斷,,2015-09-11
2343646,Breast Wall,擋土牆,,2015-09-11
2343647,breath-of-life packet,???分封,,2015-09-11
2343648,breather pipe,通氣管,,2015-09-11
2343649,brech one’s duty,違背職務,,2015-09-11
2343650,breech,槍孔,,2015-09-11
2343651,breech block,槍後膛段,,2015-09-11
2343652,breech-blast,槍砲的後膛爆破,,2015-09-11
2343653,Breed Code,品種代碼,,2015-09-11
2343654,breedle,繁殖,,2015-09-11
2343655,Breeze,Breeze 公司,,2015-09-11
2343656,breezeway,風道,,2015-09-11
2343657,Bresenham's algorithm,Bresenham演算法,,2015-09-11
2343658,brick,磚,,2015-09-11
2343659,brick server,磚伺服器,,2015-09-11
2343660,brick sort,磚塊排序,,2015-09-11
2343661,brick-and-mortar,傳統實體商店,,2015-09-11
2343662,bridge,橋接器，橋式，橋接，橋站,,2015-09-11
2343663,bridge circuit,橋接電路,,2015-09-11
2343664,bridge duplex system,橋式雙工系統,,2015-09-11
2343665,bridge fault,橋接故障,,2015-09-11
2343666,Bridge Floor,橋面,,2015-09-11
2343667,bridge identifier,橋識別符,,2015-09-11
2343668,bridge input circuit,橋式輸入電路,,2015-09-11
2343669,bridge input circuit (in process control),（過程控制中之）橋式輸入電路,,2015-09-11
2343670,bridge limited,橋式限幅器；橋式限制器,,2015-09-11
2343671,bridge limiter,橋式限幅器,,2015-09-11
2343672,bridge page,橋頁,,2015-09-11
2343673,bridge protocol data unit,橋接協定數據裝置,,2015-09-11
2343674,Bridge Rail,橋樑欄杆,,2015-09-11
2343675,bridge resistance,電橋阻抗,,2015-09-11
2343676,bridge router,選路器橋接,,2015-09-11
2343677,bridge slab,跨接版,,2015-09-11
2343678,bridge storage module，BSM,橋儲存模組,,2015-09-11
2343679,bridge table,橋接器表單,,2015-09-11
2343680,bridge tap,橋式分接頭,,2015-09-11
2343681,bridge virtual interface,橋接虛擬介面,,2015-09-11
2343682,bridge ware,橋製品,,2015-09-11
2343683,bridge waves,橋接波,,2015-09-11
2343684,bridged tap,橋接，橋式分接頭,,2015-09-11
2343685,bridgehead server,橋頭伺服器,,2015-09-11
2343686,Bridgetalk,Bridgetalk 視覺語言,,2015-09-11
2343687,bridgewire,點火線,,2015-09-11
2343688,bridging,橋接,,2015-09-11
2343689,bridging connection,橋式連接,,2015-09-11
2343690,bridging contacts,橋式接觸,,2015-09-11
2343691,bridging control protocol,橋接控制協定,,2015-09-11
2343692,bridging fault,橋接故障,,2015-09-11
2343693,bridging node,橋接節點,,2015-09-11
2343694,bridging order,橋接命令,,2015-09-11
2343695,bridging slab,跨接版,,2015-09-11
2343696,bridging-off command,拆橋命令,,2015-09-11
2343697,bridging-on command,搭橋命令,,2015-09-11
2343698,Bridgport operating system software,Bridgport 作業系統軟體,,2015-09-11
2343699,brief,簡潔,,2015-09-11
2343700,brief code,簡碼,,2015-09-11
2343701,briefcase,公事包,,2015-09-11
2343702,brigade algorithm,斗鏈式演算法,,2015-09-11
2343703,bright green,亮綠,,2015-09-11
2343704,bright greenish blue,淺蔥色,,2015-09-11
2343705,bright red,鮮紅,,2015-09-11
2343706,bright yellow,鮮黃,,2015-09-11
2343707,bright yellow green,鮮黃綠,,2015-09-11
2343708,brighten,增亮,,2015-09-11
2343709,brightness channel,亮度通道,,2015-09-11
2343710,brightness control knob,亮度控制鈕,,2015-09-11
2343711,brightness ratio,亮度比,,2015-09-11
2343712,brightness resolution,亮解析度,,2015-09-11
2343713,brightness sliding,亮度修整,,2015-09-11
2343714,brightness value,亮度值,,2015-09-11
2343715,brightness，BRT,亮度,,2015-09-11
2343716,brilliance，BRIL,輝度,,2015-09-11
2343717,Brilliant,Brilliant 語言,,2015-09-11
2343718,brilliant yellow,明黃,,2015-09-11
2343719,bring Forward,上移一層,,2015-09-11
2343720,bring to Front,提到最上層,,2015-09-11
2343721,bring X to its knees,使機器超載,,2015-09-11
2343722,bring-up test,發出測試,,2015-09-11
2343723,brink,邊側,,2015-09-11
2343724,brisance,爆破性,,2015-09-11
2343725,brisant,瞬間銳強性,,2015-09-11
2343726,Bristol board,優質底板,,2015-09-11
2343727,British association for the advancement of science,英國科學促進協會,,2015-09-11
2343728,British association of consulting engineers,英國顧問工程師協會,,2015-09-11
2343729,British computer association for the blind，BCAB,英國盲人計算機協會,,2015-09-11
2343730,British computer society，BCS,英國計算機學會,,2015-09-11
2343731,British education index,英國教育索引,,2015-09-11
2343732,British electrical development association，BEDA,英國電氣發展協會,,2015-09-11
2343733,British empire radio union，BERU,英國無線電愛好者協會,,2015-09-11
2343734,British engineering standard association，BESA,英國工程標準協會,,2015-09-11
2343735,British engineers club，BEC,英國工程師俱樂部,,2015-09-11
2343736,British equipment trade association，BETA,英國設備貿易協會,,2015-09-11
2343737,British imperial system，BIS,英國法定標準系統,,2015-09-11
2343738,British industrial measuring and control apparatus,英國工業測量及控制設備,,2015-09-11
2343739,British information services,英國資訊服務公司,,2015-09-11
2343740,British institute of electrical engineers，BIEE,英國電氣工程師學會,,2015-09-11
2343741,British institute of radio engineers，BIRE,英國無線電工程師學會,,2015-09-11
2343742,British library method,大英圖書館搜尋法,,2015-09-11
2343743,British Museum algorithm,大英博物館演算法,,2015-09-11
2343744,British radio equipment manufacturers association，BREMA,英國無線電設備製造商協會,,2015-09-11
2343745,British standard 7799,英國標準7799,,2015-09-11
2343746,British standard gauge,英國標準量器,,2015-09-11
2343747,British standard wire gauge，BSWG,英國標準線規,,2015-09-11
2343748,British Standards Institute,英國標準學會,,2015-09-11
2343749,British standards institution，BSI,英國標準協會,,2015-09-11
2343750,British standards specification，BSS,英國標準規格,,2015-09-11
2343751,British summer time,英國夏令時間,,2015-09-11
2343752,British telecom，BT,英國郵電局電信部,,2015-09-11
2343753,British thermal units,英制熱單位,,2015-09-11
2343754,brittle,易壞軟體,,2015-09-11
2343755,broadband access,寬頻存取,,2015-09-11
2343756,broadband access server,寬頻存取伺服器,,2015-09-11
2343757,broadband amplifier,寬頻放大器,,2015-09-11
2343758,broadband channel,寬頻通道,,2015-09-11
2343759,broadband coaxial cable,寬頻同軸電纜,,2015-09-11
2343760,broadband coaxial cable transmission,寬頻同軸電纜傳輸,,2015-09-11
2343761,broadband coaxial system,寬頻同軸電纜,,2015-09-11
2343762,broadband communication,寬頻通信,,2015-09-11
2343763,broadband demultiplexer,寬頻多工解訊器,,2015-09-11
2343764,broadband digital cross-connect system,寬頻數位橫向連接系統,,2015-09-11
2343765,broadband exchange services，BEX,寬頻交換業務,,2015-09-11
2343766,broadband exchange，BEXS,寬頻交換,,2015-09-11
2343767,broadband integrated services digital network，BISDN,寬頻整體服務數位網路,,2015-09-11
2343768,broadband inter,寬頻介面,,2015-09-11
2343769,broadband ISDN,寬頻整體服務數位網路,,2015-09-11
2343770,broadband LAN,寬頻區域網路,,2015-09-11
2343771,broadband metropolitan area network,寬頻都會區域網路,,2015-09-11
2343772,broadband modem,寬頻數據機,,2015-09-11
2343773,broadband network,寬頻網路,,2015-09-11
2343774,broadband network interface,寬頻網路介面,,2015-09-11
2343775,broadband network module,寬頻網路模組,,2015-09-11
2343776,broadband noise,寬頻雜訊,,2015-09-11
2343777,broadband over power line,電力線上的寬頻,,2015-09-11
2343778,broadband signaling,寬頻發信,,2015-09-11
2343779,broadband system,寬頻系統,,2015-09-11
2343780,broadband technical advisory group,寬頻技術諮詢群組,,2015-09-11
2343781,broadband transmission,寬頻帶傳輸，寬頻帶發射,,2015-09-11
2343782,broadband voice gateway,寬頻語音閘道器,,2015-09-11
2343783,broadband，BB,寬頻,,2015-09-11
2343784,broadcast,廣播,,2015-09-11
2343785,broadcast address,廣播位址,,2015-09-11
2343786,broadcast addressing,廣播定址,,2015-09-11
2343787,broadcast board system，BBS,電子佈告欄（系統）,,2015-09-11
2343788,broadcast box,廣播箱,,2015-09-11
2343789,broadcast call,廣播呼叫,,2015-09-11
2343790,broadcast call control,廣播呼叫控制,,2015-09-11
2343791,broadcast circuit,廣播電路,,2015-09-11
2343792,broadcast communication,廣播通信,,2015-09-11
2343793,broadcast communication network,廣播網路,,2015-09-11
2343794,broadcast control channel,廣播控制波道,,2015-09-11
2343795,broadcast data set,廣播資料集,,2015-09-11
2343796,broadcast day,廣播日,,2015-09-11
2343797,broadcast editor,廣播編輯器,,2015-09-11
2343798,broadcast flag,廣播旗標,,2015-09-11
2343799,broadcast home,廣播家庭,,2015-09-11
2343800,broadcast homes,廣播主台,,2015-09-11
2343801,broadcast hours,廣播時數,,2015-09-11
2343802,broadcast input,廣播輸入,,2015-09-11
2343803,broadcast mail,廣播郵件,,2015-09-11
2343804,broadcast message,廣播訊息,,2015-09-11
2343805,broadcast packet,廣播小包,,2015-09-11
2343806,broadcast protocol multiprocessor,廣播協定多處理機,,2015-09-11
2343807,broadcast quality,廣播品質,,2015-09-11
2343808,broadcast quality video,廣播品質視訊,,2015-09-11
2343809,broadcast queue,廣播佇列,,2015-09-11
2343810,broadcast recognition access method,廣播識別存取方法,,2015-09-11
2343811,broadcast satellite technique,廣播衛星技術,,2015-09-11
2343812,broadcast storm,廣播風暴,,2015-09-11
2343813,broadcast system,廣播系統,,2015-09-11
2343814,broadcast television systems committee,美國廣播電視系統委員會,,2015-09-11
2343815,broadcast videotex,廣播視訊,,2015-09-11
2343816,broadcasting,廣播,,2015-09-11
2343817,broadcasting amplitude modulation，BAM,調幅廣播,,2015-09-11
2343818,broadcasting sequential process,廣播循序過程,,2015-09-11
2343819,broadcasting station,廣播站,,2015-09-11
2343820,broaden,擴展,,2015-09-11
2343821,broadsheet,寬幅紙,,2015-09-11
2343822,broadside,大報,,2015-09-11
2343823,BroadVision,BroadVision 軟體,,2015-09-11
2343824,Broadway,Broadway 作業系統標準,,2015-09-11
2343825,brochure,小冊子,,2015-09-11
2343826,broke,損紙,,2015-09-11
2343827,broken,中斷；暫停；間斷,,2015-09-11
2343828,broken arrow,斷矢碼；中斷指式符,,2015-09-11
2343829,broken fault,斷路故障,,2015-09-11
2343830,broken line,間斷線,,2015-09-11
2343831,broken link,間斷鏈接,,2015-09-11
2343832,broker,經紀人；代理商；中介者,,2015-09-11
2343833,bromide,溴化銀相紙；感光紙,,2015-09-11
2343834,bronzing,掃金,,2015-09-11
2343835,Brooklyn bridge,布魯克林橋程式,,2015-09-11
2343836,Brooks's Law,布魯克定律,,2015-09-11
2343837,brother,同級，兄弟,,2015-09-11
2343838,brother chain,同級鍊接,,2015-09-11
2343839,brother field,同級欄,,2015-09-11
2343840,brother link,同級鏈,,2015-09-11
2343841,brother node,同級節點,,2015-09-11
2343842,brother task,同級任務,,2015-09-11
2343843,Brought in By,陪同者,,2015-09-11
2343844,brouter,橋路由器,,2015-09-11
2343845,Brouwer Fixed-Point Theorem,Brouwer 定點定理,,2015-09-11
2343846,brown,褐色,,2015-09-11
2343847,Brown and Sharpe wire gauge,美國線規；AWG 線規,,2015-09-11
2343848,brown madder alizarin,茜草棕,,2015-09-11
2343849,brown paper bag bug,爛程式,,2015-09-11
2343850,brownish gold,金茶色,,2015-09-11
2343851,brownout,暫時低壓,,2015-09-11
2343852,brownprint,棕稿樣,,2015-09-11
2343853,browse,瀏覽,,2015-09-11
2343854,browse buttons,瀏覽按鈕組,,2015-09-11
2343855,browse display,瀏覽顯示,,2015-09-11
2343856,browse information file,瀏覽資訊檔案,,2015-09-11
2343857,browse looks,瀏覽外觀,,2015-09-11
2343858,browse member,瀏覽成員,,2015-09-11
2343859,browse typefaces,瀏覽字型,,2015-09-11
2343860,browse/update/delete,瀏覽／更新／刪除,,2015-09-11
2343861,browser,瀏覽器,,2015-09-11
2343862,browser helper object,瀏覽器幫助者物件,,2015-09-11
2343863,browser war,瀏覽器大戰,,2015-09-11
2343864,BrowserComp,BrowserComp 瀏覽器測試基準,,2015-09-11
2343865,browserless web,不需瀏覽器的網頁傳輸,,2015-09-11
2343866,browsing,瀏覽,,2015-09-11
2343867,bruceton analysis,經濟性統計分析,,2015-09-11
2343868,Brunner system,布氏印刷品管系統,,2015-09-11
2343869,brush,電刷，刷,,2015-09-11
2343870,brush coating,刷塗,,2015-09-11
2343871,brush compare check,電刷穿孔比較檢查,,2015-09-11
2343872,brush guard,護刷,,2015-09-11
2343873,brush reader,電刷閱讀機,,2015-09-11
2343874,brush station,電刷站,,2015-09-11
2343875,brush style,書畫體,,2015-09-11
2343876,brush tips,筆刷筆尖,,2015-09-11
2343877,Brussels system,布魯塞爾系統,,2015-09-11
2343878,brute force,蠻力,,2015-09-11
2343879,brute force and ignorance,蠻幹（設計），BFI設計,,2015-09-11
2343880,brute force approach,蠻力方式,,2015-09-11
2343881,brute force cracking,蠻力侵入,,2015-09-11
2343882,brute force method,蠻力法,,2015-09-11
2343883,brute force searching,蠻力搜尋,,2015-09-11
2343884,brute force string search,蠻力字串搜尋,,2015-09-11
2343885,brute force string search with mismatches,具錯誤蠻力字串搜尋,,2015-09-11
2343886,brute force technique,蠻力技術,,2015-09-11
2343887,brute-force attack,蠻力攻擊；蠻攻,,2015-09-11
2343888,BS7799 information security risk assessment and management,BS7799 資訊安全風險評價與管理,,2015-09-11
2343889,BS7799 lead auditor,BS7799 領先稽核師；資訊安全領先稽核師,,2015-09-11
2343890,BSC 3270 device emulation,二進制同步通訊3270裝置仿真,,2015-09-11
2343891,BSC file,二進制同步通訊檔案,,2015-09-11
2343892,BSC or SS line,二進制同步通訊或暫停式通訊線路,,2015-09-11
2343893,BSC or SS session,二進制同步通訊或暫停式通訊對話,,2015-09-11
2343894,BSC or SS station,二進制同步通訊或暫停式通訊站,,2015-09-11
2343895,BSC using ASCII transmission code，BSCA,使用美國資訊交換標準碼傳輸碼的BSC,,2015-09-11
2343896,BSC using EBCDIC transmission code，BSCE,使用EBCDIC傳輸碼的BSC,,2015-09-11
2343897,BSC/SS communication adapter,BSC/SS通訊配接器,,2015-09-11
2343898,BSC/SS communication control,BSC/SS通訊控制,,2015-09-11
2343899,BSD UNIX,BSD版本UNIX作業系統,,2015-09-11
2343900,BSP method,BSP 系統發展方法,,2015-09-11
2343901,BTAM extended support，BTAM-ES,BTAM延伸支持，BTAM延伸支援,,2015-09-11
2343902,BTDT,在那裡做那事；做一天和尚敲一天鐘,,2015-09-11
2343903,BTRIEVE,BTRIEVE 公司,,2015-09-11
2343904,BTRIEVE Technologies， Inc.,BTRIEVE 技術公司,,2015-09-11
2343905,BTS color code,BTS 色彩碼,,2015-09-11
2343906,BTW，By The Way,順便一提,,2015-09-11
2343907,bubble,磁泡,,2015-09-11
2343908,bubble annihilation,磁泡消除,,2015-09-11
2343909,bubble annihilator,磁泡消除器,,2015-09-11
2343910,bubble board,磁泡板,,2015-09-11
2343911,bubble cassette systems,磁泡卡式磁帶匣系統,,2015-09-11
2343912,bubble chart,泡圖,,2015-09-11
2343913,bubble chip,磁泡晶片,,2015-09-11
2343914,bubble circuit,磁泡電路,,2015-09-11
2343915,bubble computer,磁泡計算機,,2015-09-11
2343916,bubble delay device,磁泡延遲裝置,,2015-09-11
2343917,bubble device,磁泡裝置,,2015-09-11
2343918,bubble device margin,磁泡裝置容限,,2015-09-11
2343919,bubble diameter,磁泡直徑,,2015-09-11
2343920,bubble disk latch,磁泡磁碟閂,,2015-09-11
2343921,bubble display,磁泡顯示器,,2015-09-11
2343922,bubble domain,泡疇,,2015-09-11
2343923,bubble domain coercivity,泡疇抗磁性,,2015-09-11
2343924,bubble domain memory，BDM,磁泡域記憶體,,2015-09-11
2343925,bubble domain shift register,泡疇移位暫存器,,2015-09-11
2343926,bubble drive,磁泡驅動機,,2015-09-11
2343927,bubble flow-steering switch,磁泡流導向開關,,2015-09-11
2343928,bubble generator,磁泡產生器,,2015-09-11
2343929,bubble guide channel,磁泡導引通道,,2015-09-11
2343930,bubble hard error,磁泡硬體錯誤,,2015-09-11
2343931,bubble help,氣泡求助介面,,2015-09-11
2343932,bubble idler,磁泡空轉器,,2015-09-11
2343933,bubble ladder,磁泡梯,,2015-09-11
2343934,bubble ladder organization,磁泡梯組織,,2015-09-11
2343935,bubble lattice device,磁泡晶格裝置,,2015-09-11
2343936,bubble lattice file,磁泡晶格檔案,,2015-09-11
2343937,bubble memory,磁泡記憶體,,2015-09-11
2343938,bubble memory application,磁泡記憶體應用,,2015-09-11
2343939,bubble memory chip,磁泡記憶體晶片,,2015-09-11
2343940,bubble memory controller，BMC,磁泡記憶體控制器,,2015-09-11
2343941,bubble memory device，BMD,磁泡記憶體裝置,,2015-09-11
2343942,bubble memory fabrication,磁泡記憶製造品,,2015-09-11
2343943,bubble memory movement,磁泡記憶移動,,2015-09-11
2343944,bubble memory operation,磁泡記憶體運算,,2015-09-11
2343945,bubble memory support circuits,磁泡記憶器支持電路,,2015-09-11
2343946,bubble mobility,磁泡移動性,,2015-09-11
2343947,bubble pattern sensitivity testing,磁泡型樣敏感度測試,,2015-09-11
2343948,bubble propagation,磁泡傳播,,2015-09-11
2343949,bubble replicator,磁泡複製器,,2015-09-11
2343950,bubble soft error,磁泡軟錯,,2015-09-11
2343951,bubble sort,泡式排序，浮泡分類法，泡沫排序,,2015-09-11
2343952,bubble sort program,泡式排序程式,,2015-09-11
2343953,bubble storage,磁泡儲存體,,2015-09-11
2343954,bubble stretch,磁泡伸展,,2015-09-11
2343955,bubble stretcher,磁泡伸展器,,2015-09-11
2343956,bubble system,磁泡系統,,2015-09-11
2343957,bubble transfer,磁泡轉移,,2015-09-11
2343958,bubble transfer switch,磁泡轉移開關,,2015-09-11
2343959,bubble trap,磁泡陷阱,,2015-09-11
2343960,bubble-jet printer,噴泡列印機,,2015-09-11
2343961,Buckbee-Mears automated plotting system，BMAPS,巴克比－米爾斯自動化繪圖系統,,2015-09-11
2343962,bucket,桶，貯體，儲存區,,2015-09-11
2343963,bucket access,桶存取,,2015-09-11
2343964,bucket address,桶位址,,2015-09-11
2343965,bucket array,桶陣列,,2015-09-11
2343966,bucket brigade,斗鏈式儲存區,,2015-09-11
2343967,bucket brigade delay line,桶組式延遲線,,2015-09-11
2343968,bucket brigade device，BBD,桶組式裝置,,2015-09-11
2343969,bucket brigade shift register,桶組式移位暫存器,,2015-09-11
2343970,bucket chain,桶鍊,,2015-09-11
2343971,bucket header,桶標頭,,2015-09-11
2343972,bucket index,桶索引,,2015-09-11
2343973,bucket location,桶位置,,2015-09-11
2343974,bucket locking,桶鎖定,,2015-09-11
2343975,bucket pointer,桶指標,,2015-09-11
2343976,bucket resolved index,解桶索引,,2015-09-11
2343977,bucket resolved inverted list,解桶反置串列,,2015-09-11
2343978,bucket searching operation,桶搜尋作業,,2015-09-11
2343979,bucket size,桶大小,,2015-09-11
2343980,bucket sort,桶排序，儲存區排序,,2015-09-11
2343981,bucket split,桶分裂,,2015-09-11
2343982,bucket splitting,桶分裂,,2015-09-11
2343983,bucket trie,桶線索,,2015-09-11
2343984,bucketing method,水桶方法,,2015-09-11
2343985,buckle folding,柵欄式摺頁,,2015-09-11
2343986,buckling,彎曲,,2015-09-11
2343987,buddy Control,協同控制,,2015-09-11
2343988,buddy icon,夥伴圖像,,2015-09-11
2343989,buddy lists,夥伴名單(線上),,2015-09-11
2343990,buddy system,伙伴系統,,2015-09-11
2343991,buddy tree,夥伴樹,,2015-09-11
2343992,budget,預算,,2015-09-11
2343993,budget accounting information system，BACIS,預算會計資訊系統,,2015-09-11
2343994,budget control,預算控制,,2015-09-11
2343995,budget cycle,預算週期,,2015-09-11
2343996,budget preparation,預算準備,,2015-09-11
2343997,budget tables,預算表,,2015-09-11
2343998,budgetary control system,預算控制系統,,2015-09-11
2343999,budgeting,預算編列,,2015-09-11
2344000,budgeting system,預算系統,,2015-09-11
2344001,buffer,緩衝，緩衝器，緩衝區,,2015-09-11
2344002,buffer action,緩衝作用,,2015-09-11
2344003,buffer address,緩衝區位址,,2015-09-11
2344004,buffer allocation,緩衝區分配,,2015-09-11
2344005,buffer amplifier，BA,緩衝放大器,,2015-09-11
2344006,buffer area,緩衝區,,2015-09-11
2344007,buffer arm,緩衝臂,,2015-09-11
2344008,buffer assignment,緩衝指定,,2015-09-11
2344009,buffer asynchronous communication,緩衝異步通信,,2015-09-11
2344010,buffer attribute,緩衝屬性,,2015-09-11
2344011,buffer B register，BBREG,緩衝基址暫存器,,2015-09-11
2344012,buffer block deletion,緩衝塊刪除,,2015-09-11
2344013,buffer capacitor,緩衝電容器,,2015-09-11
2344014,buffer capacity,緩衝能力,,2015-09-11
2344015,buffer chain,緩衝區鍊接,,2015-09-11
2344016,buffer channel,緩衝通道,,2015-09-11
2344017,buffer circle,緩衝圈,,2015-09-11
2344018,buffer circuit,緩衝電路,,2015-09-11
2344019,buffer computer,緩衝電腦,,2015-09-11
2344020,buffer control,緩衝控制塊,,2015-09-11
2344021,buffer control block,緩衝控制塊,,2015-09-11
2344022,buffer control order,緩衝區控制次序,,2015-09-11
2344023,buffer control program,緩衝控制程式,,2015-09-11
2344024,buffer control word，BCW,緩衝區控制字,,2015-09-11
2344025,buffer depletion,緩衝器耗損,,2015-09-11
2344026,buffer device,緩衝裝置,,2015-09-11
2344027,buffer error,緩衝誤差,,2015-09-11
2344028,buffer flag,緩衝旗標,,2015-09-11
2344029,buffer flush,緩衝清除,,2015-09-11
2344030,buffer function,緩衝功能,,2015-09-11
2344031,buffer gate,緩衝閘,,2015-09-11
2344032,buffer gate (= OR gate ),緩衝閘,,2015-09-11
2344033,buffer group,緩衝組,,2015-09-11
2344034,buffer handler,緩衝處置器,,2015-09-11
2344035,buffer I/O,緩衝輸入輸出,,2015-09-11
2344036,buffer increment，BFI,緩衝增量,,2015-09-11
2344037,buffer input/output channel,輸入輸出緩衝通道,,2015-09-11
2344038,buffer interface switch,緩衝介面開關,,2015-09-11
2344039,buffer interleave controller,緩衝交插控制器,,2015-09-11
2344040,buffer invalidation,緩衝器無效,,2015-09-11
2344041,buffer inverter,緩衝反向器,,2015-09-11
2344042,buffer length,緩衝區長度,,2015-09-11
2344043,buffer level,緩衝層次,,2015-09-11
2344044,buffer lookaside,緩衝旁看,,2015-09-11
2344045,buffer loop,緩衝區迴路,,2015-09-11
2344046,buffer management,緩衝區管理,,2015-09-11
2344047,buffer management interface,緩衝區管理介面,,2015-09-11
2344048,buffer manager,緩衝區管理器,,2015-09-11
2344049,buffer mark，BM,緩衝區標示,,2015-09-11
2344050,buffer memory,緩衝區記憶體,,2015-09-11
2344051,buffer memory register,緩衝記憶體暫存器,,2015-09-11
2344052,buffer offset,緩衝區偏置,,2015-09-11
2344053,buffer output,緩衝輸出,,2015-09-11
2344054,buffer output pointer，BOP,緩衝輸出指標,,2015-09-11
2344055,buffer output register,緩衝輸出暫存器,,2015-09-11
2344056,buffer overflow,緩衝器溢位,,2015-09-11
2344057,buffer overrun,緩衝超限,,2015-09-11
2344058,buffer pad character,緩衝區墊補字元,,2015-09-11
2344059,buffer pointer,緩衝區指標,,2015-09-11
2344060,buffer pool,集用場,,2015-09-11
2344061,buffer pooling,緩衝器輪詢,,2015-09-11
2344062,buffer preallocation,緩衝區預分配,,2015-09-11
2344063,buffer prefix,緩衝區前綴,,2015-09-11
2344064,buffer ready,緩衝區就緒,,2015-09-11
2344065,buffer register,緩衝區暫存器，緩衝暫存器,,2015-09-11
2344066,buffer ring,緩衝區環,,2015-09-11
2344067,buffer scheduling,緩衝區排程,,2015-09-11
2344068,buffer segment,緩衝段,,2015-09-11
2344069,buffer size constraint,緩衝區大小限制,,2015-09-11
2344070,buffer size，BUFSZ,緩衝區大小,,2015-09-11
2344071,buffer slot,緩衝槽,,2015-09-11
2344072,buffer space,緩衝空間,,2015-09-11
2344073,buffer spring,緩衝彈簧,,2015-09-11
2344074,buffer state,緩衝狀態,,2015-09-11
2344075,Buffer Stops,止衝擋,,2015-09-11
2344076,buffer storage,緩衝儲存,,2015-09-11
2344077,buffer storage area,緩衝儲存區,,2015-09-11
2344078,buffer storage device,緩衝儲存裝置,,2015-09-11
2344079,buffer storage location,緩衝儲存器位置,,2015-09-11
2344080,buffer store,緩衝儲存器,,2015-09-11
2344081,buffer store address,緩衝儲存器位址,,2015-09-11
2344082,buffer store address register，BSAR,緩衝儲存器位址暫存器,,2015-09-11
2344083,buffer store device,緩衝儲存器裝置,,2015-09-11
2344084,buffer store location,緩衝儲存器位置,,2015-09-11
2344085,buffer store page，BSP,緩衝儲存頁,,2015-09-11
2344086,buffer swapping,緩衝區調換,,2015-09-11
2344087,buffer sweep,緩衝區掃瞄,,2015-09-11
2344088,buffer terminal,緩衝終端,,2015-09-11
2344089,buffer under run error proof,執行誤差證明的緩衝器,,2015-09-11
2344090,buffer underrun,緩衝區欠載運行,,2015-09-11
2344091,buffer unit,緩衝單元,,2015-09-11
2344092,buffer unit pool,緩衝器單元池,,2015-09-11
2344093,buffer variable,緩衝變數,,2015-09-11
2344094,buffer work area,緩衝工作區,,2015-09-11
2344095,bufferd terminal,有緩衝器之終端機,,2015-09-11
2344096,buffered asynchronous communication,緩衝異步通信,,2015-09-11
2344097,buffered asynchronous communication interface,緩衝異步通信介面,,2015-09-11
2344098,buffered binary coded decimal,緩衝式二進制編碼十進制,,2015-09-11
2344099,buffered channel,緩衝通道,,2015-09-11
2344100,buffered computer,有緩衝器的計算機,,2015-09-11
2344101,buffered counter,緩衝計數器,,2015-09-11
2344102,buffered data path,緩衝資料路徑,,2015-09-11
2344103,buffered I/O,緩衝輸入輸出,,2015-09-11
2344104,buffered I/O controller，BIOC,緩衝輸入輸出控制器,,2015-09-11
2344105,buffered input,緩衝輸入,,2015-09-11
2344106,buffered input/output channel,緩衝輸入輸出通道,,2015-09-11
2344107,buffered input/output section,有緩衝輸入輸出區段,,2015-09-11
2344108,buffered input/output，BI/O,緩衝輸入輸出，有緩衝區輸入輸出（設備）,,2015-09-11
2344109,buffered keyboard,緩衝鍵盤,,2015-09-11
2344110,buffered keyboard printer,緩衝鍵盤列印機,,2015-09-11
2344111,buffered keypunch,緩衝打孔機,,2015-09-11
2344112,buffered memory,具緩衝區記憶體,,2015-09-11
2344113,buffered network,有緩衝器的網路,,2015-09-11
2344114,buffered page,緩衝頁,,2015-09-11
2344115,buffered seek operation,緩衝尋軌操作,,2015-09-11
2344116,buffered station,緩衝站,,2015-09-11
2344117,buffered terminal,緩衝終端,,2015-09-11
2344118,buffered write-through,緩衝寫入,,2015-09-11
2344119,buffering,緩衝,,2015-09-11
2344120,buffering algorithm,緩衝演算法,,2015-09-11
2344121,buffering area,緩衝區,,2015-09-11
