系統編號,英文名稱,中文名稱,圖片,更新時間
2422958,short block,短塊,,2015-09-11
2422959,short branch,短分支,,2015-09-11
2422960,short card,短卡，短卡片,,2015-09-11
2422961,short card processing,短卡片處理,,2015-09-11
2422962,short channel,短通道,,2015-09-11
2422963,short circuit control form,短電路控制表格,,2015-09-11
2422964,short circuit impedance,短電路阻抗,,2015-09-11
2422965,short circuit line,短電路線,,2015-09-11
2422966,short circuit output capacitance,短電路輸出電容,,2015-09-11
2422967,short circuit parameter,短路參數,,2015-09-11
2422968,short circuit path,短路路徑,,2015-09-11
2422969,short circuit transmission line，SCTL,短路傳輸線,,2015-09-11
2422970,short circuited transmission line,短路傳輸線,,2015-09-11
2422971,short circuited winding,短路捲線,,2015-09-11
2422972,short circuit，S/C,短路,,2015-09-11
2422973,short code,短代碼,,2015-09-11
2422974,short code dialing,短碼撥號,,2015-09-11
2422975,short cut,捷徑,,2015-09-11
2422976,short cut calculation,捷徑計算,,2015-09-11
2422977,short cut method,捷徑法,,2015-09-11
2422978,short cut multiplication,捷徑乘法,,2015-09-11
2422979,short cycle,短週期,,2015-09-11
2422980,short data message,短資料訊息,,2015-09-11
2422981,short delay fuze,短的延遲信管,,2015-09-11
2422982,short dialing,短撥號,,2015-09-11
2422983,short distance transmission,短距離傳輸,,2015-09-11
2422984,short dot,短路點,,2015-09-11
2422985,short duration failure,短期失效,,2015-09-11
2422986,short duration repair,短期修復,,2015-09-11
2422987,short element,短元件,,2015-09-11
2422988,short floating point number,短浮點數,,2015-09-11
2422989,short floating point number format,短浮點數格式,,2015-09-11
2422990,short form,短格式,,2015-09-11
2422991,short format,短（資料）格式,,2015-09-11
2422992,short frame data,短框資料,,2015-09-11
2422993,short grain,短紋,,2015-09-11
2422994,short haul carrier,短程載波,,2015-09-11
2422995,short haul communication,短距離通信,,2015-09-11
2422996,short instruction,短指令,,2015-09-11
2422997,short instruction format,短指令格式,,2015-09-11
2422998,short inter frame space,短訊框間隔,,2015-09-11
2422999,short life,短壽命，短使用期限,,2015-09-11
2423000,short line,短線,,2015-09-11
2423001,short list,短串列,,2015-09-11
2423002,short m message service center,簡訊服務中心；短訊息服務中心,,2015-09-11
2423003,short message,短訊息,,2015-09-11
2423004,short message services GSM,短訊息服務 GSM,,2015-09-11
2423005,short message service，SMS,短訊息服務,,2015-09-11
2423006,short message system,簡訊系統,,2015-09-11
2423007,short noise,短雜訊,,2015-09-11
2423008,short noise burst,短雜訊猝發,,2015-09-11
2423009,short number,短數,,2015-09-11
2423010,short operation,短操作,,2015-09-11
2423011,short out,短路,,2015-09-11
2423012,short period fading,短週期衰落,,2015-09-11
2423013,short range,短距離，近程,,2015-09-11
2423014,short range aid to navigation,近程導航,,2015-09-11
2423015,short range forecast,短距離預測,,2015-09-11
2423016,short range laser sonar,近程雷射聲納,,2015-09-11
2423017,short range modem，SRM,短距離數據機,,2015-09-11
2423018,short range navigation,近程導航,,2015-09-11
2423019,short range network,近程網路,,2015-09-11
2423020,short range radio navigation,近程無線電導航,,2015-09-11
2423021,short response time,短回應時間,,2015-09-11
2423022,short run equilibrium state,短運行平衡狀態,,2015-09-11
2423023,short run printing,短版印刷,,2015-09-11
2423024,short shunt,短分路，短分流器,,2015-09-11
2423025,short sign on,簡化登入，短登入,,2015-09-11
2423026,short stack,短堆疊,,2015-09-11
2423027,short term,短期,,2015-09-11
2423028,short term buffering,短期緩衝,,2015-09-11
2423029,short term constant，STC,短期常數,,2015-09-11
2423030,short term Fourier analysis,短期傅立葉分析,,2015-09-11
2423031,short term ionospheric forecast,短期電離層預測,,2015-09-11
2423032,short term memory，STM,短期記憶體,,2015-09-11
2423033,short term operation,短期作業,,2015-09-11
2423034,short term planning,短期規劃,,2015-09-11
2423035,short term schedule,短期排程,,2015-09-11
2423036,short term scheduling,短期排程,,2015-09-11
2423037,short term security,短期保全,,2015-09-11
2423038,short term stability,短期穩定性,,2015-09-11
2423039,short term storage,短期儲存器,,2015-09-11
2423040,short term test,短期測試,,2015-09-11
2423041,short term weather prediction,短期氣象預測,,2015-09-11
2423042,short time diffusion,短時間擴散,,2015-09-11
2423043,short time memory,短時間記憶體,,2015-09-11
2423044,short time memory device,短時間記憶體裝置,,2015-09-11
2423045,short time statistics,短時間統計,,2015-09-11
2423046,short time storage,短時間儲存,,2015-09-11
2423047,short title,短標題,,2015-09-11
2423048,short transaction traffic,短異動流量,,2015-09-11
2423049,short trouble,短路障礙,,2015-09-11
2423050,short type,短類型,,2015-09-11
2423051,short wave broadcasting,短波廣播,,2015-09-11
2423052,short wave radio,短波無線電,,2015-09-11
2423053,short wavelength magnetic recording,短波長磁記錄,,2015-09-11
2423054,short wave，SW,短波,,2015-09-11
2423055,short word,短字,,2015-09-11
2423056,short-circuit evaluation,短路評估,,2015-09-11
2423057,short-delay blasting,短延遲爆炸,,2015-09-11
2423058,short-haul modem,短距數據機,,2015-09-11
2423059,short-hold mode,短暫保持模,,2015-09-11
2423060,short-hold modem,短暫保持（式）數據機,,2015-09-11
2423061,shortage report,短缺報表,,2015-09-11
2423062,shortage shipment,短缺出貨,,2015-09-11
2423063,shortcut key,捷徑鍵,,2015-09-11
2423064,shortcutting,簡化,,2015-09-11
2423065,shorted diode fault,二極體短路故障,,2015-09-11
2423066,shorted fault,短路故障,,2015-09-11
2423067,shorten symbol,縮短符號，短縮符號,,2015-09-11
2423068,shortened block codes,縮短塊碼,,2015-09-11
2423069,shortest access time first，SATF,最短存取時間優先,,2015-09-11
2423070,shortest common supersequence,最短超級字串,,2015-09-11
2423071,shortest common superstring,最短超級字串,,2015-09-11
2423072,shortest job first，SJF,最短工件優先,,2015-09-11
2423073,shortest latency time first，SLTF,最短潛時優先,,2015-09-11
2423074,shortest path,最短路徑,,2015-09-11
2423075,shortest path algorithm,最短路徑算法,,2015-09-11
2423076,shortest path problem,最短路徑問題,,2015-09-11
2423077,shortest path routing,最短路徑選路,,2015-09-11
2423078,shortest processing time first policy,最短處理時間優先政策,,2015-09-11
2423079,shortest processing time first，SPTF,最短處理時間優先,,2015-09-11
2423080,shortest processing time，SPT,最短（的）處理時間,,2015-09-11
2423081,shortest queue routing,最短佇列選路,,2015-09-11
2423082,shortest route,最短路線,,2015-09-11
2423083,shortest route problem,最短路線問題,,2015-09-11
2423084,shortest seek time first，SSTF,最短尋覓時間優先,,2015-09-11
2423085,shortest spanning subtree,最短跨距子樹,,2015-09-11
2423086,shortest word,最短字,,2015-09-11
2423087,shorthand,速記，簡寫,,2015-09-11
2423088,shorthand coding system,速記編碼系統,,2015-09-11
2423089,shorthand notation,速記記法，速記表示法,,2015-09-11
2423090,shorthand preprocessor,速記預處理機,,2015-09-11
2423091,shot box,攝影盒,,2015-09-11
2423092,shot firer,子彈射手,,2015-09-11
2423093,shot sheet,節目分鏡表,,2015-09-11
2423094,shotcrete,噴混凝土,,2015-09-11
2423095,shotgun debugging,亂槍除錯,,2015-09-11
2423096,shotgun microphone,槍式麥克風,,2015-09-11
2423097,shotgun mike,槍桿式的麥克風,,2015-09-11
2423098,shoulder,書肩,,2015-09-11
2423099,shoulder brace,肩墊,,2015-09-11
2423100,shoulder pod,書肩夾,,2015-09-11
2423101,shoulder point,肩點,,2015-09-11
2423102,shoulder surfing,觀察撿訊,,2015-09-11
2423103,shouting,用大寫,,2015-09-11
2423104,shovelware,附贈軟體,,2015-09-11
2423105,show,展示,,2015-09-11
2423106,show all,顯示全部,,2015-09-11
2423107,show cause,展示原因,,2015-09-11
2423108,show column marker 1,顯示縱列標誌 1,,2015-09-11
2423109,show control,展示控制,,2015-09-11
2423110,show link,顯示鏈接；顯示連結,,2015-09-11
2423111,show page breaks as lines,顯示分頁符號為一行,,2015-09-11
2423112,show runner,節目操作者；演出操作者,,2015-09-11
2423113,show selection,展示選擇,,2015-09-11
2423114,show status,顯示狀態,,2015-09-11
2423115,show through,透視,,2015-09-11
2423116,Show-And-Tell,示和說語言,,2015-09-11
2423117,showstopper,打斷性故障,,2015-09-11
2423118,shrapnel,榴霰彈；砲彈[子彈]碎片,,2015-09-11
2423119,shriek,驚嘆號,,2015-09-11
2423120,shrimp pink,蝦紅,,2015-09-11
2334202,shrink,收縮,,2015-09-11
2423121,shrink,縮小,,2015-09-11
2423122,shrink wrap,縮繞軟體; 商業軟體;,,2015-09-11
2423123,shrinkable tubing,可收縮管材,,2015-09-11
2423124,shrinkage,收縮,,2015-09-11
2423125,shrinkage factor,收縮因數,,2015-09-11
2423126,shrinkage limit,縮性限度,,2015-09-11
2423127,shrinking,縮小,,2015-09-11
2423128,shrinking and thinning,收縮和細化,,2015-09-11
2423129,shuffle,混洗,,2015-09-11
2423130,shuffle exchange network,混洗交換網路,,2015-09-11
2423131,shuffle interconnection,混洗互連,,2015-09-11
2423132,shuffle sort,混洗排序,,2015-09-11
2423133,shun off sequence,切斷序列,,2015-09-11
2423134,shunt,分路，分流，並聯,,2015-09-11
2423135,shunt circuit,分路，並聯電路,,2015-09-11
2423136,shunt compensation,分路補償,,2015-09-11
2423137,shunt feed,分路饋電,,2015-09-11
2423138,shunt feedback,分路回饋,,2015-09-11
2423139,shunt feedback Schottky clamped logic，SFSCL,並聯回饋肖特基嵌位邏輯,,2015-09-11
2423140,shunt loss,分路損耗,,2015-09-11
2423141,shunt resistance,分路電阻,,2015-09-11
2423142,shunt type transient voltage suppressor,分線式暫態電壓抑制器,,2015-09-11
2423143,shunt-series compensation,串並聯補償,,2015-09-11
2423144,shunted condenser,分路電容器,,2015-09-11
2423145,Shunting Sensitivity,分流靈敏度,,2015-09-11
2423146,Shunting Wire,分流線,,2015-09-11
2423147,shut off,切斷,,2015-09-11
2423148,shut off sequence,切斷序列,,2015-09-11
2423149,shutdown,關機,,2015-09-11
2423150,shutdown circuit,停機電路,,2015-09-11
2423151,shutdown time,關機時間,,2015-09-11
2423152,shutter,快門,,2015-09-11
2423153,shutter bar,快門暗帶,,2015-09-11
2423154,shutter button,快門按鈕,,2015-09-11
2423155,shutter goggles,快門鏡片,,2015-09-11
2423156,shutter release,快門釋放,,2015-09-11
2423157,shutter speed,快門速率,,2015-09-11
2423158,shutter speed priority,快門速率優先,,2015-09-11
2423159,shuttle,梭，穿梭,,2015-09-11
2423160,shuttle attached manipulator system，SAMS,太空梭附加操縱系統,,2015-09-11
2423161,shuttle pulse test,穿梭脈衝測試,,2015-09-11
2423162,Shuttle Service,梭式服務,,2015-09-11
2423163,shuttle speed control,穿梭速率控制,,2015-09-11
2423164,shuttlecock,梭頭球形鉛字,,2015-09-11
2423165,SI Conversion Factor,SI之轉換組件,,2015-09-11
2423166,SI system,說者無關系統,,2015-09-11
2423167,sibilance,齒音,,2015-09-11
2423168,sibling,同輩份,,2015-09-11
2423169,sibling segment types,同輩份片段類型,,2015-09-11
2423170,sibling segments,同輩份片段,,2015-09-11
2423171,SIC interpreter package，BIP,BASIC解譯器套裝軟體,,2015-09-11
2423172,sicherungsubereignung,讓與擔保,,2015-09-11
2423173,side,（旁）邊，面，側面,,2015-09-11
2423174,side by side,並排,,2015-09-11
2423175,side by side dual control system,並列雙控制系統,,2015-09-11
2423176,side by side listing,並排列表,,2015-09-11
2423177,side circuit,旁側電路,,2015-09-11
2423178,side circuit loading coil,旁側電路負載線圈，實電路負載線圈,,2015-09-11
2423179,side circuit repeat coil,實電路重複線圈,,2015-09-11
2423180,side circuit repeating coil,旁側電路中繼線圈,,2015-09-11
2423181,Side Concourse,側式穿堂層,,2015-09-11
2423182,side condition,邊旁條件；側面情況,,2015-09-11
2423183,side crosstalk,旁側串音（干擾）,,2015-09-11
2423184,Side Door Release Valve,車側車門釋放閥,,2015-09-11
2423185,side effect,副作用，旁效應,,2015-09-11
2423186,side erase,旁側抹除，側面去（消）磁,,2015-09-11
2423187,side etch,旁側蝕刻,,2015-09-11
2423188,side flow,側流,,2015-09-11
2423189,side frequency,邊頻，旁頻,,2015-09-11
2423190,side head,標題側,,2015-09-11
2423191,side information,旁側資訊,,2015-09-11
2423192,side lay,側裝,,2015-09-11
2423193,side lay adjuster,側面定位調節器,,2015-09-11
2423194,side lobe,旁瓣,,2015-09-11
2423195,side lobe blanking,旁瓣遮沒,,2015-09-11
2423196,side lobe cancellation,旁瓣取消,,2015-09-11
2423197,side lobe jamming,旁瓣干擾（干擾）,,2015-09-11
2423198,side lobe level,旁瓣位準,,2015-09-11
2423199,side looking airborne radar,旁視航空雷達,,2015-09-11
2423200,side plate,側板,,2015-09-11
2423201,Side Platform,側式月臺,,2015-09-11
2423202,side select,（碟）面選擇,,2015-09-11
2423203,side select signal,（碟）面選擇信號,,2015-09-11
2423204,side shielded,旁側屏蔽（的）,,2015-09-11
2423205,Side Sill,側梁,,2015-09-11
2423206,side spray,側面噴霧,,2015-09-11
2423207,side stable relay,側穩定繼電器,,2015-09-11
2423208,side tone,旁調，側音,,2015-09-11
2423209,side view,側視,,2015-09-11
2423210,side wall,側牆,,2015-09-11
2423211,side-play amount,偏移量,,2015-09-11
2423212,sideband,邊（頻）帶,,2015-09-11
2423213,sideband carrier,邊帶載波,,2015-09-11
2423214,sideband noise power ratio,邊帶雜訊功率比,,2015-09-11
2423215,sideband reference level,邊帶參考位準,,2015-09-11
2423216,sideband suppressed carrier,邊帶抑制載波,,2015-09-11
2423217,sideband suppressed carrier transmission,邊帶抑制載波傳輸,,2015-09-11
2423218,sideband transmission,邊帶傳輸,,2015-09-11
2423219,sideband voice,邊帶語音,,2015-09-11
2423220,sidebar,側邊列；側邊欄,,2015-09-11
2423221,sidecar,附接盒,,2015-09-11
2423222,sideless,無端，無邊，無側,,2015-09-11
2423223,sidereal day,恒星日,,2015-09-11
2423224,sideways,側向,,2015-09-11
2423225,sideways diffusion,側向擴散,,2015-09-11
2423226,sideways sum,側向和（一數的各位數之和）,,2015-09-11
2423227,Sidewinder,Sidewinder 搜尋引擎,,2015-09-11
2423228,Siding,側線,,2015-09-11
2423229,Siebel,西貝魯,,2015-09-11
2423230,Siecor cable,西柯爾光纜,,2015-09-11
2423231,Siemens,Siemens 電子公司；西門子電子公司,,2015-09-11
2423232,Siepinski curve,塞平斯基曲線,,2015-09-11
2423233,Siepinski curve program,塞平斯基曲線程式,,2015-09-11
2423234,Sierpinski curve,Sierpinski 曲線,,2015-09-11
2423235,Sierpinski triangle,Sierpinski 三角形,,2015-09-11
2423236,Sierra,Sierra 公司,,2015-09-11
2423237,sieve,篩子,,2015-09-11
2423238,sieve method,篩（選）法,,2015-09-11
2423239,sieve problem,篩問題,,2015-09-11
2423240,sieving,篩分，篩選,,2015-09-11
2423241,sift program,篩選程式,,2015-09-11
2423242,sift up,移上,,2015-09-11
2423243,sifting sort,篩選分類,,2015-09-11
2423244,sig,簽署,,2015-09-11
2423245,sig block,簽字塊,,2015-09-11
2423246,sig quote,簽名引用,,2015-09-11
2423247,SIGARCH,SIGARCH委員會,,2015-09-11
2423248,Siggen Pro,簽名檔免費軟體,,2015-09-11
2423249,SIGGRAPH,電腦圖學委員會(ACM),,2015-09-11
2423250,sight,視線，視野,,2015-09-11
2423251,sight check,視線檢查,,2015-09-11
2423252,sight hole,視線孔,,2015-09-11
2423253,sight link,視線鏈路,,2015-09-11
2423254,sight propagation,視線傳播,,2015-09-11
2423255,sighted robot,有視覺機器人,,2015-09-11
2423256,sighted sensor,有視覺感測器,,2015-09-11
2423257,sighting,觀察（測）,,2015-09-11
2423258,SIGLA,SIGLA 語言,,2015-09-11
2423259,SIGMA,SIGMA程式環境,,2015-09-11
2423260,SIGMA center information storage and retrieval system，SCISRS,SIGMA中心信息儲存與檢索系統,,2015-09-11
2423261,sigma information retrieval system,西格瑪資訊檢索系統,,2015-09-11
2423262,SIGMA information retrieval system，SIR,西格瑪資訊檢索系統,,2015-09-11
2423263,sigma memory,總和記憶體，sigma記憶,,2015-09-11
2423264,sigma modulation,西格瑪調變,,2015-09-11
2423265,Sigma network,西格瑪網路,,2015-09-11
2423266,sigma storage,西格瑪儲存,,2015-09-11
2423267,sign,記號，正負號,,2015-09-11
2423268,sign and currency symbol character,正負號及貨幣符號字元,,2015-09-11
2423269,sign and magnitude code,正負及大小碼,,2015-09-11
2423270,sign binary digit,正負號二進制數位,,2015-09-11
2423271,sign bit,正負號位元,,2015-09-11
2423272,sign change,正負號改變,,2015-09-11
2423273,sign change function,正負號改變功能,,2015-09-11
2423274,sign changer,記號變換器,,2015-09-11
2423275,sign changing amplifier,記號變化放大器，變號放大器,,2015-09-11
2423276,sign character,正負號字元，符號字元,,2015-09-11
2423277,sign check,正負號檢查,,2015-09-11
2423278,sign check indicator,正負號檢查指示器，正負號核對指示器,,2015-09-11
2423279,sign clause,正負號子句,,2015-09-11
2423280,sign code,正負號碼,,2015-09-11
2423281,sign comparator,正負號比較器,,2015-09-11
2423282,sign condition,正負號條件,,2015-09-11
2423283,sign control,正負號控制,,2015-09-11
2423284,sign control flipflop,正負號控制正反器,,2015-09-11
2423285,sign digit,正負號數位,,2015-09-11
2423286,sign flipflop,正負號正反器,,2015-09-11
2423287,sign language,手語,,2015-09-11
2423288,sign magnitude representation,符號數值表示法,,2015-09-11
2423289,sign off,簽出,,2015-09-11
2423290,sign on,登入,,2015-09-11
2423291,sign position,正負號位置，符號位置,,2015-09-11
2423292,sign reverser,正負變換器,,2015-09-11
2423293,sign reversing amplifier,反號放大器,,2015-09-11
2423294,signal,信號，訊號,,2015-09-11
2423295,signal ACK,信號確認,,2015-09-11
2423296,signal averaging,信號平均,,2015-09-11
2423297,signal cable,信號電纜,,2015-09-11
2423298,signal cable connector,信號電纜連接器,,2015-09-11
2423299,signal cable path,信號電纜路徑,,2015-09-11
2423300,signal computing system architecture,信號計算系統架構,,2015-09-11
2423301,signal conditioner,信號調節器,,2015-09-11
2423302,signal conditioning,信號調節,,2015-09-11
2423303,signal degradation,信號退化,,2015-09-11
2423304,signal distance,信號距離,,2015-09-11
2423305,signal element,信號元件,,2015-09-11
2423306,signal elements,信號元件,,2015-09-11
2423307,signal ground,信號地線，信號接地,,2015-09-11
2423308,signal information element,信號資訊元件,,2015-09-11
2423309,signal intelligence,信號智慧,,2015-09-11
2423310,signal level,信號位準,,2015-09-11
2423311,signal message handling,信號訊息處置,,2015-09-11
2423312,signal normalization,信號正常化,,2015-09-11
2423313,signal plane,信號平面,,2015-09-11
2423314,signal plate,信號板,,2015-09-11
2423315,signal pretreatment,信號預處理,,2015-09-11
2423316,Signal Processing Card,訊號處理卡,,2015-09-11
2423317,Signal Processing Language,信號處理語言,,2015-09-11
2423318,signal processors,信號處理機,,2015-09-11
2423319,signal rate,信號速率,,2015-09-11
2423320,signal reconstruction,信號重建,,2015-09-11
2423321,signal regeneration,信號再生,,2015-09-11
2423322,signal request,信號請求,,2015-09-11
2423323,signal reshaping,信號再成形,,2015-09-11
2423324,signal set,信號集,,2015-09-11
2423325,signal shaping,信號成形,,2015-09-11
2423326,signal software,信號軟體,,2015-09-11
2423327,signal splitter,訊號分離器,,2015-09-11
2423328,signal standardization,信號標準化,,2015-09-11
2423329,signal swing,信號擺動,,2015-09-11
2423330,signal theory,信號理論,,2015-09-11
2423331,signal to distortion performance,信號對失真效能,,2015-09-11
2423332,signal to noise ratio，S/N,信號雜訊比,,2015-09-11
2423333,signal transformation,信號變換,,2015-09-11
2423334,signal understanding,信號理解,,2015-09-11
2423335,signal voltage drop,信號電壓下降,,2015-09-11
2423336,signal-noise ratio,訊號雜訊比,,2015-09-11
2423337,signal-to-quantization noise ratio,信號至量化雜訊比,,2015-09-11
2423338,signaling,發信號,,2015-09-11
2423339,signaling constellation,信號分佈，信號星象圖,,2015-09-11
2423340,signaling link,發信號鏈,,2015-09-11
2423341,signaling network,發信號網路,,2015-09-11
2423342,signaling rate,發信率,,2015-09-11
2423343,signaling smoke,發信煙,,2015-09-11
2423344,signaling system 7,第七號信號系統,,2015-09-11
2423345,signaling system no.7,發信系統第7號,,2015-09-11
2423346,signaling system number 7，SS7,7號發信系統,,2015-09-11
2423347,signaling technique,發信技術,,2015-09-11
2423348,signaling terminal,發信號終端機,,2015-09-11
2423349,signaling transfer points,發信號轉移點,,2015-09-11
2423350,signaling transport,發信傳送,,2015-09-11
2423351,signaling virtual channel,發信號虛擬通道,,2015-09-11
2423352,signalling identifier / service ID,發信識別符/服務識別,,2015-09-11
2423353,signalling rate,發信率,,2015-09-11
2423354,Signalling System 7,發信系統 7（通信協定）,,2015-09-11
2423355,signature,簽章,,2015-09-11
2423356,signature algorithm,簽署演算法,,2015-09-11
2423357,signature analysis,簽章分析,,2015-09-11
2423358,Signature Authority,簽名授權,,2015-09-11
2423359,Signature Authority Address,簽名授權地址,,2015-09-11
2423360,Signature Authority Telecommunication,簽名授權通訊,,2015-09-11
2423361,Signature Authority Title,簽名授權職稱,,2015-09-11
2423362,signature certificate,簽署憑證,,2015-09-11
2423363,signature exponent,簽章指數,,2015-09-11
2423364,signature file,簽署文件,,2015-09-11
2423365,signature function,簽章函數,,2015-09-11
2423366,signature generating authority,簽章產生機關,,2015-09-11
2423367,signature generation,簽章產生,,2015-09-11
2423368,signature generation authority,簽章產生機關,,2015-09-11
2423369,signature generator,簽章產生器,,2015-09-11
2423370,signature giving message recovery,賦予訊息復原之簽章,,2015-09-11
2423371,signature key,簽章金鑰,,2015-09-11
2423372,Signature on File Date,檔案資料簽署日期,,2015-09-11
2423373,signature opening,簽章開啟,,2015-09-11
2423374,signature package,簽章組件,,2015-09-11
2423375,signature scheme,簽章模式,,2015-09-11
2423376,signature transformation,簽章轉換,,2015-09-11
2423377,signature verification,簽名驗證,,2015-09-11
2423378,signature verification authority,簽章確認機關,,2015-09-11
2423379,signature verifier,簽署驗證器,,2015-09-11
2423380,signature with appendix,具附件之簽章,,2015-09-11
2423381,signed digit number system,帶正負號數位數字系統,,2015-09-11
2423382,signed field,帶正負號欄,,2015-09-11
2423383,signed integer,帶正負號整數,,2015-09-11
2423384,signed magnitude number,帶正負號大小數,,2015-09-11
2423385,signed numbers,帶正負號數,,2015-09-11
2423386,signer,簽章者,,2015-09-11
2423387,significance,有效值，顯著性，有效度,,2015-09-11
2423388,significance point,有效點,,2015-09-11
2423389,significant condition,有效條件,,2015-09-11
2423390,significant damage,顯著損壞,,2015-09-11
2423391,significant data,有效資料,,2015-09-11
2423392,significant digit,有效數位，有效位元,,2015-09-11
2423393,significant digit arithmetic,有效位元算術,,2015-09-11
2423394,significant digit code,有效數位碼,,2015-09-11
2423395,significant figure,有效數位,,2015-09-11
2423396,significant instant,有效瞬時,,2015-09-11
2423397,significant interference,顯著干擾,,2015-09-11
2423398,significant interval,有效區間,,2015-09-11
2423399,significant status,有效狀態,,2015-09-11
2423400,signing entity,簽署個體,,2015-09-11
2423401,signon verification security,簽署驗證安全,,2015-09-11
2423402,SIGPLAN,SIGPLAN委員會,,2015-09-11
2423403,silence,靜寂，無聲,,2015-09-11
2423404,silence machine,無聲機器,,2015-09-11
2423405,silent installation,沉靜安裝,,2015-09-11
2423406,silent mode,沉靜模式,,2015-09-11
2423407,Silfide XML parser,Silfide 可延伸標示語言剖析器,,2015-09-11
2423408,silhouette curve,輪廓曲線,,2015-09-11
2423409,silica,矽土,,2015-09-11
2423410,silica gel,矽膠,,2015-09-11
2423411,silicon,矽,,2015-09-11
2423412,Silicon Alley,網路公司社區；矽巷,,2015-09-11
2423413,silicon chip,矽晶片,,2015-09-11
2423414,silicon cockroach,微小可移動電子裝置,,2015-09-11
2423415,silicon compilation,矽編譯,,2015-09-11
2423416,silicon compiler,矽編譯器,,2015-09-11
2423417,silicon compliers,矽編譯器,,2015-09-11
2423418,silicon diode,矽二極體,,2015-09-11
2423419,Silicon envy,矽谷眼紅症,,2015-09-11
2423420,Silicon Forest,矽林園,,2015-09-11
2423421,silicon graphics incorporated,SGI 電腦公司,,2015-09-11
2423422,Silicon Graphics， Inc.，SGI,美國電腦公司名稱,,2015-09-11
2423423,Silicon on sapphire，SOS,矽藍寶石,,2015-09-11
2423424,silicon photo cell,矽感光單元,,2015-09-11
2423425,Silicon Prairie,矽草原(德州),,2015-09-11
2423426,Silicon Valley,矽谷,,2015-09-11
2423427,silicon-germanium technology,矽鍺技術,,2015-09-11
2423428,silicon-on-insulator,絕緣體上的矽,,2015-09-11
2423429,silicone,矽樹脂,,2015-09-11
2423430,silicone controlled rectifier,矽酮受控整流器,,2015-09-11
2423431,Siliwood,聚合,,2015-09-11
2423432,silk screen method,絲網印制法,,2015-09-11
2423433,silk-screen printing,絲網列印,,2015-09-11
2423434,silks,絹絲光澤屏,,2015-09-11
2423435,sillicon hollywood，silliwood,矽塢,,2015-09-11
2423436,silo,先入先出緩衝器,,2015-09-11
2423437,silver,銀,,2015-09-11
2423438,silver bullet,銀標題符號,,2015-09-11
2423439,silver chloride cell,氯化銀電池,,2015-09-11
2423440,silver gelatin,銀明膠,,2015-09-11
2423441,silver halides,鹵化銀,,2015-09-11
2423442,silver nitrate,硝酸銀,,2015-09-11
2423443,SimCity 2000,SimCity 電腦模擬遊戲,,2015-09-11
2423444,SIMD processor,SIMD 處理器,,2015-09-11
2423445,similarity arc,相似性弧,,2015-09-11
2423446,similarity measure,相似性量測,,2015-09-11
2423447,similarity measurement,相似性測量,,2015-09-11
2423448,similarity search,相似性搜尋,,2015-09-11
2423449,similarity space,相似空間,,2015-09-11
2423450,similarity-based generalization,相似性為基的歸納,,2015-09-11
2423451,Similix,SimCity自動規劃器,,2015-09-11
2423452,SIMM socket,SIMM插座,,2015-09-11
2423453,SIMPLE,SIMPLE通信協定,,2015-09-11
2423454,simple algebraic languages,簡單代數語言,,2015-09-11
2423455,simple algebraic languages for engineers,工程師用簡易代數語言,,2015-09-11
2423456,simple API for XML,可延伸標示語言簡單應用程式介面,,2015-09-11
2423457,simple authentication,簡單鑑定,,2015-09-11
2423458,simple authentication and security layer,簡單鑑定和安全層,,2015-09-11
2423459,simple binding,簡單連結,,2015-09-11
2423460,simple buffering,簡單緩衝,,2015-09-11
2423461,simple checkpoint,單一查驗點,,2015-09-11
2423462,simple class,簡單級,,2015-09-11
2423463,simple connection,簡單連接,,2015-09-11
2423464,simple decision,簡單決策,,2015-09-11
2423465,simple formatted file,簡單格式化檔案,,2015-09-11
2423466,simple formatted record,簡單格式化記錄,,2015-09-11
2423467,Simple Gateway Control Protocol,簡單閘道控制協定,,2015-09-11
2423468,simple gateway monitoring protocol,簡單閘道監控協定,,2015-09-11
2423469,simple harmonic motion,簡單諧波運動,,2015-09-11
2423470,simple harmonic wave,簡諧波,,2015-09-11
2423471,simple hierarchic sequential access method,簡單階層循序存取法,,2015-09-11
2423472,simple HISAM,簡單階層索引循序存取法,,2015-09-11
2423473,simple image,簡單影像,,2015-09-11
2423474,simple index,簡單索引,,2015-09-11
2423475,simple inexpensive mobile computer,簡單不貴移動式電腦,,2015-09-11
2423476,simple instruction multiple data,簡單指令多重資料,,2015-09-11
2423477,simple key-management for Internet protocols,網際網路協定的簡單金鑰管理,,2015-09-11
2423478,simple lens,單透鏡,,2015-09-11
2423479,simple loop of bubble,磁泡簡單迴路,,2015-09-11
2423480,simple mail tansfer protocol,簡易郵件傳送協定,,2015-09-11
2423481,simple mail transfer protocol，SMTP,簡單郵件轉移協定,,2015-09-11
2423482,simple management protocol,簡單管理協定,,2015-09-11
2423483,simple mapping,簡單對映,,2015-09-11
2423484,simple markup language,簡單標示語言,,2015-09-11
2423485,simple merge,簡單合併,,2015-09-11
2423486,simple message desk interface,簡單訊息桌上介面；留言站台介面,,2015-09-11
2423487,simple message transport protocol,簡單訊息傳送協定,,2015-09-11
2423488,simple mixed strategy precedence grammar,簡單混合策略在先文法,,2015-09-11
2423489,simple multicast protocol,簡單多播協定,,2015-09-11
2423490,simple name,簡單名,,2015-09-11
2423491,simple net,簡單網,,2015-09-11
