系統編號,英文名稱,中文名稱,圖片,更新時間
2432720,triple-pass scanner,三遍掃瞄器,,2015-09-11
2432721,triple-wrapped,三層包裝,,2015-09-11
2432722,triplecast,三元(電視，收音機，網路）廣播,,2015-09-11
2432723,triplet,三個二進制元素位元組,,2015-09-11
2432724,triplet identifier,三個二進位元組識別符,,2015-09-11
2432725,triply derived key,三重衍生金鑰,,2015-09-11
2432726,Tripod,三腳架,,2015-09-11
2432727,Tripod collar,三腳架凸環,,2015-09-11
2432728,Tripod mount,三腳架座,,2015-09-11
2432729,tristate,三態,,2015-09-11
2432730,tristate bus,三態匯流排,,2015-09-11
2432731,tristate bussing,三態匯流,,2015-09-11
2432732,tristate logic，TSL,三態邏輯,,2015-09-11
2432733,trit,三態位元,,2015-09-11
2432734,Triton,Triton晶片組,,2015-09-11
2432735,Tritone,三原色,,2015-09-11
2432736,trivial file transfer protocol，TFTP,簡易檔案傳送協定,,2015-09-11
2432737,trivial functional dependence,平凡功能相依,,2015-09-11
2432738,trnsaction record header,交易記錄標題,,2015-09-11
2432739,troglodyte mode,穴居模式,,2015-09-11
2432740,Trojan code,特洛伊木馬程式,,2015-09-11
2432741,Trojan Horse,木馬,,2015-09-11
2432742,Trojan horse attack,特洛伊木馬攻擊,,2015-09-11
2432743,troll,網路輪唱；引誘回答,,2015-09-11
2432744,Trolley Assembly（Cab）,駕駛室門懸吊滑輪總成,,2015-09-11
2432745,tron,網路隱士,,2015-09-11
2432746,tropical year,太陽年,,2015-09-11
2432747,tropospheric propagation,對流層傳播,,2015-09-11
2432748,Trouble Came Back,偶發障礙,,2015-09-11
2432749,Trouble Interface,故障界面,,2015-09-11
2432750,trouble location problem,障礙定位問題,,2015-09-11
2432751,trouble shooting,故障檢修,,2015-09-11
2432752,trouble ticket,障礙單,,2015-09-11
2432753,trouble unit,障礙單位,,2015-09-11
2432754,troubleshoot,故障檢修,,2015-09-11
2432755,troubleshooter problem,找\除錯問題,,2015-09-11
2432756,TRS-DOS,TRS-DOS 作業系統,,2015-09-11
2432757,TRTS Transportation Model III,臺北都會區運輸需求模式,,2015-09-11
2432758,Tru64,Tru64 UNIX 作業系統,,2015-09-11
2432759,Truchet point,Truchet 點；0.188 毫米,,2015-09-11
2432761,True BASIC,True BASIC程式語言,,2015-09-11
2432762,true color,真彩色,,2015-09-11
2432763,true colour,真彩色，真實色彩,,2015-09-11
2432764,true complement,真補數,,2015-09-11
2432765,true dependence,真相依,,2015-09-11
2432766,true hacker,真駭客,,2015-09-11
2432767,true mean value，TMV,真平均值,,2015-09-11
2432768,true parity,真同位,,2015-09-11
2432769,true power,真功率,,2015-09-11
2432770,true proposition,真命題,,2015-09-11
2432771,true random search,真隨機搜尋,,2015-09-11
2432772,true root-mean-square,真均方根,,2015-09-11
2432773,true time,真時,,2015-09-11
2432774,true track,真軌跡,,2015-09-11
2432775,true-time operation,即時作業,,2015-09-11
2432776,TrueType,真型,,2015-09-11
2432777,TrueType font,TrueType字型,,2015-09-11
2432778,Trumpet,Trumpet閱報器,,2015-09-11
2432779,Trumpet WinSock,Trumpet WinSock 程式,,2015-09-11
2432780,truncate,截斷,,2015-09-11
2432781,truncated binary exponential backoff,截斷二進位指數後移,,2015-09-11
2432782,truncation,修剪,,2015-09-11
2432783,truncation (of a computation process),（計算過程之）修剪,,2015-09-11
2432784,truncation (of a string),修剪（字串）,,2015-09-11
2432785,truncation error,截斷誤差，截尾誤差,,2015-09-11
2432786,truncation specification,截斷規格,,2015-09-11
2432787,trunk,幹線，中繼線,,2015-09-11
2432788,trunk cable,幹線電纜,,2015-09-11
2432789,trunk circuit,中繼線電路,,2015-09-11
2432790,trunk connecting unit,幹線連接單元,,2015-09-11
2432791,trunk coupling unit,幹線耦合,,2015-09-11
2432792,trunk exchange,中繼線交換,,2015-09-11
2432793,trunk group,幹線群,,2015-09-11
2432794,trunk hunting,幹線尋覓,,2015-09-11
2432795,trunk line,中繼線,,2015-09-11
2432796,trunk number,中繼線號碼,,2015-09-11
2432797,trunk number group，TNG,中繼線號碼群,,2015-09-11
2432798,trunk order,幹線序,,2015-09-11
2432799,trunk port,幹線埠,,2015-09-11
2432800,trunk table,中繼線表,,2015-09-11
2432801,truss,托臂,,2015-09-11
2432802,trust,信賴,,2015-09-11
2432803,trust chain,信賴鍊,,2015-09-11
2432804,trust hierarchy,信賴階層,,2015-09-11
2432805,trust level,信賴等級,,2015-09-11
2432806,trust logic,信賴邏輯,,2015-09-11
2432807,trust-file PKI,信賴檔案PKI,,2015-09-11
2432808,trusted,可信賴的,,2015-09-11
2432809,trusted agent,可信賴的代理者,,2015-09-11
2432810,trusted certificate,可信賴的憑證,,2015-09-11
2432811,trusted computer system,可信賴的電腦系統,,2015-09-11
2432812,trusted computer system evaluation criteria,可信賴的電腦系統評估準則,,2015-09-11
2432813,trusted computing base,可信賴的計算庫,,2015-09-11
2432814,trusted distribution,可信賴的分配,,2015-09-11
2432815,trusted identification forwarding,可信賴的識別轉發,,2015-09-11
2432816,trusted key,可信賴的金鑰,,2015-09-11
2432817,trusted path,可信賴路徑,,2015-09-11
2432818,trusted PC,可信賴的個人電腦,,2015-09-11
2432819,trusted platform module,可信賴的平台模組,,2015-09-11
2432820,trusted process,可信賴的處理,,2015-09-11
2432821,trusted root,可信賴的根,,2015-09-11
2432822,trusted software,可信賴的軟體,,2015-09-11
2432823,trusted subnetwork,可信賴的子網路,,2015-09-11
2432824,trusted system,可信任系統,,2015-09-11
2432825,trusted systems interoperability group,可信賴的系統可交互運作群組,,2015-09-11
2432826,trusted third party,可信賴的第三者,,2015-09-11
2432827,trusted time reference,可信賴參照時間,,2015-09-11
2432828,trusted time stamp,可信賴的時戳,,2015-09-11
2432829,trusted time stamping authority,可信賴的蓋時戮機構,,2015-09-11
2432830,trustee,託管權，託管者,,2015-09-11
2432831,trustee rights,託管權限,,2015-09-11
2432832,trustee security,託管權安全,,2015-09-11
2432833,trustworthy system,值得信賴的系統,,2015-09-11
2432834,truth,真,,2015-09-11
2432835,truth in logic,邏輯真,,2015-09-11
2432836,truth maintenance system,真實維護系統,,2015-09-11
2432837,truth table,真值表,,2015-09-11
2432838,truth table tabulation,真值表表列法,,2015-09-11
2432839,truth value,真值,,2015-09-11
2432840,truth value assignment,真值指派，真值賦值,,2015-09-11
2432841,TS (abbreviation),TS(縮寫),,2015-09-11
2432842,Tsang-Jye input method,倉頡輸入法,,2015-09-11
2432843,Tsang-Jye-to-Chinese,倉頡中文轉換,,2015-09-11
2432844,TSC legend,TSC備註,,2015-09-11
2432845,TSO command language,分時任選命令語言,,2015-09-11
2432846,TSS Network,分時服務網路,,2015-09-11
2432847,TTFN,再見,,2015-09-11
2432848,TTL-Compatible,TTL相容,,2015-09-11
2432849,tty asynchronous operation,電傳打字機異步操作,,2015-09-11
2432850,TTY，TTY,電傳打字機,,2015-09-11
2432851,tub-sized,槽法施膠,,2015-09-11
2432852,tube,管,,2015-09-11
2432853,tube axial fan,管軸扇,,2015-09-11
2432854,tube time,面管時間,,2015-09-11
2432855,tubular grain,管狀的顆 粒,,2015-09-11
2432856,tumble duplex,滾筒式雙面列印,,2015-09-11
2432857,tumble duplex printing,滾筒式雙面列印,,2015-09-11
2432858,tumbling,翻滾，翻轉,,2015-09-11
2432859,tune,調和,,2015-09-11
2432860,tune in,調入,,2015-09-11
2432861,tuned not-tuned，TNT,調諧不調諧,,2015-09-11
2432862,tunelling,穿隧,,2015-09-11
2432863,tuner,調諧器；調音人(器),,2015-09-11
2432864,tungsten,鎢,,2015-09-11
2432865,tungsten-balanced film,鎢平衡軟片,,2015-09-11
2432866,tungsten-halogen,鎢鹵素燈,,2015-09-11
2432867,tuning,調，調諧,,2015-09-11
2432868,tuning units，TN,調諧裝置,,2015-09-11
2432869,tuning-fork contact,音叉式接頭,,2015-09-11
2432870,tunnel,隧道,,2015-09-11
2432871,tunnel diode，TD,透納二極體，隧道二極體,,2015-09-11
2432872,tunnel effect,透納效應,,2015-09-11
2432873,tunnel erase head,隧道抹除頭,,2015-09-11
2432874,tunnel lining,隧道環片,,2015-09-11
2432875,tunnel mode,隧道模式,,2015-09-11
2432876,tunnel radio,隧道無線電；隧道收音機,,2015-09-11
2432877,tunnel ventilation fan,隧道通風機,,2015-09-11
2432878,tunneling,透納,,2015-09-11
2432879,tunneling router,隧道路由器,,2015-09-11
2432880,tunnelling,隧道式技術,,2015-09-11
2432881,tuple,元，元組,,2015-09-11
2432882,tuple calculus,元組演算,,2015-09-11
2432883,tuple variable,元組變數,,2015-09-11
2432884,tupling,程式轉換,,2015-09-11
2432885,turbo FAT,加速FAT,,2015-09-11
2432886,turbo mouse,加速滑鼠,,2015-09-11
2432887,turbo nerd,電腦怪客,,2015-09-11
2432888,Turbo Prolog,Turbo Prolog程式語言,,2015-09-11
2432889,Turbo Reverse Factor,加速反轉因子,,2015-09-11
2432890,Turbo-Pascal,Turbo-Pascal 語言,,2015-09-11
2432891,Turbogopher,Turbogopher 系統,,2015-09-11
2432892,turbulator,湍流器,,2015-09-11
2432893,turbulent flow,湍流,,2015-09-11
2432894,Turing machine,杜林機,,2015-09-11
2432895,Turing reduction,杜林縮減；杜林歸約,,2015-09-11
2432896,Turing test,杜林測試,,2015-09-11
2432897,Turing's test,杜林測試,,2015-09-11
2432898,Turing's thesis,杜林理論,,2015-09-11
2432899,TURN,TURN命令,,2015-09-11
2432900,turn off,關機,,2015-09-11
2432901,turn on,開機,,2015-09-11
2432902,turn-around,轉迴，周轉,,2015-09-11
2432903,turn-key solution,完整解決方案；轉鑰解答,,2015-09-11
2432904,turn-off time,關閉時間,,2015-09-11
2432905,turn-on stabilizing time,開機穩定時間,,2015-09-11
2432906,turn-on time,開啟時間,,2015-09-11
2432907,turnaround cards,傳閱卡,,2015-09-11
2432908,turnaround delay,轉迴延遲,,2015-09-11
2432909,turnaround document,周轉文件,,2015-09-11
2432910,turnaround file sequence number,傳閱檔順序號碼,,2015-09-11
2432911,turnaround sequence,轉迴序列,,2015-09-11
2432912,turnaround sequence number,傳閱順序號碼,,2015-09-11
2432913,turnaround system,轉迴系統,,2015-09-11
2432914,turnaround time，TAT,轉迴時間,,2015-09-11
2432915,turning point,轉折點,,2015-09-11
2432916,turnkey,轉鑰式,,2015-09-11
2432917,turnkey console,監管控制台,,2015-09-11
2432918,turnkey contract,統包契約,,2015-09-11
2432919,turnkey front panel,監管前板,,2015-09-11
2432920,turnkey system,轉鑰系統,,2015-09-11
2432921,turnkey vendor,轉鑰供應商,,2015-09-11
2432922,Turnout,道岔,,2015-09-11
2432923,turnout lead,導距,,2015-09-11
2432924,turnout number,道岔號數,,2015-09-11
2432925,turnover,週轉,,2015-09-11
2432926,turnover rate,週轉率,,2015-09-11
2432927,turtle beach systems,Turtle Beach Systems 公司,,2015-09-11
2432928,turtle graphics,龜圖,,2015-09-11
2432929,tutorial,教導,,2015-09-11
2432930,tutorial and message library，TML,教導和訊息館,,2015-09-11
2432931,tutorial CAI,電腦輔助教學,,2015-09-11
2432932,tutorial lights,教學指示燈,,2015-09-11
2432933,tutorial subsystem,教導子系統,,2015-09-11
2432934,tutoring module,教導式模組,,2015-09-11
2432935,Tux,Tux系統；Linux作業系統,,2015-09-11
2432936,Tuxedo,Tuxedo作業系統,,2015-09-11
2432937,TV black,電視黑,,2015-09-11
2432938,TV coupler,電視耦合器,,2015-09-11
2432939,TV encoder,電視編碼器,,2015-09-11
2432940,tv magazine,電視雜誌,,2015-09-11
2432941,tv monitor terminals,電視監察器終端機,,2015-09-11
2432942,TV monitor/receiver,電視監視器/接收器,,2015-09-11
2432943,TV pad,電視墊,,2015-09-11
2432944,TV projector,電視投影機,,2015-09-11
2432945,TV receiver,電視接收器,,2015-09-11
2432946,TV safety,電視安全,,2015-09-11
2432947,TV standard,電視標準,,2015-09-11
2432948,TV white,電視白,,2015-09-11
2432949,TV-out,電視編碼器,,2015-09-11
2432950,tweak,微調,,2015-09-11
2432951,tweak freak,軟硬體修補者,,2015-09-11
2432952,tweak user interface,微調使用者介面,,2015-09-11
2432953,tween instances,補間動畫實例,,2015-09-11
2432954,tweening,動畫內插法,,2015-09-11
2432955,tweeter,小型高音擴聲器,,2015-09-11
2432956,twelve punch,十二列打孔,,2015-09-11
2432957,twentieth of a point,20分之1,,2015-09-11
2432958,twenty-nine feature code,廿九特徵碼,,2015-09-11
2432959,twilight zone,跨界區域,,2015-09-11
2432960,twin cable,雙電纜,,2015-09-11
2432961,twin check,雙核對,,2015-09-11
2432962,twin crystal,雙晶體,,2015-09-11
2432963,twin grid file,雙柵檔案,,2015-09-11
2432964,twin lead,雙引線,,2015-09-11
2432965,twin segments,孿生區段,,2015-09-11
2432966,Twin Vector Quantization,雙向量量化,,2015-09-11
2432967,twin-axial,雙軸,,2015-09-11
2432968,twin-drum sorting,雙鼓式排序,,2015-09-11
2432969,twin-lens reflex,雙透鏡反射,,2015-09-11
2432970,twinaxial cable,雙軸電纜,,2015-09-11
2432971,twink,僅讀用戶,,2015-09-11
2432972,twinkling,閃光,,2015-09-11
2432973,twinning,完整備分,,2015-09-11
2432974,twirling baton,舞動指揮棒,,2015-09-11
2432975,twist,扭結；扭絞,,2015-09-11
2432976,twisted pair,雙絞線,,2015-09-11
2432977,twisted pair cable,雙絞線電纜,,2015-09-11
2432978,twisted pair only,單雙絞線連結,,2015-09-11
2432979,twisted pair wire,雙絞線,,2015-09-11
2432980,twisted wire,雙絞線,,2015-09-11
2432981,twistor,曲繞磁線器,,2015-09-11
2432982,two and one-half dimensional,2.5維度,,2015-09-11
2432983,two touch,二次觸壓,,2015-09-11
2432984,Two Way algorithm,雙向演算法,,2015-09-11
2432985,two way encipherment,雙向加密,,2015-09-11
2432986,two ways AMRS,雙向自動讀表系統,,2015-09-11
2432987,two's complement,2補數,,2015-09-11
2432988,two's complement representation,二補數表示法,,2015-09-11
2432989,two's complementer,二的互補器,,2015-09-11
2432990,two's compliment adder,二補數加法器,,2015-09-11
2432991,two-address,二址,,2015-09-11
2432992,two-address code,二址碼,,2015-09-11
2432993,two-address instruction,二址指令,,2015-09-11
2432994,two-address instruction system,二址指令系統,,2015-09-11
2432995,two-and-a-half-dimension,二又二分之一維,,2015-09-11
2432996,two-aside network,雙邊網路,,2015-09-11
2432997,two-binary， one-quaternary,2 二進 1 四進編碼,,2015-09-11
2432998,two-byte code,二拜碼,,2015-09-11
2432999,two-byte conversion,二拜轉換,,2015-09-11
2433000,two-channel audio,雙聲道,,2015-09-11
2433001,two-channel switch,二通道開關,,2015-09-11
2433002,two-dimension code,二維碼,,2015-09-11
2433003,two-dimension display,二維顯示,,2015-09-11
2433004,two-dimension Fourier transform,二維傅立葉變換,,2015-09-11
2433005,two-dimension run-length encoding,二維運行長度編碼,,2015-09-11
2433006,two-dimension(2D)memory,二維記憶體,,2015-09-11
2433007,two-dimensional,二維,,2015-09-11
2433008,two-dimensional Turing machine,雙維杜林機,,2015-09-11
2433009,two-end device,雙端設備,,2015-09-11
2433010,two-factor authentication,二因子鑑別,,2015-09-11
2433011,two-input adder,二輸入加法器,,2015-09-11
2433012,two-input subtracter,二輸入減法器,,2015-09-11
2433013,two-key cryptosystem,雙鍵密碼系統,,2015-09-11
2433014,two-key rollover,雙鍵滾動能力,,2015-09-11
2433015,two-layer magnetic tape,二層磁帶,,2015-09-11
2433016,two-letter code,雙字母代碼,,2015-09-11
2433017,two-level address,二階位址,,2015-09-11
2433018,two-level addressing,二階定址,,2015-09-11
2433019,two-level encoding microinstruction,二階編碼微指令,,2015-09-11
2433020,two-level grammar,二階文法,,2015-09-11
2433021,two-level grid file,二階格子檔案,,2015-09-11
2433022,two-level microprogram control,二階微程式控制,,2015-09-11
2433023,two-level subroutine,二階次常式,,2015-09-11
2433024,two-loop system,二環系統,,2015-09-11
2433025,two-out-of-five code,五取二碼,,2015-09-11
2433026,two-party key distribution protocol,雙方金鑰分配協定,,2015-09-11
2433027,two-pass assembler,二遍式組譯器,,2015-09-11
2433028,two-person control,雙人控制,,2015-09-11
2433029,two-person game,二人競賽,,2015-09-11
2433030,two-phase commit protocol,二段確認協定,,2015-09-11
2433031,two-phase commitment protocol,兩階段承諾協定,,2015-09-11
2433032,two-phase commit，2PC,二段確認,,2015-09-11
2433033,two-phase hybrid bubble shift register,二相併合磁泡移位暫存器,,2015-09-11
2433034,two-phase lock,兩階段鎖,,2015-09-11
2433035,two-phase locking,雙相鎖定,,2015-09-11
2433036,two-phase locking protocol,二相鎖定協定,,2015-09-11
2433037,two-phase loop,二相迴路,,2015-09-11
2433038,two-phase modulation,雙相調變,,2015-09-11
2433039,two-plus-one,二加一,,2015-09-11
2433040,two-plus-one address,二加一位址,,2015-09-11
2433041,two-plus-one address instruction,二加一位址指令,,2015-09-11
2433042,two-point perspectiveness,二點透視,,2015-09-11
2433043,two-puss assembler,二遍組譯器,,2015-09-11
2433044,two-rail code,雙路碼,,2015-09-11
2433045,two-redundant code,二冗餘碼,,2015-09-11
2433046,two-scale,二標度,,2015-09-11
2433047,two-scale notation,二進制記法,,2015-09-11
2433048,two-sided diskette,雙面磁片,,2015-09-11
2433049,two-sided double-density diskette,雙面倍密度磁片,,2015-09-11
2433050,two-sided printed circuit board,雙面印刷電路板,,2015-09-11
2433051,two-sided printing,雙面列印,,2015-09-11
2433052,two-sided single density diskette,雙面單密度磁片,,2015-09-11
2433053,two-sided system,雙面系統,,2015-09-11
2433054,two-spindle system,雙主軸系統,,2015-09-11
2433055,two-stage least squares,二級最小平方,,2015-09-11
2433056,two-state variable,雙態變數,,2015-09-11
2433057,two-step read,二步讀出,,2015-09-11
2433058,two-tape finite automaton,雙帶有限自動機,,2015-09-11
2433059,two-tape Turing machine,雙帶杜林機,,2015-09-11
2433060,two-tier,二層式,,2015-09-11
2433061,two-tone keying,二音調鍵控,,2015-09-11
2433062,two-tone modulation,二音調變,,2015-09-11
2433063,two-valued logic,雙值邏輯,,2015-09-11
2433064,two-valued variable,二值變數,,2015-09-11
2433065,two-way alternate,雙向交替,,2015-09-11
2433066,two-way alternate communication,雙向交替通訊,,2015-09-11
2433067,two-way alternate operation,雙向交替作業,,2015-09-11
2433068,two-way analysis of variance,雙向變異分析,,2015-09-11
2433069,two-way associative cache,雙向相聯快取,,2015-09-11
2433070,two-way finite automaton,雙向有限自動機,,2015-09-11
2433071,two-way infinite tape,雙向無限磁帶,,2015-09-11
2433072,two-way interleaving,雙向交插,,2015-09-11
2433073,two-way line,雙向線路,,2015-09-11
2433074,two-way merge sort,雙向合併排序,,2015-09-11
2433075,two-way pager,雙向呼叫器,,2015-09-11
2433076,two-way push-down automation,雙向下推自動機,,2015-09-11
2433077,two-way simultaneous,雙向同時,,2015-09-11
2433078,two-way simultaneous communication,雙向同時通信,,2015-09-11
2433079,two-way simultaneous interaction，TWS,雙向同時交互作用,,2015-09-11
2433080,two-way simultaneous operation,雙向同時操作,,2015-09-11
2433081,two-way trunk,雙向幹線,,2015-09-11
2433082,two-way uniform partitioning,雙向一致分區,,2015-09-11
2433083,two-width symbology,雙寬度條碼協定,,2015-09-11
2433084,two-wire channel,二線通道,,2015-09-11
2433085,two-wire circuit,二線電路,,2015-09-11
2433086,two-wire connection,兩線連接,,2015-09-11
2433087,Twofish,兩魚法,,2015-09-11
2433088,TWX service,電傳打字機交換服務,,2015-09-11
2433089,tying in,切入,,2015-09-11
2433090,type,類型,,2015-09-11
2433091,type 0 grammar,型0文法,,2015-09-11
2433092,type 0 language,型0語言,,2015-09-11
2433093,type 1,type 1 字型,,2015-09-11
2433094,type 1 fonts,型 1 字型,,2015-09-11
2433095,type 1 grammar,型1文法,,2015-09-11
2433096,type 1 language,型1語言,,2015-09-11
2433097,type 2 grammar,型2文法,,2015-09-11
2433098,type 2 language,型2語言,,2015-09-11
2433099,type 3,type 3 網路纜線規格,,2015-09-11
2433100,type 3 grammar,型3文法,,2015-09-11
2433101,type 3 language,型3語言,,2015-09-11
2433102,type a camera,類型A攝影機,,2015-09-11
2433103,type ahead,打字在前；預鍵入,,2015-09-11
2433104,type and ambiguity,型與歧義,,2015-09-11
2433105,type approval,型式認可；型式核可,,2015-09-11
2433106,type assignment,類型賦值,,2015-09-11
2433107,type b camera,類型B攝影機,,2015-09-11
2433108,type ball printer,球型列印機,,2015-09-11
2433109,type bar,印字桿,,2015-09-11
2433110,type belt,型帶,,2015-09-11
2433111,type box,型盒,,2015-09-11
2433112,Type C,C 型專業錄音機,,2015-09-11
2433113,type class,型式類別,,2015-09-11
2433114,type compatibility,型相容性,,2015-09-11
2433115,type concept,類型概念,,2015-09-11
2433116,type conversion,類型轉換,,2015-09-11
2433117,type converter,型式轉換子,,2015-09-11
2433118,type declaration,類型宣告,,2015-09-11
2433119,type definition,型式定義,,2015-09-11
2433120,type drum,型磁鼓,,2015-09-11
2433121,type equivalence,類型等效,,2015-09-11
2433122,type face,字體,,2015-09-11
2433123,type family,字型家族,,2015-09-11
2433124,type font,字型,,2015-09-11
2433125,type high,字高,,2015-09-11
2433126,Type I cryptography,類型-I 密碼學,,2015-09-11
2433127,type I service provider,第 I 型服務提供者；型式 1 服務提供者,,2015-09-11
2433128,Type II cryptography,類型-II 密碼學,,2015-09-11
2433129,type II service provider,第 II 型服務提供者；型式 II 服務提供者,,2015-09-11
2433130,Type III cryptography,類型III密碼學,,2015-09-11
2433131,type III service provider,第 III 型服務提供者；型式 III 服務提供者,,2015-09-11
2433132,type inference,型式推理,,2015-09-11
2433133,type information,類型資訊；型式資訊,,2015-09-11
2433134,type information model,類型資訊模型；型式資訊模型,,2015-09-11
2433135,type libraries,類型程式庫；型式程式庫,,2015-09-11
2433136,type library file,類型程式庫檔案；型式程式庫檔案,,2015-09-11
2433137,type modifier,型式修飾符,,2015-09-11
2433138,Type of Agreement Code,同意型式代碼,,2015-09-11
2433139,Type of Bill Code,帳單代碼型式,,2015-09-11
2433140,type of interrupt,中斷類型,,2015-09-11
2433141,type of link,鏈接型式,,2015-09-11
2433142,Type of Rapid Transit Construction,捷運系統興建型式,,2015-09-11
2433143,type of service,服務的類型,,2015-09-11
2433144,type posture,類型姿勢,,2015-09-11
2433145,type qualifier,型式限定詞,,2015-09-11
2433146,type safety,型式安全,,2015-09-11
2433147,type scheme,打字方案,,2015-09-11
2433148,type series,字系,,2015-09-11
2433149,type setting character,排版字體,,2015-09-11
2433150,type size,字體大小,,2015-09-11
2433151,type specifications,型式規格,,2015-09-11
2433152,type statements,型式敘述,,2015-09-11
2433153,type structure,型式結構,,2015-09-11
2433154,type style,字體類型,,2015-09-11
2433155,type theory,型式理論；類型理論,,2015-09-11
2433156,type theory-based method,類型理論為基的方法,,2015-09-11
2433157,type transformer,型式變換器,,2015-09-11
2433158,Type Twister,Type Twister 程式,,2015-09-11
2433159,type weight,字體粗細,,2015-09-11
2433160,type wheel,打印字輪,,2015-09-11
2433161,type width,型式寬度,,2015-09-11
2433162,type-ahead search,預鍵入搜尋,,2015-09-11
2433163,type-bar printer,條型列印機,,2015-09-11
2433164,type-controlled carriage,型式控制托架,,2015-09-11
2433165,type-safe,型式安全,,2015-09-11
2433166,typed body service,打字的主文服務,,2015-09-11
2433167,typed lambda-calculus,具型式之 λ 演算,,2015-09-11
2433168,typed memory name space,具型式記憶體名稱空間,,2015-09-11
2433169,typed memory object,具型式記憶體物件,,2015-09-11
2433170,typed memory pool,具型式記憶體池,,2015-09-11
2433171,typed memory port,具型式記憶體埠,,2015-09-11
2433172,Typeface Attribute,印刷體屬性,,2015-09-11
2433173,typematic key,連打鍵,,2015-09-11
2433174,typeout key respond,印出鍵響應,,2015-09-11
2433175,types of instruction,指令型式,,2015-09-11
2433176,types overflow,類型溢位,,2015-09-11
2433177,typeset,排板,,2015-09-11
2433178,typesetter,排版機；排版員,,2015-09-11
2433179,typewriter key,打字機鍵,,2015-09-11
2433180,typewriter signal distortion,打字機信號失真,,2015-09-11
2433181,typewriter terminal,打字終端機,,2015-09-11
2433182,typical,典型的,,2015-09-11
2433183,Typical Turn–Around Time,典型週期時間,,2015-09-11
2433184,typing,打字,,2015-09-11
2433185,typing by listening,邊聽邊打,,2015-09-11
2433186,typing by looking,邊看邊打,,2015-09-11
2433187,typing by thinking,邊想邊打,,2015-09-11
2433188,typing reperforator,複錄打孔器,,2015-09-11
2433189,typing time equivalent,打字時間當量,,2015-09-11
2433190,typo,打字錯誤,,2015-09-11
2433191,typographic font,印刷字型,,2015-09-11
2433192,typographical error,打字錯誤,,2015-09-11
2433193,typography,排版列印,,2015-09-11
2433194,Typosquatting,Typosquatting 形式,,2015-09-11
2433195,U interface,U 介面,,2015-09-11
2433196,u-format,未定義格式,,2015-09-11
2433197,u-law,u 法則,,2015-09-11
2433198,u-macro,通用聚集指令,,2015-09-11
2433199,U-matic,3/4 英寸磁帶格式,,2015-09-11
2433200,u-mode records,未定義模式記錄,,2015-09-11
2433201,u-sec,微秒,,2015-09-11
2433202,u/m conversion,u/m轉換,,2015-09-11
2433203,UART controller,通用異步收發機控制器,,2015-09-11
2433204,UART double buffering,通用異步收發機雙緩衝,,2015-09-11
2433205,UART operation modes,通用異步收發機作業模態,,2015-09-11
2433206,UART receiver-transmitter section,通用異步收發機接收機,,2015-09-11
2433207,UART simulator,通用異步收發機模擬器,,2015-09-11
2433208,UART transmitter/receiver,通用異步收發機發送器／接收器,,2015-09-11
2433209,ubernahmeprinzip,承受主義,,2015-09-11
2433210,ubiquitous computing,遍存計算,,2015-09-11
2433211,ubiqwitous,普在；無所不在,,2015-09-11
2433212,UB–82 Locator 2,UB?82位置2,,2015-09-11
2433213,UB–82 Locator 27,UB?82位置27,,2015-09-11
2433214,UB–82 Locator 45,UB?82位置45,,2015-09-11
2433215,UB–82 Locator 9,UB?82位置9,,2015-09-11
2433216,UB–92 Locator 11 (State),UB?92位置11(州),,2015-09-11
2433217,UB–92 Locator 2 (State),UB?92位置2(州),,2015-09-11
2433218,UB–92 Locator 31 (National),UB?92位置31(國家),,2015-09-11
2433219,UB–92 Locator 49 (National),UB?92位置49(國家),,2015-09-11
2433220,UB–92 Locator 56 (State),UB?92位置56(州),,2015-09-11
2433221,UB–92 Locator 57 (National),UB?92位置57(國家),,2015-09-11
2433222,UB–92 Locator 78 (State),UB?92位置78(州),,2015-09-11
2433223,UCCnet,UCCnet 標準組織,,2015-09-11
2433224,UHF connector,UHF 連接器,,2015-09-11
2433225,Uighur,維吾爾文,,2015-09-11
2433226,ullage,折耗；損耗,,2015-09-11
2433227,ultimate sink,終極槽,,2015-09-11
2433228,ultra 160m,超160百萬,,2015-09-11
2433229,ultra ata/33,超 ata/33,,2015-09-11
2433230,ultra ata/66,超 ata/66,,2015-09-11
2433231,ultra density optical,超密度光學,,2015-09-11
2433232,ultra direct memory access,超直接記憶體存取,,2015-09-11
2433233,ultra DMA,超 DMA,,2015-09-11
2433234,ultra extended graphics array,超延伸圖形陣列,,2015-09-11
2433235,ultra high definition video,超高定義視訊,,2015-09-11
2433236,ultra high voltage,超高壓,,2015-09-11
2433237,ultra microfiche，UMF,超微縮膠片,,2015-09-11
2433238,ultra scalable processor architecture reduced instruction set computer,超可擴充處理機架構精簡指令集電腦,,2015-09-11
2433239,Ultra SCSI,超小電腦系統介面；超SCSI,,2015-09-11
2433240,Ultra Sparc Processo,Ultra Sparc處理器,,2015-09-11
2433241,Ultra Sparc Processor,Ultra Sparc Processor處理器,,2015-09-11
2433242,ultra violet light,超紫外線,,2015-09-11
2433243,ultra violet，UV,紫外線,,2015-09-11
2433244,ultra wide band,超寬頻帶,,2015-09-11
2433245,ultra wideband,超寬頻,,2015-09-11
2433246,ultra XGA,超 XGA,,2015-09-11
2433247,Ultra-ATA,超ATA資料傳輸速率標準,,2015-09-11
2433248,ultra-high frequency，UHF,超高頻,,2015-09-11
