系統編號,英文名稱,中文名稱,圖片,更新時間
2353264,cookie poisoning,（網路）餅乾下毒,,2015-09-11
2353265,cookies,（網路）餅乾,,2015-09-11
2353266,cooking,蒸煮,,2015-09-11
2353267,Cook`s theorem,Cook 定理,,2015-09-11
2353268,cool,涼；酷,,2015-09-11
2353269,cool colour,冷色,,2015-09-11
2353270,cool look,浮動圖示工具列,,2015-09-11
2353271,coolant,冷卻劑,,2015-09-11
2353272,coolant distribution unit,冷卻劑分配裝置,,2015-09-11
2353273,cooler,冷卻器,,2015-09-11
2353274,cooling,冷卻,,2015-09-11
2353275,cooling agent,冷卻劑,,2015-09-11
2353276,cooling air,冷卻空氣,,2015-09-11
2353277,cooling distribution unit,冷卻分配裝置,,2015-09-11
2353278,cooling equipment,冷卻設備,,2015-09-11
2353279,cooling fan,冷卻風扇,,2015-09-11
2353280,cooling filter,冷卻濾波器,,2015-09-11
2353281,cooling fin,冷卻散熱片,,2015-09-11
2353282,cooling jacket,冷卻套,,2015-09-11
2353283,cooling period,冷卻週期,,2015-09-11
2353284,cooling plate,冷卻板,,2015-09-11
2353285,cooling salt,冷卻鹽,,2015-09-11
2353286,cooling system,冷卻系統,,2015-09-11
2353287,CoolTalk,CoolTalk 網路電話工具,,2015-09-11
2353288,Coons surface,孔斯曲面,,2015-09-11
2353289,cooperated graphics system，CGS,協力圖形系統，圖形系統,,2015-09-11
2353290,cooperating,合作,,2015-09-11
2353291,cooperating application,合作應用程式,,2015-09-11
2353292,cooperating concurrent processes,合作同作處理,,2015-09-11
2353293,cooperating index,合作指數,,2015-09-11
2353294,cooperating knowledge base system,合作知識庫系統,,2015-09-11
2353295,cooperating process,合作處理,,2015-09-11
2353296,cooperating program,合作程式,,2015-09-11
2353297,cooperating protocol,合作協定,,2015-09-11
2353298,cooperating software process,合作軟體處理,,2015-09-11
2353299,cooperating tasks,合作任務,,2015-09-11
2353300,cooperation,合作；協作,,2015-09-11
2353301,cooperation architecture,合作架構,,2015-09-11
2353302,cooperation environment,合作環境,,2015-09-11
2353303,cooperation for open systems interconnection networking in Europe,歐洲開放系統互連合作計畫,,2015-09-11
2353304,cooperation index,合作指數,,2015-09-11
2353305,cooperative,合作,,2015-09-11
2353306,cooperative check point,合作檢查點,,2015-09-11
2353307,cooperative communication,合作通訊,,2015-09-11
2353308,cooperative computing,合作計算,,2015-09-11
2353309,cooperative distributed problem solving,合作分散式問題求解,,2015-09-11
2353310,cooperative game,合作競賽,,2015-09-11
2353311,cooperative information agent,合作資訊代理者,,2015-09-11
2353312,cooperative information system,合作資訊系統,,2015-09-11
2353313,cooperative installation,合作安裝,,2015-09-11
2353314,cooperative intelligence network system，COINS,合作智慧網路系統,,2015-09-11
2353315,cooperative mechanism,合作機制,,2015-09-11
2353316,cooperative multitasking,協調式多任務,,2015-09-11
2353317,cooperative processing,合作處理,,2015-09-11
2353318,cooperative transaction processing,合作交易處理,,2015-09-11
2353319,cooperative transactional processing,合作交易處理,,2015-09-11
2353320,coopetition,競合,,2015-09-11
2353321,cooptation,合作,,2015-09-11
2353322,Coord of Ben. Priority,統籌津貼優先權,,2015-09-11
2353323,coordinate,坐標,,2015-09-11
2353324,coordinate access array,坐標存取陣列,,2015-09-11
2353325,coordinate adder，COAD,坐標加法器,,2015-09-11
2353326,coordinate addressed memory,坐標定址記憶體,,2015-09-11
2353327,coordinate axiom,坐標公理,,2015-09-11
2353328,coordinate based modeling system,坐標為本的模型化系統,,2015-09-11
2353329,coordinate conversion,坐標轉換,,2015-09-11
2353330,coordinate conversion computer，CCC,坐標轉換電腦,,2015-09-11
2353331,coordinate converter，CC,坐標轉換器,,2015-09-11
2353332,coordinate data,坐標資料,,2015-09-11
2353333,coordinate data receiver,座標資料接收器,,2015-09-11
2353334,coordinate data transmitter,座標資料發送器,,2015-09-11
2353335,coordinate data transmitter system，CDT,坐標資料發送器系統,,2015-09-11
2353336,coordinate digitizer,坐標數化器,,2015-09-11
2353337,coordinate dimensioning,坐標量度,,2015-09-11
2353338,coordinate file,坐標檔案,,2015-09-11
2353339,coordinate geometry,座標幾何,,2015-09-11
2353340,coordinate graphics,坐標圖形,,2015-09-11
2353341,coordinate indexing,坐標索引,,2015-09-11
2353342,coordinate line,坐標線,,2015-09-11
2353343,coordinate multiplex storage circuit,坐標多工儲存電路,,2015-09-11
2353344,coordinate pair,坐標對,,2015-09-11
2353345,coordinate paper,坐標紙,,2015-09-11
2353346,coordinate positioning system,坐標定位系統,,2015-09-11
2353347,coordinate primitive,坐標基元,,2015-09-11
2353348,coordinate retrieval,協調檢索,,2015-09-11
2353349,coordinate rotation digital computer,坐標旋轉數位電腦,,2015-09-11
2353350,coordinate scheme,協調方案,,2015-09-11
2353351,coordinate selector,坐標選擇器,,2015-09-11
2353352,coordinate space,座標空間,,2015-09-11
2353353,coordinate storage,坐標式儲存器,,2015-09-11
2353354,coordinate surface,坐標面,,2015-09-11
2353355,coordinate system,坐標系統,,2015-09-11
2353356,coordinate term system,坐標項系統,,2015-09-11
2353357,coordinate transformation,坐標變換,,2015-09-11
2353358,coordinated axis control,坐標軸控制,,2015-09-11
2353359,coordinated control,協調控制,,2015-09-11
2353360,coordinated geometry,坐標幾何,,2015-09-11
2353361,coordinated joint motion,協調結合運動,,2015-09-11
2353362,coordinated test method,協調測試方法,,2015-09-11
2353363,coordinates computed,計算坐標,,2015-09-11
2353364,coordinating calculating center,計算協調中心,,2015-09-11
2353365,Coordinating Committee for Intercontinental Research Networks,洲際研究協調委員會,,2015-09-11
2353366,coordinating element,協調元件,,2015-09-11
2353367,coordination,協調,,2015-09-11
2353368,coordination center,協調中心,,2015-09-11
2353369,coordination level,協調位準,,2015-09-11
2353370,coordination net,協調網,,2015-09-11
2353371,coordination number,協調號碼,,2015-09-11
2353372,Coordination of Benefits,統籌津貼,,2015-09-11
2353373,coordination processor,協調處理機,,2015-09-11
2353374,coordinator,協調者,,2015-09-11
2353375,coordinator controller,協調者控制器,,2015-09-11
2353376,coordinator entity expert system,協調者實體專家系統,,2015-09-11
2353377,coordinator routine,協調者常式,,2015-09-11
2353378,coordonnier,同位孔,,2015-09-11
2353379,coordonnier check,同位孔檢查,,2015-09-11
2353380,coordonnier system,同位孔系統,,2015-09-11
2353381,coorientation,協調,,2015-09-11
2353382,Copay Limit Flag,部分負擔上限旗標,,2015-09-11
2353383,copier paper,影印紙,,2015-09-11
2353384,coplanar grid,共面柵極,,2015-09-11
2353385,coplanar tape,共面帶,,2015-09-11
2353386,copper,銅線,,2015-09-11
2353387,copper barrier,銅屏蔽,,2015-09-11
2353388,copper binding wire,銅包線,,2015-09-11
2353389,copper chip technology,銅晶片技術,,2015-09-11
2353390,copper clad,銅包覆,,2015-09-11
2353391,copper crusher gage,銅碎石機量壓規,,2015-09-11
2353392,copper data distribution interface,銅資料分散介面,,2015-09-11
2353393,copper deposit,銅存,,2015-09-11
2353394,copper distributed data interface,銅線分散資料介面,,2015-09-11
2353395,copper foil,銅箔,,2015-09-11
2353396,copper foil laminate,銅箔疊層板,,2015-09-11
2353397,copper plate,銅板,,2015-09-11
2353398,copper wire,銅線,,2015-09-11
2353399,copper-clad laminate,敷銅層板,,2015-09-11
2353400,copperplate printing,銅版凹印,,2015-09-11
2353401,copresence,共現；共處,,2015-09-11
2353402,coprime,互質,,2015-09-11
2353403,coprocessing,共處理,,2015-09-11
2353404,coprocessor,共處理機,,2015-09-11
2353405,coprocessor arithmetic processor,共處理機運算處理機,,2015-09-11
2353406,coprocessor register,共處理機暫存器,,2015-09-11
2353407,copy,複製，抄寫，拷貝，複本,,2015-09-11
2353408,copy and paste,複製與黏貼,,2015-09-11
2353409,Copy Auto Ins,拷貝汽車機構,,2015-09-11
2353410,copy check,複製檢查,,2015-09-11
2353411,copy constructor,複製構造器,,2015-09-11
2353412,copy control,複製控制,,2015-09-11
2353413,copy control character,複製控制字元,,2015-09-11
2353414,copy counter,複製計數器,,2015-09-11
2353415,copy density,複製密度,,2015-09-11
2353416,copy descriptor,複製描述符,,2015-09-11
2353417,copy disk,複製磁碟,,2015-09-11
2353418,copy field,複製欄,,2015-09-11
2353419,copy file,複製檔案,,2015-09-11
2353420,copy generation management system,複本管理系統,,2015-09-11
2353421,copy group,複製組,,2015-09-11
2353422,copy holder,副本保留器,,2015-09-11
2353423,copy line command,複製字行命令,,2015-09-11
2353424,copy member,複製成員,,2015-09-11
2353425,copy modification,複製,,2015-09-11
2353426,copy modification segment,複製修改段,,2015-09-11
2353427,copy module,複製模組,,2015-09-11
2353428,copy on reference,參考複製,,2015-09-11
2353429,copy operation,複製操作,,2015-09-11
2353430,copy option,複製選項,,2015-09-11
2353431,copy preparation ,原稿整理,,2015-09-11
2353432,copy process,複製過程,,2015-09-11
2353433,copy program,複製程式,,2015-09-11
2353434,copy propagation,複製傳播,,2015-09-11
2353435,copy protected,複製保護,,2015-09-11
2353436,copy protection,複製保護,,2015-09-11
2353437,copy recipient,複本接受者,,2015-09-11
2353438,copy rule,複製規則,,2015-09-11
2353439,copy screen mode,複製螢幕模式,,2015-09-11
2353440,copy selection,複製選擇,,2015-09-11
2353441,copy separation,複製分離,,2015-09-11
2353442,copy stand,複製架,,2015-09-11
2353443,copy subgroup,複製子群,,2015-09-11
2353444,copy to,複製到,,2015-09-11
2353445,copyboard,複製架,,2015-09-11
2353446,copyfitting,配稿,,2015-09-11
2353447,copyfitting table,配稿字數表,,2015-09-11
2353448,copying,複製,,2015-09-11
2353449,copying garbage collection,複製廢料收集,,2015-09-11
2353450,copyleft,無版權；自由軟體,,2015-09-11
2353451,copyright,版權,,2015-09-11
2353452,copyright file,版權檔案；著作權檔案,,2015-09-11
2353453,copyrighted data,版權資料；著作權資料,,2015-09-11
2353454,copywronged,複製錯誤,,2015-09-11
2353455,COR-A font size 1,OCR-A字體1號,,2015-09-11
2353456,coral,珊瑚紅,,2015-09-11
2353457,CORAL 66,CORAL 66 語言,,2015-09-11
2353458,coral ring,珊瑚環,,2015-09-11
2353459,cording,綁線,,2015-09-11
2353460,cordless mouse,無線滑鼠,,2015-09-11
2353461,cordwood module,積木式模組,,2015-09-11
2353462,cordwood technique,積木式技術,,2015-09-11
2353463,core,磁心,,2015-09-11
2353464,core address,磁心位址,,2015-09-11
2353465,core allocation,磁心分配,,2015-09-11
2353466,core array,磁心陣列,,2015-09-11
2353467,core bank,磁心記憶庫,,2015-09-11
2353468,core buffer,磁心緩衝區,,2015-09-11
2353469,core common,共用磁心,,2015-09-11
2353470,core competency,核心競爭力,,2015-09-11
2353471,core diode circuit,磁心二極體電路,,2015-09-11
2353472,core diode storage matrix,磁心二極體儲存矩陣,,2015-09-11
2353473,core driver,磁心驅動器,,2015-09-11
2353474,core dump,磁心傾印,,2015-09-11
2353475,core file,磁心檔案,,2015-09-11
2353476,core gateway,核心閘道,,2015-09-11
2353477,core heating,磁心熱,,2015-09-11
2353478,core image,磁心影像，儲存像,,2015-09-11
2353479,core image library,磁心影像程式館,,2015-09-11
2353480,core interchange font,核心交換字型,,2015-09-11
2353481,core leak,磁心洩漏,,2015-09-11
2353482,core load,核心載入,,2015-09-11
2353483,core load module,核心載入模組,,2015-09-11
2353484,core load overlay builder,核心載入重疊建立器,,2015-09-11
2353485,core management,磁心管理,,2015-09-11
2353486,core management macros,磁心管理巨集指令,,2015-09-11
2353487,core memory,磁心記憶體,,2015-09-11
2353488,core memory reentrant routine,磁心記憶體重入常式,,2015-09-11
2353489,core memory resident,磁心記憶體常駐區,,2015-09-11
2353490,core mismatch,磁心失配,,2015-09-11
2353491,core module,核心模組,,2015-09-11
2353492,core network,核心網路,,2015-09-11
2353493,core nodal switching system,核心節點交換系統,,2015-09-11
2353494,core object,核心物件,,2015-09-11
2353495,core plane,磁芯板，磁心板,,2015-09-11
2353496,core production,磁心生成,,2015-09-11
2353497,core program,核心程式,,2015-09-11
2353498,core protocol,核心協定,,2015-09-11
2353499,core protocol stack,核心協定堆疊,,2015-09-11
2353500,core resident,磁心常駐,,2015-09-11
2353501,core resident routine,磁心常駐常式,,2015-09-11
2353502,core rope storage,磁心線儲存（體）,,2015-09-11
2353503,core router,核心路由器,,2015-09-11
2353504,core service,核心服務,,2015-09-11
2353505,core service package,核心服務套件；核心服務包,,2015-09-11
2353506,core stack,磁心堆疊,,2015-09-11
2353507,core storage,磁心儲存,,2015-09-11
2353508,core store,磁心儲存（體）,,2015-09-11
2353509,core switch circuit,磁心開關電路,,2015-09-11
2353510,core system,核心系統,,2015-09-11
2353511,core tape,磁心帶,,2015-09-11
2353512,core testing circuit,磁心測試電路,,2015-09-11
2353513,core transistor circuit,磁心電晶體電路,,2015-09-11
2353514,core wars,核心戰爭游戲,,2015-09-11
2353515,coreference,互參；互指,,2015-09-11
2353516,Corel Corporation,Corel 公司,,2015-09-11
2353517,Corel VENTURA,Corel VENTURA程式,,2015-09-11
2353518,CorelDraw,CorelDraw 圖形軟體,,2015-09-11
2353519,coriolis force,科里奧利力,,2015-09-11
2353520,corn flower blue,晴柱草青,,2015-09-11
2353521,corn silk,玉米穗黃,,2015-09-11
2353522,CORnell Compiler,CORnell 編譯器,,2015-09-11
2353523,Cornell List Processor,CLP 列表處理機語言,,2015-09-11
2353524,corner,角落,,2015-09-11
2353525,corner cut,切角,,2015-09-11
2353526,corner handle,角處置,,2015-09-11
2353527,corner insert,角落插入,,2015-09-11
2353528,corner marks,角標,,2015-09-11
2353529,corner tolerance,轉角容差,,2015-09-11
2353530,corona,電暈,,2015-09-11
2353531,corona discharge,電暈放電,,2015-09-11
2353532,corona wire,電暈線,,2015-09-11
2353533,Coroner Indicator,驗屍官指示符,,2015-09-11
2353534,coroutine,共常式相關,,2015-09-11
2353535,coroutine call and return,共常式呼叫及回覆,,2015-09-11
2353536,coroutine linkage,共常式鏈接,,2015-09-11
2353537,Coroutine Pascal,共常式 PASCAL 語言,,2015-09-11
2353538,corpora,語料庫,,2015-09-11
2353539,corporate accounting instruction,企業會計指令,,2015-09-11
2353540,corporate area network,企業區域網路,,2015-09-11
2353541,Corporate Culture,企業文化,,2015-09-11
2353542,corporate data network,總公司資料網路,,2015-09-11
2353543,corporate database,總公司資料庫,,2015-09-11
2353544,corporate financial system,總公司財務系統,,2015-09-11
2353545,corporate governance,公司治理,,2015-09-11
2353546,Corporate Headquarters,總公司,,2015-09-11
2353547,corporate identity system,企業識別體系,,2015-09-11
2353548,corporate information center,總公司資訊中心,,2015-09-11
2353549,corporate information service department,總公司資訊服務部,,2015-09-11
2353550,corporate management information system,總公司管理資訊系統,,2015-09-11
2353551,corporate memory,企業記憶,,2015-09-11
2353552,corporate phone directory,總公司電話目錄,,2015-09-11
2353553,corporate planning system,總公司規劃系統,,2015-09-11
2353554,corporate resolution,總公司決議,,2015-09-11
2353555,corporate social responsibility,企業社會責任,,2015-09-11
2353556,corporate strategic plan,企業策略計劃,,2015-09-11
2353557,corporate strategy,企業策略,,2015-09-11
2353558,Corporation,公司,,2015-09-11
2353559,corporation for open systems，COS,開放系統公司,,2015-09-11
2353560,corporation for research and educational networking,CREN公司,,2015-09-11
2353561,corportal,公司入口網,,2015-09-11
2353562,corpus,語料庫,,2015-09-11
2353563,corpus linguistics,語言學語料庫,,2015-09-11
2353564,corpuscle,粒子,,2015-09-11
2353565,correct,正確,,2015-09-11
2353566,correct data,正確資料,,2015-09-11
2353567,correct entry,正確項,,2015-09-11
2353568,correct rate for input,輸入正確率,,2015-09-11
2353569,correct recognition rate,正確識別率,,2015-09-11
2353570,correct route,正確路線,,2015-09-11
2353571,correct time,正確時間,,2015-09-11
2353572,correctable error,可校正錯誤,,2015-09-11
2353573,correctable gate,可校正閘,,2015-09-11
2353574,corrected data,已校資料,,2015-09-11
2353575,correcting circuit,校正電路,,2015-09-11
2353576,correcting code,校正碼,,2015-09-11
2353577,correcting computer,校正計算機,,2015-09-11
2353578,correcting condition,校正條件,,2015-09-11
2353579,correcting element,校正元件,,2015-09-11
2353580,correcting function,校正函數,,2015-09-11
2353581,correcting pulse,校正脈衝,,2015-09-11
2353582,correcting signal,校正信號,,2015-09-11
2353583,correction,校正,,2015-09-11
2353584,correction capability,校正能力,,2015-09-11
2353585,correction channel,校正通道,,2015-09-11
2353586,correction code,校正碼,,2015-09-11
2353587,correction code byte,校正碼位元組,,2015-09-11
2353588,correction code check,校正碼檢查,,2015-09-11
2353589,correction coefficient,校正係數,,2015-09-11
2353590,correction data,校正資料,,2015-09-11
2353591,correction increment,校正增量,,2015-09-11
2353592,correction of error,誤差校正,,2015-09-11
2353593,correction program,校正程式,,2015-09-11
2353594,correction support circuitry,校正支援電路,,2015-09-11
2353595,correction system,校正系統,,2015-09-11
2353596,correction term,校正項,,2015-09-11
2353597,correction time,校正時間,,2015-09-11
2353598,corrective action,校正行動；校正動作,,2015-09-11
2353599,corrective action request,校正動作請求,,2015-09-11
2353600,corrective command,校正命令,,2015-09-11
2353601,corrective control,校正控制,,2015-09-11
2353602,corrective guidance command,校正導引命令,,2015-09-11
2353603,corrective maintenance,校正維護,,2015-09-11
2353604,corrective maintenance time,校正維護時間,,2015-09-11
2353605,corrective network,校正網路,,2015-09-11
2353606,corrective service,校正服務,,2015-09-11
2353607,correctness,正確性,,2015-09-11
2353608,correctness integrity,正確度完整性,,2015-09-11
2353609,correctness of algorithm,演算法正確性,,2015-09-11
2353610,correctness of concurrency control,並行控制的正確度,,2015-09-11
2353611,correctness oriented programming,正確度導向程式設計,,2015-09-11
2353612,correctness proof,正確性證明,,2015-09-11
2353613,correctness proving,正確性證明,,2015-09-11
2353614,correctness specification,正確規格,,2015-09-11
2353615,corrector,校正器,,2015-09-11
2353616,corrector formula,校正器公式,,2015-09-11
2353617,corrector unit,校正器裝置,,2015-09-11
2353618,CORREGATE,CORREGATE 翻譯器,,2015-09-11
2353619,correlated data processor,相關資料處理機,,2015-09-11
2353620,correlated noise,相關雜訊,,2015-09-11
2353621,correlated radio lines,相關無線電線路,,2015-09-11
2353622,correlation,相關,,2015-09-11
2353623,correlation adjusted,相關性調整,,2015-09-11
2353624,correlation coefficient,相關係數,,2015-09-11
2353625,correlation control unit,相關控制單元,,2015-09-11
2353626,correlation detection,相關檢測,,2015-09-11
2353627,correlation detector,相關檢測器,,2015-09-11
2353628,correlation ID,相關識別,,2015-09-11
2353629,correlation identifier,相關識別符,,2015-09-11
2353630,correlation level,相關位準,,2015-09-11
2353631,correlation matching,相關匹配,,2015-09-11
2353632,correlation matrix,相關矩陣,,2015-09-11
2353633,correlation rule,相關規則,,2015-09-11
2353634,correlation tolerance,相關容許度,,2015-09-11
2353635,Correlatives and Conversions,C與C資料描述語言,,2015-09-11
2353636,correspondence,對應,,2015-09-11
2353637,correspondence principle,對應原理,,2015-09-11
2353638,correspondence problem,對應問題,,2015-09-11
2353639,correspondent,通信者，有往來客戶，符合,,2015-09-11
2353640,correspondent entities,通信實體,,2015-09-11
2353641,corresponding,對應,,2015-09-11
2353642,corresponding point,對應點,,2015-09-11
2353643,Corresponding SI Units of Measure,對應的SI測量單位,,2015-09-11
2353644,corridor,走道,,2015-09-11
2353645,Corridor Study,走廊研究,,2015-09-11
2353646,corrigenda,勘誤表,,2015-09-11
2353647,corroborate,確證,,2015-09-11
2353648,corrosion,腐蝕,,2015-09-11
2353649,corrugated board,瓦楞板,,2015-09-11
2353650,corrugation,波狀磨耗,,2015-09-11
2353651,corrupted file,毀壞檔,,2015-09-11
2353652,corruption,訛誤,,2015-09-11
2353653,Cortex,Cortex專案計畫,,2015-09-11
2353654,CORTL,CORTL語言,,2015-09-11
2353655,Coset,Coset集,,2015-09-11
2353656,cosine,餘弦,,2015-09-11
2353657,cosine equalizer,餘弦等化器,,2015-09-11
2353658,cosine wave,餘弦波,,2015-09-11
2353659,cosmic rays,宇宙射線,,2015-09-11
2353660,cosmo,Cosmo 產品集,,2015-09-11
2353661,cost,成本,,2015-09-11
2353662,cost accounts code,成本帳戶編碼；成本編碼,,2015-09-11
2353663,cost adjustment,成本調整,,2015-09-11
2353664,cost amount for month-to-date,本月至今日成本金額,,2015-09-11
2353665,cost analysis,成本分析,,2015-09-11
2353666,cost and effectiveness analysis,成本及效用分析,,2015-09-11
2353667,cost basis,成本基礎,,2015-09-11
2353668,cost benefit analysis,成本效益分析,,2015-09-11
2353669,cost breakdown,單價分析,,2015-09-11
2353670,cost broken down,成本分解,,2015-09-11
2353671,cost comparison,成本比較,,2015-09-11
2353672,cost control callback,成本控制回叫,,2015-09-11
2353673,cost control system,成本控制系統,,2015-09-11
2353674,cost deviation,成本偏差,,2015-09-11
2353675,cost deviation code,成本偏差碼,,2015-09-11
2353676,cost driver attribute,成本驅動器屬性,,2015-09-11
2353677,cost effectiveness,成本效益,,2015-09-11
2353678,cost effectivity,成本有效性,,2015-09-11
2353679,cost element,成本元件,,2015-09-11
2353680,cost estimate,成本估計,,2015-09-11
2353681,cost estimation,成本估計,,2015-09-11
2353682,cost function,成本函數,,2015-09-11
2353683,cost model,成本模型,,2015-09-11
2353684,cost of all on-hand items,全部在庫項目成本,,2015-09-11
2353685,cost of capital,資本成本,,2015-09-11
2353686,cost of on-hand,在庫成本,,2015-09-11
2353687,cost of placing an order,發出一訂單之成本,,2015-09-11
2353688,cost of sales,銷售成本,,2015-09-11
2353689,cost of sales this period,本期銷售成本,,2015-09-11
2353690,cost of sales this year,本年銷售成本,,2015-09-11
2353691,cost of usage this period,本期使用量成本,,2015-09-11
2353692,cost of usage this year,本年使用量成本,,2015-09-11
2353693,cost overrun,成本超出,,2015-09-11
2353694,cost per mille,每千次廣告曝光成本,,2015-09-11
2353695,cost per piece,每件成本,,2015-09-11
2353696,cost per point,每點成本,,2015-09-11
2353697,cost per thousand,每千件成本,,2015-09-11
2353698,cost per thousand impressions,每千次曝光成本,,2015-09-11
2353699,cost per unit,每單位成本,,2015-09-11
2353700,cost performance,成本績效,,2015-09-11
2353701,cost performance ratio,成本效益比,,2015-09-11
2353702,cost rate,成本比率,,2015-09-11
2353703,cost replace amount,成本替換金額,,2015-09-11
2353704,cost report,成本報表,,2015-09-11
2353705,cost summary,成本彙總,,2015-09-11
2353706,cost technique,成本技術,,2015-09-11
2353707,cost technique code,成本技術碼,,2015-09-11
2353708,cost total sheet,成本總計表單,,2015-09-11
2353709,cost type,成本型式,,2015-09-11
2353710,cost unit,成本單位,,2015-09-11
2353711,cost variance,成本變異數,,2015-09-11
2353712,cost variations－current to standard,成本差異－現金對標準,,2015-09-11
2353713,cost worksheet,成本工作單,,2015-09-11
2353714,cost-based query optimization,成本為基的查詢最佳化,,2015-09-11
2353715,cost-benefit ratio,成本獲利比,,2015-09-11
2353716,cost-complexity pruning,成本複雜修剪,,2015-09-11
2353717,cost-per-click,每次點選費用,,2015-09-11
2353718,cost/schedule control system criteria,成本/時程控制系統準則,,2015-09-11
2353719,costing,成本法,,2015-09-11
2353720,costing date,成本日期,,2015-09-11
2353721,costing table,成本表,,2015-09-11
2353722,cough and die,程式喊投降,,2015-09-11
2353723,cough button,切斷按鈕,,2015-09-11
2353724,coulomb,庫侖 (電量單位),,2015-09-11
2353725,coulomb per centimeter squared,每平方公分庫倫,,2015-09-11
2353726,coulomb per meter cubed,每立方公尺庫倫,,2015-09-11
2353727,Council of Europe，COE,歐洲議會,,2015-09-11
2353728,count area,計數區,,2015-09-11
2353729,count attribute,計數屬性,,2015-09-11
2353730,count field,計數欄,,2015-09-11
2353731,count of value,計值,,2015-09-11
2353732,count parameter,計數參數，計數器,,2015-09-11
2353733,count-key-data device,計數鍵資料裝置,,2015-09-11
2353734,count-key-data format，CKDF,計數鍵資料格式,,2015-09-11
2353735,countable,可數的,,2015-09-11
2353736,countable function,可計算函數,,2015-09-11
2353737,countably many,可數的多,,2015-09-11
2353738,countdown,遞減計數,,2015-09-11
2353739,counted,計數的,,2015-09-11
2353740,counted quantity,盤點數量,,2015-09-11
2353741,counted string,已計數字串,,2015-09-11
2353742,counter,計數器,,2015-09-11
2353743,counter clockwise,逆時鐘方向,,2015-09-11
2353744,counter etch,洗蝕劑,,2015-09-11
2353745,counter type a/d converter,計數式類比／數位轉換器,,2015-09-11
2353746,counter weight,抵銷的重量,,2015-09-11
2353747,counter-alternate arc,計數選擇弧,,2015-09-11
2353748,counter-claim,反訴,,2015-09-11
2353749,counter-claim,反訴,,2015-09-11
2353750,counter-signature,連署簽章,,2015-09-11
2353751,counterfeit,偽造,,2015-09-11
2353752,counterfeit detector pen,偽造檢測筆,,2015-09-11
2353753,countermeasure,對策；反制,,2015-09-11
2353754,counterrecoil,反後座力,,2015-09-11
2353755,countersign,連署,,2015-09-11
2353756,counting board,計數板,,2015-09-11
2353757,counting keyboard,計數鍵盤,,2015-09-11
2353758,counting loop,計數迴路,,2015-09-11
2353759,counting semaphore,計數旗號,,2015-09-11
2353760,counting sort,計數排序,,2015-09-11
2353761,country code,國家代碼,,2015-09-11
2353762,country code top level domain,國家代碼頂層網域,,2015-09-11
2353763,country name,國名,,2015-09-11
2353764,counts,計數,,2015-09-11
2353765,County Code,縣代碼,,2015-09-11
2353766,couple charged device,耦合電荷裝置,,2015-09-11
2353767,coupled,耦合,,2015-09-11
2353768,coupled device,耦合裝置,,2015-09-11
2353769,coupled system,耦合系統,,2015-09-11
2353770,coupled transmission line,耦合傳輸線,,2015-09-11
2353771,coupler,耦合器,,2015-09-11
2353772,coupling,耦合,,2015-09-11
2353773,coupling degree,耦合度,,2015-09-11
2353774,coupling discordance relay,聯結誤差電驛,,2015-09-11
2353775,coupling facility,耦合設施,,2015-09-11
2353776,coupling inertia,耦合慣性,,2015-09-11
2353777,coupling ratio,耦合比率,,2015-09-11
2353778,Coupling Relay X-End,X 端聯結電驛,,2015-09-11
2353779,Coupling Relay Y-End,Y 端聯結電驛,,2015-09-11
2353780,Courier,Courier字型,,2015-09-11
2353781,course author language,課程寫作語言,,2015-09-11
2353782,course development system，CDS,課程開發系統,,2015-09-11
2353783,course line computer，CLC,航線計算機,,2015-09-11
2353784,course of action,行動方針,,2015-09-11
2353785,courseware,教材，教學軟體,,2015-09-11
2353786,Courtesy Code,特殊待遇代碼,,2015-09-11
2353787,courtesy copy，cc,副本,,2015-09-11
2353788,cover,蓋子,,2015-09-11
2353789,cover assembly,蓋板組合,,2015-09-11
2353790,Cover Board,導電軌蓋板,,2015-09-11
2353791,cover editor,封套編輯器,,2015-09-11
2353792,cover letter,封面信件,,2015-09-11
2353793,cover node,覆蓋節點,,2015-09-11
2353794,cover of set of dependencies,相依集的覆蓋,,2015-09-11
2353795,cover shot,涵蓋式遠景,,2015-09-11
2353796,cover slide,蓋板滑軌,,2015-09-11
2353797,Cover Track,壓軌,,2015-09-11
2353798,coverability graph,可覆蓋圖形,,2015-09-11
2353799,coverability tree,可覆蓋樹,,2015-09-11
2353800,coverage,涵蓋,,2015-09-11
2353801,coverage analysis,適用範圍分析，涵蓋範圍分析,,2015-09-11
2353802,coverage analyzer,覆蓋分析器,,2015-09-11
2353803,coverage model,損益表模型,,2015-09-11
2353804,Coverage Ratio,建蔽率,,2015-09-11
2353805,coverage strategy,涵蓋策略,,2015-09-11
2353806,coverage test,涵蓋測試,,2015-09-11
2353807,Coverage Type,理賠型式,,2015-09-11
2353808,covered database,涵蓋資料庫,,2015-09-11
2353809,Covered Days (23),理賠天數(23),,2015-09-11
2353810,Covered Days (7),理賠天數(7),,2015-09-11
2353811,covering,覆蓋,,2015-09-11
2353812,covering marking,覆蓋標示,,2015-09-11
2353813,covering power,覆蓋力,,2015-09-11
2353814,covert channel,隱密通道,,2015-09-11
2353815,covert entry,隱匿登錄,,2015-09-11
2353816,covert storage channel,隱藏儲存通道,,2015-09-11
2353817,covert timing channel,隱藏時序通道,,2015-09-11
2353818,coverting,紙加工,,2015-09-11
