系統編號,英文名稱,中文名稱,圖片,更新時間
2333823,all-pole filter,全極濾波器,,2015-09-11
2339465,all-purpose computer,萬用電腦,,2015-09-11
2339464,all-purpose controller,萬用控制器,,2015-09-11
2339466,all-purpose language,萬用語言,,2015-09-11
2339467,all-purpose robot,萬用機器人,,2015-09-11
2338956,all-purpose，AP,通用的，萬用,,2015-09-11
2339969,all-round computer center,綜合計算機中心,,2015-09-11
2333826,all-solution relation,全解關係,,2015-09-11
2333824,All-Source Analysts,全源分析者,,2015-09-11
2333808,all-stations address,全站位址,,2015-09-11
2333804,all-steps control,全步控制,,2015-09-11
2336390,all-trunks-busy,長途全線忙線,,2015-09-11
2333806,all-wave antenna,全波天線,,2015-09-11
2333794,all-weather automatic landing,全天候自動著陸,,2015-09-11
2333828,all-zero signal,全零信號,,2015-09-11
2333829,all-zero statement label,全零敘述標號,,2015-09-11
2339528,Allergen Code/Mnemonic/ Description,過敏原代碼／助記符號／描述,,2015-09-11
2339530,Allergen Group Code/Mnemonic/ Description,過敏群組代碼／助記符號／描述,,2015-09-11
2339527,Allergen Type Code,過敏型式代碼,,2015-09-11
2339524,Allergy Action Code,過敏反應代碼,,2015-09-11
2339531,Allergy Clinical Status Code,過敏臨床狀態代碼,,2015-09-11
2339525,Allergy Reaction Code,過敏反應代碼,,2015-09-11
2339532,Allergy Severity Code,過敏嚴重性代碼,,2015-09-11
2339529,Allergy Unique Identifier,過敏唯一識別符,,2015-09-11
2339566,alligator,電工工具,,2015-09-11
2333301,allocatable space,可配置空間,,2015-09-11
2337429,allocate,配置，指定，分配,,2015-09-11
2337450,allocate a device,配置裝置,,2015-09-11
2337458,allocate and free statement,配置與釋放敘述,,2015-09-11
2337448,allocate block,配置塊,,2015-09-11
2337436,allocate event,配置事件,,2015-09-11
2337463,allocate file,配置檔案,,2015-09-11
2337449,allocate node,配置節點,,2015-09-11
2337462,allocate storage,配置儲存,,2015-09-11
2332611,allocated,分配,,2015-09-11
2337443,allocated configuration index,配置組態索引,,2015-09-11
2337439,allocated memory,配置記憶體,,2015-09-11
2332620,allocated resource,分配資源,,2015-09-11
2337452,allocated resource table,配置資源表,,2015-09-11
2337454,allocated resource table address,配置資源表位址,,2015-09-11
2337453,allocated resource table entry,配置資源表入口,,2015-09-11
2337433,allocating character string variable,配置字元串變數,,2015-09-11
2337451,allocating data array,配置資料陣列,,2015-09-11
2337447,allocating phase,配置階段,,2015-09-11
2337455,allocating physical file space,配置實體檔案空間,,2015-09-11
2337435,allocating system resource,配置系統資源,,2015-09-11
2332613,allocation,分配，配置，指派，配置算法,,2015-09-11
2337456,allocation algorithm,配置演算法,,2015-09-11
2337457,allocation and loading program,配置與載入程式,,2015-09-11
2339392,allocation block size,塊大小配置,,2015-09-11
2337431,allocation built-in function,配置內建函數,,2015-09-11
2337444,allocation class,配置等級,,2015-09-11
2332621,allocation map,分配圖,,2015-09-11
2337437,allocation method,配置法,,2015-09-11
2337460,allocation model,配置模型,,2015-09-11
2339500,allocation of data set,資料集配置,,2015-09-11
2337438,allocation plan,配置計畫,,2015-09-11
2332617,allocation problem,分配問題,,2015-09-11
2337446,allocation quantity audit,配置量審計,,2015-09-11
2337459,allocation quantity production,配置數量生產,,2015-09-11
2337440,allocation records,配置記錄,,2015-09-11
2337441,allocation routine,配置常式,,2015-09-11
2332619,allocation schema,分配概要,,2015-09-11
2337442,allocation statement,配置敘述,,2015-09-11
2337445,allocation strategy module,配置策略模組,,2015-09-11
2332616,allocation table,分配表，配置表,,2015-09-11
2339040,allocation unit,單位配置,,2015-09-11
2337432,allocation variance,配置方差,,2015-09-11
2337430,allocation/pick variance,配置／檢料方差,,2015-09-11
2332623,allocator,分配器,,2015-09-11
2337434,allocator queue table,配置佇列表,,2015-09-11
2333863,allotropy,同素異體,,2015-09-11
2337461,allotter,配置器,,2015-09-11
2332624,allotter switch,分配器交換,,2015-09-11
2332612,Allotting,分配,,2015-09-11
2332614,allotting switch,分配交換,,2015-09-11
2337192,allow,容許,,2015-09-11
2337204,allow declaration,容許宣告,,2015-09-11
2337217,allow mode,容許模,,2015-09-11
2337195,allow multiple instances,容許多重實例,,2015-09-11
2332554,Allow Substitution Code,允許替代代碼,,2015-09-11
2332555,Allow Substitutions,允許替代品,,2015-09-11
2333300,allowable logical control structure,可容許邏輯控制結構,,2015-09-11
2339127,allowable minimum distance,最小容許距離,,2015-09-11
2333299,allowable resources,可容許資源,,2015-09-11
2333298,allowable value,可容許值,,2015-09-11
2333296,allowable working speed,可容許工作速率,,2015-09-11
2337191,allowance,容差,,2015-09-11
2339023,allowance for doubtful accounts,備抵呆帳,,2015-09-11
2337211,allowed cell rate,容許細胞率,,2015-09-11
2337206,allowed failure effect，AFE,容許故障效應,,2015-09-11
2337203,allowed predecessor,容許前導子,,2015-09-11
2337205,allowed successor,容許後繼子,,2015-09-11
2331999,ALLOY,ALLOY 程式語言,,2015-09-11
2333855,alloy belt printer,合金帶列印機,,2015-09-11
2333854,alloy diode,合金二極體,,2015-09-11
2333856,alloy junction,合金接面,,2015-09-11
2333857,alloy magnetic particle tape,合金粒子磁帶,,2015-09-11
2333858,alloy transistor,合金電晶體,,2015-09-11
2332000,Almador,Almador芯片組,,2015-09-11
2332001,Aloha,Aloha 傳送系統,,2015-09-11
2332004,Aloha method,Aloha傳送系統方法,,2015-09-11
2332005,Aloha Net,Aloha網路,,2015-09-11
2332003,Aloha procedures,Aloha程序,,2015-09-11
2332002,ALOHA System,ALOHA系統,,2015-09-11
2332006,ALP,ALP 程式語言,,2015-09-11
2332007,ALPAK,ALPAK 程式庫,,2015-09-11
2332015,ALPHA,ALPHA程式規劃語言,,2015-09-11
2332008,Alpha AXP 21164,Alpha AXP 21164 處理器,,2015-09-11
2332009,alpha blending,alpha 混合,,2015-09-11
2332014,alpha channel,alpha通道,,2015-09-11
2332011,alpha channel transparency,alpha 通道透通性,,2015-09-11
2333921,alpha characters,字母字元,,2015-09-11
2333953,alpha code,字母碼,,2015-09-11
2332379,alpha cutoff,α修剪,,2015-09-11
2332375,alpha decay,α 衰減,,2015-09-11
2332013,alpha factor,alpha因子,,2015-09-11
2333961,alpha field,字母欄,,2015-09-11
2332381,Alpha Flux,α通量,,2015-09-11
2333933,alpha format,字母格式,,2015-09-11
2333916,alpha literal,字母文字,,2015-09-11
2336406,alpha particle,阿爾發粒子，α-粒子,,2015-09-11
2332010,alpha processor,alpha 處理器,,2015-09-11
2332376,alpha radiation,α 輻射,,2015-09-11
2333949,alpha skip search algorithm,字母跨越搜尋演算法,,2015-09-11
2333928,alpha system,字母系統,,2015-09-11
2336403,alpha test,阿法測試,,2015-09-11
2332240,alpha testing,a測試,,2015-09-11
2332380,alpha value,α值,,2015-09-11
2341063,alpha-2,雙字母,,2015-09-11
2332471,alpha-3 identifier,三字母識別符,,2015-09-11
2332378,alpha-beta pruning,α－β修剪,,2015-09-11
2339052,alpha-geometric,幾何法字圖,,2015-09-11
2339054,alpha-geometric mode,幾何法字圖模,,2015-09-11
2339055,alpha-geometric operation,幾何法字圖操作,,2015-09-11
2336407,Alpha-Particle Sensitivity,阿爾發粒子敏感性,,2015-09-11
2333965,alpha-scope,字母顯示器,,2015-09-11
2333963,alpha-variable,字母變數,,2015-09-11
2332377,alpha/beta pruning,α/β 修剪,,2015-09-11
2333966,alphabet,字符,,2015-09-11
2333915,alphabet (general sense),字母（一般意義）,,2015-09-11
2333922,alphabet character,字母字元,,2015-09-11
2333942,alphabet data,字母資料,,2015-09-11
2333946,alphabet data code,字母資料碼,,2015-09-11
2333937,alphabet general sense,字母通用感測,,2015-09-11
2333931,alphabet length,字母長度,,2015-09-11
2333919,alphabet name,字母名,,2015-09-11
2333951,alphabet number,字母數,,2015-09-11
2333939,alphabet sequence,字母順序,,2015-09-11
2333967,alphabet sorting,字符排序,,2015-09-11
2333935,alphabet symbol,字母符號,,2015-09-11
2336747,alphabet translation,按字母翻譯,,2015-09-11
2333930,alphabetic,字母的，字符的,,2015-09-11
2333927,alphabetic address,字母位址,,2015-09-11
2333929,alphabetic addressing,字母定址,,2015-09-11
2333941,alphabetic arrangement,字母順序排列,,2015-09-11
2333923,alphabetic character,字母字元,,2015-09-11
2333925,alphabetic character set,字母字元集,,2015-09-11
2333924,alphabetic character subset,字母字元子集,,2015-09-11
2333960,alphabetic class,字母類,,2015-09-11
2333954,alphabetic code,字母碼，字符碼,,2015-09-11
2333955,alphabetic code element set,字母碼元件集,,2015-09-11
2333956,alphabetic code set,字母碼集,,2015-09-11
2333958,alphabetic coded character set,字母編碼字元集,,2015-09-11
2333959,alphabetic coded set,字母編碼集,,2015-09-11
2333957,alphabetic coding,字母編碼,,2015-09-11
2333943,alphabetic data,字母資料,,2015-09-11
2333947,alphabetic data code,字母資料碼,,2015-09-11
2333945,alphabetic data item,字母資料項,,2015-09-11
2333944,alphabetic data set,字母資料集,,2015-09-11
2333962,alphabetic field,字母欄,,2015-09-11
2333950,alphabetic flag,字母旗標,,2015-09-11
2333948,alphabetic information,字母資訊,,2015-09-11
2333938,alphabetic item,字母項，字符項,,2015-09-11
2333918,alphabetic print control,字母列印控制,,2015-09-11
2333917,alphabetic punch,字母打孔,,2015-09-11
2333934,alphabetic shift,字母移位,,2015-09-11
2333932,alphabetic signal,字母信號,,2015-09-11
2333926,alphabetic string,字母串，字符串，字母字串,,2015-09-11
2333936,alphabetic symbol,字母符號,,2015-09-11
2333964,alphabetic variant,字母變體,,2015-09-11
2333920,alphabetic word,字母字，字符字,,2015-09-11
2333952,alphabetic-numeric,字母數字的,,2015-09-11
2337092,alphabetical order,英文字母順序,,2015-09-11
2333940,alphabetizing convention,字母順序約定,,2015-09-11
2340275,alphacom module control,模組控制器電路板,,2015-09-11
2339178,alphacom program clock,程式&時鐘板,,2015-09-11
2339053,alphageometric,幾何法字圖,,2015-09-11
2332911,alphameric,文數,,2015-09-11
2332920,alphameric character,文數字元,,2015-09-11
2332926,alphameric character recognition,文數字元識別,,2015-09-11
2332924,alphameric character set,文數字元集,,2015-09-11
2332979,alphameric class,文數類,,2015-09-11
2332956,alphameric code,文數碼,,2015-09-11
2332960,alphameric coding,文數編碼,,2015-09-11
2332976,alphameric conversion,文數轉換,,2015-09-11
2332977,alphameric conversion code,文數轉換碼,,2015-09-11
2332965,alphameric edited,文數編輯,,2015-09-11
2332981,alphameric field descriptor,文數欄描述符,,2015-09-11
2332940,alphameric index,文數索引,,2015-09-11
2332950,alphameric information,文數資訊,,2015-09-11
2332938,alphameric instruction,文數指令,,2015-09-11
2332973,alphameric keyboard,文數鍵盤,,2015-09-11
2332919,alphameric listing,文數列表,,2015-09-11
2332915,alphameric literal,文數文字,,2015-09-11
2332983,alphameric logic package,文數邏輯包,,2015-09-11
2332917,alphameric printer,文數列印機,,2015-09-11
2332982,alphameric read out,文數讀出,,2015-09-11
2332968,alphameric reader,文數閱讀機,,2015-09-11
2332945,alphameric symbol,文數符號,,2015-09-11
2332947,alphameric visual display,文數視覺顯示,,2015-09-11
2332932,alphameric-graphic display,文數字圖形顯示,,2015-09-11
2340255,alphamosaic,摩西文字法,,2015-09-11
2332912,alphanum,文數,,2015-09-11
2332913,alphanumeric,文數,,2015-09-11
2332921,alphanumeric character,文數字元,,2015-09-11
2332923,alphanumeric character entry,文數字元登錄,,2015-09-11
2332925,alphanumeric character set,文數字元集,,2015-09-11
2332922,alphanumeric character subset,文數字元子集,,2015-09-11
2332957,alphanumeric code,文數碼,,2015-09-11
2332933,alphanumeric code element set,文數字碼元件集,,2015-09-11
2332959,alphanumeric code set,文數碼集,,2015-09-11
2332961,alphanumeric coded,文數編碼,,2015-09-11
2332963,alphanumeric coded character set,文數編碼字元集,,2015-09-11
2332964,alphanumeric coded set,文數編碼集,,2015-09-11
2332962,alphanumeric coding,文數編碼,,2015-09-11
2332978,alphanumeric conversion code,文數轉換碼,,2015-09-11
2332948,alphanumeric data,文數資料,,2015-09-11
2332949,alphanumeric data item,文數資料項,,2015-09-11
2332935,alphanumeric display device,文數字顯示器,,2015-09-11
2332986,alphanumeric display equipment，ANDE,文數顯示設備,,2015-09-11
2332985,alphanumeric display，AND,文數顯示,,2015-09-11
2332966,alphanumeric edited character,文數編輯字元,,2015-09-11
2332967,alphanumeric edited data item,文數編輯資料項,,2015-09-11
2332980,alphanumeric field,文數欄,,2015-09-11
2332943,alphanumeric generator，ANG,文數產生器,,2015-09-11
2332953,alphanumeric graphic display,文數圖形顯示,,2015-09-11
2332955,alphanumeric impact printer，AIP,文數撞擊列印機,,2015-09-11
2332951,alphanumeric information,文數資訊,,2015-09-11
2332939,alphanumeric instruction,文數指令,,2015-09-11
2332934,alphanumeric key,文數字鍵,,2015-09-11
2332974,alphanumeric keyboard,文數鍵盤,,2015-09-11
2332916,alphanumeric literal,文數文字,,2015-09-11
2332984,alphanumeric logic package，ANLP,文數邏輯包,,2015-09-11
2332971,alphanumeric machine,文數機,,2015-09-11
2332970,alphanumeric operation,文數操作,,2015-09-11
2332972,alphanumeric output，ANO,文數輸出,,2015-09-11
2332918,alphanumeric printer,文數列印機,,2015-09-11
2332969,alphanumeric reader,文數閱讀機,,2015-09-11
2332931,alphanumeric set,文數字集,,2015-09-11
2332944,alphanumeric shift,文數移位,,2015-09-11
2332942,alphanumeric sort,文數排序,,2015-09-11
2332927,alphanumeric string,文數字字串,,2015-09-11
2332937,alphanumeric string variable,文數串變數,,2015-09-11
2332936,alphanumeric style,文數式樣,,2015-09-11
2332946,alphanumeric symbol,文數符號,,2015-09-11
2332954,alphanumeric tube,文數管,,2015-09-11
2332928,alphanumeric user identification code,文數字使用者識別碼,,2015-09-11
2332930,alphanumeric visual display,文數字視覺顯示,,2015-09-11
2332929,alphanumeric word,文數字的文字,,2015-09-11
2332914,alphanumerical,文數,,2015-09-11
2332958,alphanumerical code,文數碼,,2015-09-11
2332952,alphanumerical information,文數資訊,,2015-09-11
2332975,alphanumerical keyboard device,文數鍵盤裝置,,2015-09-11
2332941,alphanumerish,文數配合速記法,,2015-09-11
2332012,alphaWorks,alphaWorks 論壇,,2015-09-11
2332016,ALPS,ALPS 程式語言,,2015-09-11
2332525,already removed,已經移除；已被刪除,,2015-09-11
2333612,alt bit,交替位元,,2015-09-11
2332020,Alt key,Alt鍵,,2015-09-11
2333643,alt mode,交替模式,,2015-09-11
2332017,Alta Vista,Alta Vista 搜尋引擎,,2015-09-11
2332018,ALTAC,ALTAC 程式語言,,2015-09-11
2335930,alter display,更改顯示，變更顯示,,2015-09-11
2341478,alter file,變更檔案,,2015-09-11
2335925,alter key，ALTK,改變鍵，變更鍵,,2015-09-11
2341476,alter mode,變更模式,,2015-09-11
2341474,alter statement,變更敘述,,2015-09-11
2341475,alter switch,變更開關,,2015-09-11
2341039,alter-route,轉路,,2015-09-11
2333357,alterable attribute,可變屬性,,2015-09-11
2333356,alterable machine structure,可變機器結構,,2015-09-11
2333353,alterable memory,可變記憶體,,2015-09-11
2333355,alterable read only memory，AROM,可變唯讀記憶體,,2015-09-11
2333354,alterable read-only operating system，AROS,可變唯讀作業系統,,2015-09-11
2341479,alteration switch,變換開關,,2015-09-11
2341471,altering,變更,,2015-09-11
2341477,altering error,變更錯誤,,2015-09-11
2337157,altering message,修改訊息,,2015-09-11
2333606,alternate,交替，替代,,2015-09-11
2333649,alternate acknowledge,交替應答,,2015-09-11
2333618,alternate area,交替區,,2015-09-11
2333608,alternate binary code,交替二進制碼,,2015-09-11
2333646,alternate buffer file,交替緩衝檔案,,2015-09-11
2339120,alternate capture method,替用擷取方法,,2015-09-11
2339099,alternate channel,替用通道,,2015-09-11
2339100,alternate channel interference,替用通道干擾,,2015-09-11
2339058,Alternate Character Set Handling Scheme,替代字元集處理方案,,2015-09-11
2339109,alternate circuit route,替用電路路線,,2015-09-11
2333644,alternate code,交替碼,,2015-09-11
2339112,alternate coding key,替用碼鍵,,2015-09-11
2339110,alternate collating sequence,替用對照順序,,2015-09-11
2333620,alternate communication,交替通信,,2015-09-11
2339098,alternate communication facility,替用通信設施,,2015-09-11
2339095,alternate console,替用控制台,,2015-09-11
2333591,alternate current,交流電,,2015-09-11
2339102,alternate cursor,替用游標,,2015-09-11
2339104,alternate data retry，ADR,替用資料再試,,2015-09-11
2339084,alternate delimiter type,替用定界符型,,2015-09-11
2333637,alternate digit inversion,交替數位反轉,,2015-09-11
2339056,alternate direction,換向,,2015-09-11
2339122,alternate display，AD,替用顯示,,2015-09-11
2333621,alternate entry,交替登錄,,2015-09-11
2333633,alternate error,交替誤差,,2015-09-11
2333634,alternate error procedure,交替誤差程序,,2015-09-11
2333635,alternate error procedure routine,交替誤差程序常式,,2015-09-11
2333636,alternate error return,交替誤差轉回,,2015-09-11
2339096,alternate exception action,替用異常動作,,2015-09-11
2339117,alternate file,替用檔案,,2015-09-11
2339118,alternate file access control mechanism,替用檔案存取控制機制,,2015-09-11
2333648,alternate frequencies,交替頻率,,2015-09-11
2338985,alternate frequency,備用頻率,,2015-09-11
2333650,alternate humidity test,交替濕度測試,,2015-09-11
2339111,alternate Image,替用影像,,2015-09-11
2339091,alternate index,替用索引,,2015-09-11
2339114,alternate input library,替用輸入程式館,,2015-09-11
2339119,alternate key,替用鍵,,2015-09-11
2333614,alternate level,交替位準,,2015-09-11
2339103,alternate library facility,替用程式館設施,,2015-09-11
2333638,alternate mark inversion code,交替標示反碼,,2015-09-11
2333639,alternate mark inversion，AMI,交替標示反轉,,2015-09-11
2339101,alternate medium source,替用媒體源,,2015-09-11
2339082,alternate name,替用名稱,,2015-09-11
2339085,alternate named file,替用附名檔案,,2015-09-11
2339071,alternate newsgroup,替代新聞群組,,2015-09-11
2333647,alternate operation,交替操作,,2015-09-11
2339143,alternate optima,最佳替用,,2015-09-11
2340352,alternate order,輪流,,2015-09-11
2339105,alternate path,替用路徑,,2015-09-11
2339123,alternate path retry，APR,替換路徑再試,,2015-09-11
2339065,Alternate Patient ID – CSR,替代病患ID–CSR,,2015-09-11
2339066,Alternate Patient ID – PID,替代病患ID–PID,,2015-09-11
2339087,alternate prefix,替用前綴,,2015-09-11
2333623,alternate program communication block,交替程式通信塊,,2015-09-11
2333622,alternate program，ALP,交替程式,,2015-09-11
2339068,alternate recipient,替代接受者,,2015-09-11
2339092,alternate record key,替用記錄鍵,,2015-09-11
2333617,alternate record key clause,交替記錄關鍵子句,,2015-09-11
2339088,alternate recovery,替用恢復,,2015-09-11
2333651,alternate return,交替轉回,,2015-09-11
2333652,alternate return formal,交替轉回形式,,2015-09-11
2333653,alternate return specifier,交替轉回說明符,,2015-09-11
2339107,Alternate Route,替用路線,,2015-09-11
2339108,alternate route，ALRT,替用路線,,2015-09-11
2339094,alternate routine,替用常式,,2015-09-11
2339115,alternate routing,替用選路,,2015-09-11
2339116,alternate routing code,替用選路碼,,2015-09-11
2333629,alternate run,交替運行,,2015-09-11
2339113,alternate screen size,替用螢幕大小,,2015-09-11
2339086,alternate signal stack,替用信號堆疊,,2015-09-11
2333610,alternate size,交替大小,,2015-09-11
2333628,alternate source,交替源,,2015-09-11
2339076,Alternate Study ID,替代檢查ID,,2015-09-11
2333615,alternate system input source,交替系統輸入源,,2015-09-11
2339093,alternate tape,替用帶,,2015-09-11
2333626,alternate term plan，ATP,交替項計畫,,2015-09-11
2339097,alternate terminal,替用終端機,,2015-09-11
2339080,alternate text,替用正文,,2015-09-11
2339089,alternate track,替用軌,,2015-09-11
2339090,alternate track table,替用軌表,,2015-09-11
2333627,alternate transmission,交替傳輸,,2015-09-11
2333631,alternate try routine,交替嘗試常規,,2015-09-11
2333616,alternate use,交替使用,,2015-09-11
2333624,alternate view,交替視域,,2015-09-11
2339069,Alternate Visit ID,替代就診ID,,2015-09-11
2339079,alternate work center,替用工作中心,,2015-09-11
2333609,alternating binary coding,交替二進制編碼,,2015-09-11
2333613,alternating bit protocol,交替位元協定,,2015-09-11
2333645,alternating code,交替碼,,2015-09-11
2333604,alternating current analog computer,交流類比計算機,,2015-09-11
2333587,alternating current computer,交流計算機,,2015-09-11
2333603,alternating current converter,交流轉換器,,2015-09-11
2333598,alternating current dialing,交流撥號,,2015-09-11
2333605,alternating current relay,交流繼電器,,2015-09-11
2333600,alternating current selection,交流選擇,,2015-09-11
2333583,alternating current servo mechanism,交流伺服機構,,2015-09-11
2333590,alternating current signaling,交流發信號,,2015-09-11
2333597,alternating current supervision,交流監督,,2015-09-11
2333584,alternating current system,交流系統,,2015-09-11
2333585,alternating current to direct current,交流直流轉換,,2015-09-11
2333595,alternating current transmission,交流電傳輸,,2015-09-11
2333593,alternating current/direct current,交流電/直流電,,2015-09-11
2333592,alternating current，AC,交流電，交流,,2015-09-11
2333654,alternating logic,交替邏輯,,2015-09-11
2333611,alternating nonreturn-to-zero，ANRZ,交替不歸零，交替不歸零制,,2015-09-11
2339106,alternating path,替用路徑,,2015-09-11
2333607,alternating quadratic form,交替二次形式,,2015-09-11
2339083,alternating Turing machine,替用杜林機,,2015-09-11
2333632,alternating voice and data,交替語音及資料,,2015-09-11
2333655,alternation,交變，交替,,2015-09-11
2333630,alternation gate,交替閘,,2015-09-11
2333625,alternation switch,交替開關,,2015-09-11
2339057,alternative,替代，選擇方案,,2015-09-11
2339067,alternative allocation,替代配置,,2015-09-11
2339121,Alternative Attribute,替用屬性,,2015-09-11
2339073,alternative box,替代箱,,2015-09-11
2339077,alternative chain,替代鍊,,2015-09-11
2339078,alternative class,替代類,,2015-09-11
2339072,alternative collating sequence,替代對照順序,,2015-09-11
2339062,alternative cylinder,替代柱,,2015-09-11
2333577,alternative denial,交斥,,2015-09-11
2333578,alternative denial gate,交斥閘,,2015-09-11
2339075,alternative file attribute,替代檔案屬性,,2015-09-11
2339061,alternative initial microprogram load，ALT IMPL,替代初始微程式載入,,2015-09-11
2339060,alternative initial program load，AIPL,替代初始程式載入，擇一初始程式載入,,2015-09-11
2340502,alternative option,選擇方案,,2015-09-11
2340503,alternative return points,選擇轉回點,,2015-09-11
2339074,alternative routing,替代選路,,2015-09-11
2339064,alternative sector,替代扇區,,2015-09-11
2339059,alternative system console,替代系統控制台,,2015-09-11
2339081,alternative text,替用正文,,2015-09-11
2339063,alternative track,替代軌,,2015-09-11
2339124,Alternatives,替選方案,,2015-09-11
2333619,alternator,交替符,,2015-09-11
2337593,altimeter coder,高度測量編碼器,,2015-09-11
2332019,ALTRAN,ALTRAN語言,,2015-09-11
2332021,ALU architecture,ALU 架構,,2015-09-11
2332023,ALU input and output，AIO,ALU輸入與輸出,,2015-09-11
2332022,ALU operation，AO,ALU作業,,2015-09-11
2339935,ALU shift register，ASR,算術邏輯單元移位暫存器,,2015-09-11
2340421,Alumel,鋁合金熱電偶,,2015-09-11
2340426,aluminium foil,鋁箔,,2015-09-11
2340424,aluminium paper,鋁紙,,2015-09-11
2340427,aluminized explosive,鋁製炸藥,,2015-09-11
2340429,Alumino-Thermic Welding,鋁熱焊,,2015-09-11
2339157,aluminum nitride ceramic,氮化鋁陶瓷,,2015-09-11
2340428,aluminum nozzle discharge,鋁噴嘴釋放,,2015-09-11
2340422,aluminum panel,鋁板,,2015-09-11
2340425,aluminum substrate disk,鋁基磁碟,,2015-09-11
2340423,aluminum-air cell,鋁空氣電池,,2015-09-11
2332024,Alvey,Alvey 計畫,,2015-09-11
2333555,always on,永遠開啟,,2015-09-11
2333556,always on / dynamic,永遠開啟 / 動態,,2015-09-11
2333554,always on top,永遠在頂端,,2015-09-11
2340332,AM and FM amplitude,調幅與調頻,,2015-09-11
2340333,AM broadcasting,調幅廣播,,2015-09-11
2340331,AM station,調幅電台,,2015-09-11
2333852,amalgamate,合併,,2015-09-11
2332025,Amanda,Amanda 程式語言,,2015-09-11
2339431,amateur,業餘,,2015-09-11
2339437,amateur band,業餘頻帶,,2015-09-11
2339433,amateur packet radio,業餘封包無線電,,2015-09-11
2339432,amateur portable mobile station,業餘可攜式行動電台,,2015-09-11
2339434,amateur radio,業餘無線電,,2015-09-11
2339436,amateur satellite,業餘衛星,,2015-09-11
2339435,amateur station,業餘電台,,2015-09-11
2336404,amatol,阿馬托炸藥 ( 一種無煙炸藥 ),,2015-09-11
2332385,Amaya,一種網頁瀏覽器,,2015-09-11
2336088,amazoned,亞馬遜化,,2015-09-11
2332026,Amber,Amber 程式語言,,2015-09-11
2336124,ambient,周圍,,2015-09-11
2336126,ambient color,周圍色彩,,2015-09-11
2340824,ambient compensation,環境校正；環境補償,,2015-09-11
2336127,ambient condition,周圍條件,,2015-09-11
2336132,ambient humidity,周圍濕度,,2015-09-11
2336125,ambient light,周圍光線,,2015-09-11
2336129,ambient lighting,周圍照明,,2015-09-11
2336134,ambient noise,周圍雜訊,,2015-09-11
2336130,ambient operating temperature,周圍操作溫度,,2015-09-11
2336131,ambient pressure,周圍壓力,,2015-09-11
2340825,ambient property,環境特性,,2015-09-11
2336135,ambient stray magnetic field,周圍雜散磁場,,2015-09-11
2336128,ambient temperature,周圍溫度,,2015-09-11
2336264,ambiguity,歧義,,2015-09-11
2336273,ambiguity data,歧義資料,,2015-09-11
2336266,ambiguity delay,歧義延遲,,2015-09-11
2340280,ambiguity diagram,模糊圖,,2015-09-11
2336276,ambiguity encoding,歧義編碼,,2015-09-11
2336277,ambiguity error,歧義錯誤,,2015-09-11
2336269,ambiguity feature,歧義特徵,,2015-09-11
2340279,ambiguity function,模糊函數,,2015-09-11
2333006,ambiguity of phrase structure,片語結構岐義,,2015-09-11
2336270,ambiguity problem,歧義問題,,2015-09-11
2336272,ambiguity processor architecture,歧義處理機架構,,2015-09-11
2336268,ambiguity resolution,歧義消解,,2015-09-11
2336274,ambiguous data,歧義資料,,2015-09-11
2336267,ambiguous expression,歧義表式,,2015-09-11
2336278,ambiguous file,歧義檔案,,2015-09-11
2336265,ambiguous grammar,歧義文法,,2015-09-11
2336275,ambiguous language,歧義語言,,2015-09-11
2338806,ambiguous phrase of combination type,組合型模糊片語,,2015-09-11
2337113,ambiguous phrase of overlap type,重疊型模糊片語,,2015-09-11
2335765,Ambiguous Reference,岐義參考,,2015-09-11
2336271,ambiguous symbol,歧義符號,,2015-09-11
2332027,AMBIT,AMBIT 程式語言,,2015-09-11
2332028,AMBIT/G,AMBIT/G 圖形語言,,2015-09-11
2332029,AMBIT/L,AMBIT/L 表列語言,,2015-09-11
2332030,AMBIT/S,AMBIT/S 字串語言,,2015-09-11
2336391,Ambulatory Payment Classification Code,門診給付分?碼,,2015-09-11
2332538,Ambulatory Status,不臥床狀態,,2015-09-11
2332031,AMBUSH,AMBUSH 程式語言,,2015-09-11
2332032,AMD 760,AMD 760 芯片組,,2015-09-11
2332033,AMD K7,AMD K7處理器,,2015-09-11
2332039,Amdahl,Amdahl電腦公司,,2015-09-11
2332037,Amdahl Corporation,Amdahl公司,,2015-09-11
2332038,Amdahl diagnostics assistance center，AMDAC,Amdahl診斷輔助中心,,2015-09-11
2332036,Amdahl internally developed software，AIDS,Amdahl內部開發軟體,,2015-09-11
2332035,Amdahl's Law,Amdahl's定律,,2015-09-11
2337158,amendment,修訂文件；修正,,2015-09-11
2337156,amendment file,修正檔案,,2015-09-11
2337154,amendment record,修正記錄,,2015-09-11
2337155,amendment tape,修正磁帶,,2015-09-11
2337026,America Online，AOL,美國線上公司,,2015-09-11
2337029,American academy of arts and science，AAAS,美國藝術和科學研究院,,2015-09-11
2336959,American academy of science，AAS,美國科學院,,2015-09-11
2336988,American accounting association，AAA,美國會計協會,,2015-09-11
2336947,American association for artificial intelligence，AAA,美國人工智慧協會,,2015-09-11
2337011,American association of electrical engineers，AAEE,美國電機工程師協會,,2015-09-11
2336948,American association of engineers，AAE,美國工程師協會,,2015-09-11
2336951,American association of industrial management，AAIM,美國工業管理協會,,2015-09-11
